History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,GU_DXN019M_QNM(32),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 02:07:39,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254437700281; U nodeBId:32,G siteId:32",Unacknowledged,"","","","","","","","UMTS,GSM",31037,1662661135367,10.248.190.178,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:06,2023-07-04 02:29:45,"","","",Restoration upon Anti-shake,32,GU_DXN019M_QNM,SDR,32,GU_DXN019M_QNM,CC,"product:public,wcdma,gv3",uid=32#uuserlabel=GU_DXN019M_QNM#ufid=32#gid=32#guserlabel=#gfid=32,Lost of synchronization,""
Major,Equipment Alarm,GU_PCT034M_BDH(303),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 02:07:54,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701034; U nodeBId:303,G siteId:197",Unacknowledged,"","","","","","","","UMTS,GSM",212,1662661135371,10.248.198.139,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:08,2023-07-04 02:30:02,"","","",Restoration upon Anti-shake,303,GU_PCT034M_BDH,SDR,303,GU_PCT034M_BDH,CC,"product:public,wcdma,gv3",uid=303#uuserlabel=#ufid=303#gid=197#guserlabel=#gfid=197,Lost of synchronization,""
Major,Equipment Alarm,3G_DPO041M_QNI(434),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 02:09:35,"",ME(MO SDR),U RNCId: 3351; Control voltage abnormal; Board serial number: 254399201107; U nodeBId:434,Unacknowledged,"","","","","","","",UMTS,6522,1662661135375,10.248.195.205,"","MO_OMCB_RNC_3351Z_QNI,Subnet(MO SDR)(3351)",MO_OMCB_RNC_3351Z_QNI,Platform Alarm,"",00:22:01,2023-07-04 02:31:36,"","","",Restoration upon Anti-shake,434,3G_DPO041M_QNI,SDR,434,3G_DPO041M_QNI,CC,"product:public,wcdma",uid=434#uuserlabel=#ufid=434,Lost of synchronization,""
Major,Processing Error Alarm,3G_TSN037M_BDH(477),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 02:20:45,"",ME(MO SDR),U RNCId: 3350; Board serial number: 246916800879; U nodeBId:477,Unacknowledged,"","","","","","","",UMTS,37567,1662661135395,10.248.200.104,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:08:56,2023-07-04 02:29:41,"","","",Restoration upon Anti-shake,477,3G_TSN037M_BDH,SDR,477,3G_TSN037M_BDH,SA,"product:public,wcdma",uid=477#uuserlabel=#ufid=477,The board is being initialized,""
Minor,Equipment Alarm,GU_PLC020M_HUE(256),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 02:28:41,"",ME(MO SDR),U RNCId: 3010; Dry contact ID: 4; Board serial number: 249739800025; U nodeBId:256,Unacknowledged,"","","","","","","",UMTS,36,1662661135420,10.248.184.54,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",00:00:09,2023-07-04 02:28:50,"","","",Normal,256,GU_PLC020M_HUE,SDR,256,GU_PLC020M_HUE,SA,"product:public,wcdma",uid=256#uuserlabel=#ufid=256#,User-defined dry contact alarm 1,""
Minor,Equipment Alarm,4G-PLC016M-HUE(460288),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 02:28:44,"",ME(MO SDR),"Dry contact ID: 0; Board serial number: 731016900137; L eNBId:460288,N eNBId:460288",Unacknowledged,"","","","","","","","NB-IoT,LTE FDD",122,1662661135421,10.225.91.41,"","MO SDR_OMMB3_VNPT,HUE(46000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:00:12,2023-07-04 02:28:56,"","","",Normal,460288,4G-PLC016M-HUE,SDR,460288,4G-PLC016M-HUE,SA,"product:public,ltefdd,NB-IoT",fddid=460288#fdduserlabel=4G-PLC016M-HUE#fddfid=460288#nid=460288#nuserlabel=4G-PLC016M-HUE#nfid=460288,User-defined dry contact alarm 1,""
Critical,Processing Error Alarm,RNC_3010Z_HUE(3010),"EQRNCID=3010,RACKNO=1,SHELFNO=2,SLOTNO=8,CPUNO=1",GU_PLC037M_HUE(30),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 02:28:45,"",ME(UMTS),NodeB ID:30; Cell ID:20301; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:10; User plane resource Unit ID:13; the Module No. of the board:1; Unit No. of the board:16; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,21823,1662661135422,10.9.10.129,"","OMCR_RNC_3010Z_HUE,3010Z_DNG(3010)",OMCR_RNC_3010Z_HUE,UMTS Controller Alarm(V3),"",00:03:30,2023-07-04 02:32:15,"","","",Normal,30,GU_PLC037M_HUE,CELL,20301,3G_PLC037R11_HUE,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3010Z_HUE#RAISETIME=2023-07-04 02:28:45,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,RNC_3010Z_HUE(3010),"EQRNCID=3010,RACKNO=1,SHELFNO=2,SLOTNO=8,CPUNO=1",GU_PLC037M_HUE(30),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 02:28:45,"",ME(UMTS),NodeB ID:30; Cell ID:20304; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:1; User plane resource Unit ID:23; the Module No. of the board:1; Unit No. of the board:15; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,21824,1662661135423,10.9.10.129,"","OMCR_RNC_3010Z_HUE,3010Z_DNG(3010)",OMCR_RNC_3010Z_HUE,UMTS Controller Alarm(V3),"",00:03:30,2023-07-04 02:32:15,"","","",Normal,30,GU_PLC037M_HUE,CELL,20304,3G_PLC037R21_HUE,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3010Z_HUE#RAISETIME=2023-07-04 02:28:45,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,GU_PLC037M_HUE(30),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The RRU link is broken(198097605),1. The optical fiber between the BBU and the RRU or between upper-level and lower-level RRUs is not operating properly. 2. The optical module of the RRU or the optical module of the uplink BBU is faulty. 3. The RRU is not powered. 4. The interface board of the BBU is faulty. 5. The RRU is faulty. 6. The lr line bit rate is not correctly set.,2023-07-04 02:29:46,"",ME(MO SDR),"U RNCId: 3010; Uplink port of optical port 1:does not receive optical signals; Board serial number: 219997357810; U nodeBId:30; Topology: Optical board=(1,1,4), Optical board port=2, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,275,1662661135430,10.248.182.216,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",00:02:05,2023-07-04 02:31:51,"","","",Normal,30,GU_PLC037M_HUE,RU,55,"",RTR-U216,"product:public,wcdma",uid=30#uuserlabel=#ufid=30#gid=95#guserlabel=#gfid=95,The RRU link is broken,""
Minor,Equipment Alarm,GU_DLC003M_QNM(76),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Remote antenna lower-level VSWR alarm(198093888),1. The antenna failure 2. The board failure.,2023-07-04 02:32:22,"",ME(MO SDR),"U RNCId: 3352; Launch port ID: 1; Board serial number: 219997376133; U nodeBId:76; Topology: Optical board=(1,1,4), Optical board port=1, Optical board port type is SFP, Fault board rack=52, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,1102,1662661135435,10.248.191.150,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,UMTS Basestation Alarm,"",00:00:02,2023-07-04 02:32:24,"","","",Normal,76,GU_DLC003M_QNM,RU,52,"",RTR-U216,"product:wcdma,wcdma",uid=76#uuserlabel=GU_DLC003M_QNM#ufid=76#gid=76#guserlabel=#gfid=76,Remote antenna lower-level VSWR alarm,""
