Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,GU_DXN019M_QNM(32),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:58:46,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254437700281; U nodeBId:32,G siteId:32",Unacknowledged,"","","","","","","","UMTS,GSM",31077,1662661137567,10.248.190.178,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"","",32,GU_DXN019M_QNM,SDR,32,GU_DXN019M_QNM,CC,"product:public,wcdma,gv3",uid=32#uuserlabel=GU_DXN019M_QNM#ufid=32#gid=32#guserlabel=#gfid=32,Lost of synchronization,""
Major,Quality of Service Alarm,UL-PCT049M-BDH(420678),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-04 09:59:01,"",ME(MO SDR),"Cell user label: 4G-PCT049M11-BDH, Cell ID: 11,  Caused by RRU board fault; Cell type: normal cell, 70001000; Board serial number: 730677700206; L eNBId:420678",Unacknowledged,"","","","","","","",LTE FDD,20,1662661137568,10.225.119.104,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"","",420678,UL-PCT049M-BDH,CELL,11,4G-PCT049M11-BDH,CCC,"product:ltefdd,ltefdd",uid=412#uuserlabel=#ufid=412#fddid=420678#fdduserlabel=UL-PCT049M-BDH#fddfid=420678,LTE cell outage,""
Major,Quality of Service Alarm,UL-PCT049M-BDH(420678),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-04 09:59:01,"",ME(MO SDR),"Cell user label: 4G-PCT049M12-BDH, Cell ID: 12,  Caused by RRU board fault; Cell type: normal cell, 70001000; Board serial number: 730677700206; L eNBId:420678",Unacknowledged,"","","","","","","",LTE FDD,21,1662661137569,10.225.119.104,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"","",420678,UL-PCT049M-BDH,CELL,12,4G-PCT049M12-BDH,CCC,"product:ltefdd,ltefdd",uid=412#uuserlabel=#ufid=412#fddid=420678#fdduserlabel=UL-PCT049M-BDH#fddfid=420678,LTE cell outage,""
Major,Quality of Service Alarm,UL-PCT049M-BDH(420678),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-04 09:59:05,"",ME(MO SDR),"Cell user label: 4G-PCT049M13-BDH, Cell ID: 13,  Caused by RRU board fault; Cell type: normal cell, 70001000; Board serial number: 730677700206; L eNBId:420678",Unacknowledged,"","","","","","","",LTE FDD,22,1662661137570,10.225.119.104,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"","",420678,UL-PCT049M-BDH,CELL,13,4G-PCT049M13-BDH,CCC,"product:ltefdd,ltefdd",uid=412#uuserlabel=#ufid=412#fddid=420678#fdduserlabel=UL-PCT049M-BDH#fddfid=420678,LTE cell outage,""
Minor,Equipment Alarm,UL-DHA028M-QTI(530279),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:59:53,"",ME(MO SDR),"U RNCId: 3005; Dry contact ID: 5; Board serial number: 741223200656; U nodeBId:338,L eNBId:530279,N eNBId:530279",Unacknowledged,"","","","","","","","UMTS,LTE FDD,NB-IoT",7,1662661137580,10.225.85.238,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530279,UL-DHA028M-QTI,SDR,530279,UL-DHA028M-QTI,SA,"product:public,wcdma,ltefdd,NB-IoT",uid=338#uuserlabel=#ufid=338##fddid=530279#fdduserlabel=UL-DHA028M-QTI#fddfid=530279#nid=530279#nuserlabel=UL-DHA028M-QTI#nfid=530279,User-defined dry contact alarm 11,""
Critical,Equipment Alarm,GU_ANN010M_BDH(249),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=5","","",Software runs abnormally(198094028),1. The clock or temperature is abnormal. 2. The board hardware is faulty. 3. The software operates abnormally.,2023-07-04 10:00:13,"",ME(MO SDR),U RNCId: 3009; A00394038300000003000000310000000000000000000000000000000000000200; Board serial number: 254315300166; U nodeBId:249,Unacknowledged,"","","","","","","",UMTS,24,1662661137581,10.248.199.4,"","MO_OMCB_RNC_3009Z_BDH,OMCB-3009(3009)",MO_OMCB_RNC_3009Z_BDH,UMTS Basestation Alarm,"","",249,GU_ANN010M_BDH,SDR,249,GU_ANN010M_BDH,BPC,"product:wcdma,wcdma",uid=249#uuserlabel=#ufid=249#gid=156#guserlabel=#gfid=156,Software runs abnormally,""
Critical,Processing Error Alarm,RNC_3009Z_BDH(3009),"EQRNCID=3009,RACKNO=2,SHELFNO=2,SLOTNO=4,CPUNO=2",GU_ANN010M_BDH(249),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 10:00:13,"",ME(UMTS),NodeB ID:249; Cell ID:2491; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:15; User plane resource Unit ID:18; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,23422,1662661137582,10.9.9.129,"","OMCR_RNC_3009Z_BDH,3009Z_BDH(3009)",OMCR_RNC_3009Z_BDH,UMTS Controller Alarm(V3),"","",249,GU_ANN010M_BDH,CELL,2491,3G_ANN010M11_BDH,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3009Z_BDH#RAISETIME=2023-07-04 10:00:13,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
Critical,Processing Error Alarm,RNC_3009Z_BDH(3009),"EQRNCID=3009,RACKNO=2,SHELFNO=2,SLOTNO=4,CPUNO=2",GU_ANN010M_BDH(249),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 10:00:13,"",ME(UMTS),NodeB ID:249; Cell ID:2492; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:11; User plane resource Unit ID:11; the Module No. of the board:1; Unit No. of the board:13; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,23423,1662661137583,10.9.9.129,"","OMCR_RNC_3009Z_BDH,3009Z_BDH(3009)",OMCR_RNC_3009Z_BDH,UMTS Controller Alarm(V3),"","",249,GU_ANN010M_BDH,CELL,2492,3G_ANN010M12_BDH,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3009Z_BDH#RAISETIME=2023-07-04 10:00:13,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
Critical,Processing Error Alarm,RNC_3009Z_BDH(3009),"EQRNCID=3009,RACKNO=2,SHELFNO=2,SLOTNO=4,CPUNO=2",GU_ANN010M_BDH(249),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 10:00:13,"",ME(UMTS),NodeB ID:249; Cell ID:2493; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:12; User plane resource Unit ID:6; the Module No. of the board:1; Unit No. of the board:13; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,23424,1662661137584,10.9.9.129,"","OMCR_RNC_3009Z_BDH,3009Z_BDH(3009)",OMCR_RNC_3009Z_BDH,UMTS Controller Alarm(V3),"","",249,GU_ANN010M_BDH,CELL,2493,3G_ANN010M13_BDH,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3009Z_BDH#RAISETIME=2023-07-04 10:00:13,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
Critical,Processing Error Alarm,RNC_3009Z_BDH(3009),"EQRNCID=3009,RACKNO=2,SHELFNO=2,SLOTNO=4,CPUNO=2",GU_ANN010M_BDH(249),"",Cell is out of service(198083022),The audit response message from the Node B does not contain the information of established cell.,2023-07-04 10:00:13,"",ME(UMTS),NodeB ID:249; Cell ID:2494; Alarm sub code:39; Cell support MBMS or not:Cell does not support MBMS; Slave No.:11; User plane resource Unit ID:12; the Module No. of the board:1; Unit No. of the board:16; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,23425,1662661137585,10.9.9.129,"","OMCR_RNC_3009Z_BDH,3009Z_BDH(3009)",OMCR_RNC_3009Z_BDH,UMTS Controller Alarm(V3),"","",249,GU_ANN010M_BDH,CELL,2494,3G_ANN010M21_BDH,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3009Z_BDH#RAISETIME=2023-07-04 10:00:13,Cell is out of service,The audit response message from the Node B does not contain the information of established cell.
