History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,3G_DPO024M_QNI(110),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Board communication link interrupted(198097060),The link between this board and master main control board is faulty.,2023-07-04 03:49:34,"",ME(MO SDR),U RNCId: 3351; MCU link; Downlink break; U nodeBId:110,Unacknowledged,"","","","","","","",UMTS,42394,1662661135613,10.248.195.171,"","MO_OMCB_RNC_3351Z_QNI,Subnet(MO SDR)(3351)",MO_OMCB_RNC_3351Z_QNI,Platform Alarm,"",03:55:30,2023-07-04 07:45:04,"","","",Restoration upon correlation rule,110,3G_DPO024M_QNI,SDR,110,3G_DPO024M_QNI,SA,"product:public,wcdma",uid=110#uuserlabel=NodeBO_Pho-Nhon_QNI#ufid=110,Board communication link interrupted,""
Major,Equipment Alarm,GU_QDN022M_HUE(283),"Equipment=1,Rack(MO SDR)=3,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Carrier downlink data problem(198098471),1. The downlink IQ channel receives incorrect data. 2. An optical fiber is disconnected.,2023-07-04 06:30:47,"",ME(MO SDR),"G BSCId: 356; U RNCId: 3355; -ANT1, GSM carrier ID: 0, 60ms loss; Board serial number: 219000353769; U nodeBId:283,G siteId:158; Topology: Optical board=(1,1,4), Optical board port=4, Optical board port type is SFP, Fault board rack=3, Fault board main cascade=1",Unacknowledged,"","","","","","","","UMTS,GSM",105,1662661136214,10.248.183.171,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",01:16:07,2023-07-04 07:46:54,"","","",Restoration upon Anti-shake,283,GU_QDN022M_HUE,RU,3,"",RSU60E-GU908,"product:public,wcdma,gv3",uid=283#uuserlabel=#ufid=283#gid=158#guserlabel=#gfid=158,Carrier downlink data problem,""
Major,Equipment Alarm,GU_DGG016M_QNM(371),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:00:23,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254314600728; U nodeBId:271,G siteId:271",Unacknowledged,"","","","","","","","UMTS,GSM",171,1662661136342,10.248.191.236,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:43:49,2023-07-04 07:44:12,"","","",Restoration upon Anti-shake,371,GU_DGG016M_QNM,SDR,371,GU_DGG016M_QNM,CC,"product:public,wcdma,gv3",uid=271#uuserlabel=GU_DGG016M_QNM#ufid=271#gid=271#guserlabel=#gfid=271,Lost of synchronization,""
Minor,Equipment Alarm,4G-BSN008M-QNI(520060),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:03:22,"",ME(MO SDR),Dry contact ID: 3; Board serial number: 710553901752; L eNBId:520060,Unacknowledged,"","","","","","","",LTE FDD,220,1662661136353,10.225.173.102,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,Platform Alarm,"",00:42:59,2023-07-04 07:46:21,"","","",Restoration upon Anti-shake,520060,4G-BSN008M-QNI,SDR,520060,4G-BSN008M-QNI,SA,"product:public,ltefdd",fddid=520060#fdduserlabel=4G-BSN008M-QNI#fddfid=520060,Mains Failure Alarm,""
Major,Equipment Alarm,GU_DXN028M_QNM(132),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:24:14,"",ME(MO SDR),"U RNCId: 3352; Control voltage abnormal; Board serial number: 254314600760; U nodeBId:132,G siteId:232",Unacknowledged,"","","","","","","","UMTS,GSM",27168,1662661136477,10.248.190.180,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:04,2023-07-04 07:46:18,"","","",Restoration upon Anti-shake,132,GU_DXN028M_QNM,SDR,132,GU_DXN028M_QNM,CC,"product:public,wcdma,gv3",uid=132#uuserlabel=GU_DXN028M_QNM#ufid=132#gid=232#guserlabel=#gfid=232,Lost of synchronization,""
Critical,Processing Error Alarm,RNC_3007Z_PYN(3007),"EQRNCID=3007,RACKNO=1,SHELFNO=2,SLOTNO=7,CPUNO=1",3G_SHA013M_PYN(83),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 07:35:38,"",ME(UMTS),NodeB ID:83; Cell ID:831; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:8; User plane resource Unit ID:1; the Module No. of the board:1; Unit No. of the board:15; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,19691,1662661136581,10.9.7.129,"","OMCR_RNC_3007Z_PYN,3007Z_DNG(3007)",OMCR_RNC_3007Z_PYN,UMTS Controller Alarm(V3),"",00:08:26,2023-07-04 07:44:04,"","","",Normal,83,3G_SHA013M_PYN,CELL,831,3G_SHA013M11_PYN,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3007Z_PYN#RAISETIME=2023-07-04 07:35:38,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,RNC_3007Z_PYN(3007),"EQRNCID=3007,RACKNO=1,SHELFNO=2,SLOTNO=7,CPUNO=1",3G_SHA013M_PYN(83),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 07:35:38,"",ME(UMTS),NodeB ID:83; Cell ID:832; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:8; User plane resource Unit ID:14; the Module No. of the board:1; Unit No. of the board:8; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,19692,1662661136582,10.9.7.129,"","OMCR_RNC_3007Z_PYN,3007Z_DNG(3007)",OMCR_RNC_3007Z_PYN,UMTS Controller Alarm(V3),"",00:08:26,2023-07-04 07:44:04,"","","",Normal,83,3G_SHA013M_PYN,CELL,832,3G_SHA013M12_PYN,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3007Z_PYN#RAISETIME=2023-07-04 07:35:38,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,RNC_3007Z_PYN(3007),"EQRNCID=3007,RACKNO=1,SHELFNO=2,SLOTNO=7,CPUNO=1",3G_SHA013M_PYN(83),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 07:35:38,"",ME(UMTS),NodeB ID:83; Cell ID:833; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:13; User plane resource Unit ID:14; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,19693,1662661136583,10.9.7.129,"","OMCR_RNC_3007Z_PYN,3007Z_DNG(3007)",OMCR_RNC_3007Z_PYN,UMTS Controller Alarm(V3),"",00:08:26,2023-07-04 07:44:04,"","","",Normal,83,3G_SHA013M_PYN,CELL,833,3G_SHA013M13_PYN,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3007Z_PYN#RAISETIME=2023-07-04 07:35:38,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Communications Alarm,4G-SHA032M-PYN(490325),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",S1 link is broken(198094420),1. The SCTP association parameters of the local end and the opposite end are not configured correctly. 2. The transmission link is faulty. 3. The S1AP fails to be established (due to negotiation failure or no cells available under the eNodeB).,2023-07-04 07:41:07,"",ME(MO SDR),"SCTP association ID: 73, S1 SCTP association is interrupted; Peer-end IP: 10.204.252.137, PLMN Identity: MCC_452 MNC_02, MME GroupId: 32769, MME Code: 16; Board serial number: 710853100919; L eNBId:490325",Unacknowledged,"","","","","","","",LTE FDD,21,1662661136621,10.225.125.188,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"",00:02:27,2023-07-04 07:43:34,"","","",Restoration upon Anti-shake,490325,4G-SHA032M-PYN,SDR,490325,4G-SHA032M-PYN,CCC,"product:ltefdd,ltefdd",fddid=490325#fdduserlabel=4G-SHA032M-PYN#fddfid=490325,S1 link is broken,""
Critical,Communications Alarm,4G-SHA032M-PYN(490325),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",S1 link is broken(198094420),1. The SCTP association parameters of the local end and the opposite end are not configured correctly. 2. The transmission link is faulty. 3. The S1AP fails to be established (due to negotiation failure or no cells available under the eNodeB).,2023-07-04 07:41:09,"",ME(MO SDR),"SCTP association ID: 1, S1 SCTP association is interrupted; Peer-end IP: 10.204.20.233, PLMN Identity: MCC_452 MNC_02, MME GroupId: 32769, MME Code: 4; Board serial number: 710853100919; L eNBId:490325",Unacknowledged,"","","","","","","",LTE FDD,22,1662661136626,10.225.125.188,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"",00:02:17,2023-07-04 07:43:26,"","","",Restoration upon Anti-shake,490325,4G-SHA032M-PYN,SDR,490325,4G-SHA032M-PYN,CCC,"product:ltefdd,ltefdd",fddid=490325#fdduserlabel=4G-SHA032M-PYN#fddfid=490325,S1 link is broken,""
