History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,3G_GLH033W_QTI(1),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:14:00,"",ME(MO SDR),U RNCId: 3354; Control voltage abnormal; Board serial number: 254437700159; U nodeBId:1,Unacknowledged,"","","","","","","",UMTS,31539,1662661135842,10.248.179.178,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"",00:43:44,2023-07-04 05:57:44,"","","",Restoration upon Anti-shake,1,3G_GLH033W_QTI,SDR,1,3G_GLH033W_QTI,CC,"product:public,wcdma",uid=1#uuserlabel=#ufid=1,Lost of synchronization,""
Critical,Communications Alarm,3G_TKY016M_QNM(125),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The SCTP association is broken(198092230),1. The SCTP association parameters of the local end and the opposite end are not configured correctly. 2. The transmission link is faulty.,2023-07-04 05:22:58,"",ME(MO SDR),"U RNCId: 3353; Association ID: 1; Association type is ETH, Related port is ETH0; Board serial number: 249366600827; U nodeBId:125",Unacknowledged,"","","","","","","",UMTS,47,1662661135880,10.248.190.38,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:30:40,2023-07-04 05:53:38,"","","",Restoration upon Anti-shake,125,3G_TKY016M_QNM,SDR,125,3G_TKY016M_QNM,CC,"product:public,wcdma",uid=125#uuserlabel=#ufid=125,The SCTP association is broken,""
Major,Equipment Alarm,GU_DBN023M_QNM(26),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:32:49,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254178300017; U nodeBId:26,G siteId:26",Unacknowledged,"","","","","","","","UMTS,GSM",31175,1662661135921,10.248.191.195,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:08,2023-07-04 05:54:57,"","","",Restoration upon Anti-shake,26,GU_DBN023M_QNM,SDR,26,GU_DBN023M_QNM,CC,"product:public,wcdma,gv3",uid=26#uuserlabel=GU_DBN023M_QNM#ufid=26#gid=26#guserlabel=#gfid=26,Lost of synchronization,""
Major,Equipment Alarm,GU_TPC020M_QNM(275),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:33:01,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3353; Control voltage abnormal; Board serial number: 254437700192; U nodeBId:275,G siteId:275",Unacknowledged,"","","","","","","","UMTS,GSM",10221,1662661135922,10.248.192.250,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:22:00,2023-07-04 05:55:01,"","","",Restoration upon Anti-shake,275,GU_TPC020M_QNM,SDR,275,GU_TPC020M_QNM,CC,"product:public,wcdma,gv3",uid=275#uuserlabel=#ufid=275#gid=275#guserlabel=#gfid=275,Lost of synchronization,""
Major,Equipment Alarm,3G_HNN074M_BDH(469),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:34:23,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254178300966; U nodeBId:469,Unacknowledged,"","","","","","","",UMTS,13770,1662661135925,10.248.200.77,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:04,2023-07-04 05:56:27,"","","",Restoration upon Anti-shake,469,3G_HNN074M_BDH,SDR,469,3G_HNN074M_BDH,CC,"product:public,wcdma",uid=469#uuserlabel=#ufid=469,Lost of synchronization,""
Major,Equipment Alarm,GU_PCT034M_BDH(303),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:34:57,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701034; U nodeBId:303,G siteId:197",Unacknowledged,"","","","","","","","UMTS,GSM",230,1662661135930,10.248.198.139,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:08,2023-07-04 05:57:05,"","","",Restoration upon Anti-shake,303,GU_PCT034M_BDH,SDR,303,GU_PCT034M_BDH,CC,"product:public,wcdma,gv3",uid=303#uuserlabel=#ufid=303#gid=197#guserlabel=#gfid=197,Lost of synchronization,""
Major,Equipment Alarm,3G_DPO041M_QNI(434),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:35:43,"",ME(MO SDR),U RNCId: 3351; Control voltage abnormal; Board serial number: 254399201107; U nodeBId:434,Unacknowledged,"","","","","","","",UMTS,6542,1662661135932,10.248.195.205,"","MO_OMCB_RNC_3351Z_QNI,Subnet(MO SDR)(3351)",MO_OMCB_RNC_3351Z_QNI,Platform Alarm,"",00:22:00,2023-07-04 05:57:43,"","","",Restoration upon Anti-shake,434,3G_DPO041M_QNI,SDR,434,3G_DPO041M_QNI,CC,"product:public,wcdma",uid=434#uuserlabel=#ufid=434,Lost of synchronization,""
Major,Equipment Alarm,GU_DXN029M_PYN(290),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:34:55,"",ME(MO SDR),"G BSCId: 351; U RNCId: 3007; Control voltage abnormal; Board serial number: 254314600627; U nodeBId:290,G siteId:290",Unacknowledged,"","","","","","","","UMTS,GSM",34019,1662661135935,10.248.201.110,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Platform Alarm,"",00:22:04,2023-07-04 05:56:59,"","","",Restoration upon Anti-shake,290,GU_DXN029M_PYN,SDR,290,GU_DXN029M_PYN,CC,"product:public,wcdma,gv3",uid=290#uuserlabel=#ufid=290#gid=290#guserlabel=#gfid=290,Lost of synchronization,""
Critical,Equipment Alarm,GU_ANN002M_BDH(75),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 05:49:23,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3009; Dry contact ID: 5; Board serial number: 249511200707; U nodeBId:75,G siteId:211",Unacknowledged,"","","","","","","","UMTS,GSM",216,1662661136003,10.248.198.245,"","MO_OMCB_RNC_3009Z_BDH,OMCB-3009(3009)",MO_OMCB_RNC_3009Z_BDH,Platform Alarm,"",00:07:41,2023-07-04 05:57:04,"","","",Restoration upon Anti-shake,75,GU_ANN002M_BDH,SDR,75,GU_ANN002M_BDH,SA,"product:public,wcdma,gv3",uid=75#uuserlabel=#ufid=75#gid=211#guserlabel=#gfid=211,User-defined dry contact alarm 2,""
Minor,Equipment Alarm,4G-VCH004M-BDH(420177),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",User-defined dry contact alarm 18(198092567),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 05:51:03,"",ME(MO SDR),Dry contact ID: 7; Board serial number: 717861001292; L eNBId:420177,Unacknowledged,"","","","","","","",LTE FDD,381,1662661136005,10.225.119.83,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:06:07,2023-07-04 05:57:10,"","","",Restoration upon Anti-shake,420177,4G-VCH004M-BDH,SDR,420177,4G-VCH004M-BDH,SA,"product:public,ltefdd",fddid=420177#fdduserlabel=4G-VCH004M-BDH#fddfid=420177,User-defined dry contact alarm 18,""
