History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Communications Alarm,3G_TKY016M_QNM(125),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The SCTP association is broken(198092230),1. The SCTP association parameters of the local end and the opposite end are not configured correctly. 2. The transmission link is faulty.,2023-07-04 09:02:58,"",ME(MO SDR),"U RNCId: 3353; Association ID: 1; Association type is ETH, Related port is ETH0; Board serial number: 249366600827; U nodeBId:125",Unacknowledged,"","","","","","","",UMTS,55,1662661137107,10.248.190.38,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",01:12:42,2023-07-04 10:15:40,"","","",Restoration upon Anti-shake,125,3G_TKY016M_QNM,SDR,125,3G_TKY016M_QNM,CC,"product:public,wcdma",uid=125#uuserlabel=#ufid=125,The SCTP association is broken,""
Minor,Equipment Alarm,GU_NTH024M_QNM(65),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:14:27,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Dry contact ID: 0; Board serial number: 246916800740; U nodeBId:65,G siteId:65",Unacknowledged,"","","","","","","","UMTS,GSM",466,1662661137229,10.248.190.147,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",01:00:32,2023-07-04 10:14:59,"","","",Normal,65,GU_NTH024M_QNM,SDR,65,GU_NTH024M_QNM,SA,"product:public,wcdma,gv3",uid=65#uuserlabel=Tam-My-Tay_QNM#ufid=65#gid=65#guserlabel=#gfid=65,ILP Total Surge Protection Alarm,""
Major,Equipment Alarm,GU_PCT034M_BDH(303),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:53:43,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701034; U nodeBId:303,G siteId:197",Unacknowledged,"","","","","","","","UMTS,GSM",252,1662661137516,10.248.198.139,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:08,2023-07-04 10:15:51,"","","",Restoration upon Anti-shake,303,GU_PCT034M_BDH,SDR,303,GU_PCT034M_BDH,CC,"product:public,wcdma,gv3",uid=303#uuserlabel=#ufid=303#gid=197#guserlabel=#gfid=197,Lost of synchronization,""
Minor,Equipment Alarm,UL-DHA017M-QTI(530302),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:07:46,"",ME(MO SDR),"U RNCId: 3005; Dry contact ID: 5; Board serial number: 741223200680; U nodeBId:351,L eNBId:530302,N eNBId:530302",Unacknowledged,"","","","","","","","UMTS,NB-IoT,LTE FDD",1008,1662661137637,10.225.85.237,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:05:39,2023-07-04 10:13:25,"","","",Normal,530302,UL-DHA017M-QTI,SDR,530302,UL-DHA017M-QTI,SA,"product:public,wcdma,ltefdd,NB-IoT",uid=351#uuserlabel=#ufid=351##fddid=530302#fdduserlabel=UL-DHA017M-QTI#fddfid=530302#nid=530302#nuserlabel=UL-DHA017M-QTI#nfid=530302,User-defined dry contact alarm 11,""
Minor,Equipment Alarm,4G-BTH026M-QBH(500311),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 10:10:32,"",ME(MO SDR),"AISG Device ID: 1,Communication link is broken,Rack ID: 55,Device type: MULTI_RET; Board serial number: 219165774230; L eNBId:500311; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1; L: Cell ID=12",Unacknowledged,"","","","","","","",LTE FDD,327,1662661137656,10.225.83.153,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:03:00,2023-07-04 10:13:32,"","","",Normal,500311,4G-BTH026M-QBH,RU,55,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=261#uuserlabel=#ufid=261#gid=113#guserlabel=#gfid=113#fddid=500311#fdduserlabel=4G-BTH026M-QBH#fddfid=500311,External extended device fault,""
Minor,Equipment Alarm,4G-BTH026M-QBH(500311),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 10:10:32,"",ME(MO SDR),"AISG Device ID: 2,Communication link is broken,Rack ID: 55,Device type: MULTI_RET; Board serial number: 219165774230; L eNBId:500311; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1; L: Cell ID=12",Unacknowledged,"","","","","","","",LTE FDD,328,1662661137657,10.225.83.153,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:03:00,2023-07-04 10:13:32,"","","",Normal,500311,4G-BTH026M-QBH,RU,55,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=261#uuserlabel=#ufid=261#gid=113#guserlabel=#gfid=113#fddid=500311#fdduserlabel=4G-BTH026M-QBH#fddfid=500311,External extended device fault,""
Major,Equipment Alarm,GU_DLC003M_QNM(76),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Internal fault(198098467),"Software is abnormal, or the internal hardware of the device is abnormal.",2023-07-04 10:10:50,"",ME(MO SDR),"U RNCId: 3352; TX channel is abnormal major fault; FaultInfo: 32266; Board serial number: 219997376133; U nodeBId:76; Topology: Optical board=(1,1,4), Optical board port=1, Optical board port type is SFP, Fault board rack=52, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,1128,1662661137658,10.248.191.150,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:04:37,2023-07-04 10:15:27,"","","",Normal,76,GU_DLC003M_QNM,RU,52,"",RTR-U216,"product:public,wcdma",uid=76#uuserlabel=GU_DLC003M_QNM#ufid=76#gid=76#guserlabel=#gfid=76,Internal fault,""
Minor,Equipment Alarm,4G-HNN029M-BDH(420251),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:11:05,"",ME(MO SDR),Dry contact ID: 0; Board serial number: 724397500385; L eNBId:420251,Unacknowledged,"","","","","","","",LTE FDD,90,1662661137661,10.225.159.162,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:03:03,2023-07-04 10:14:08,"","","",Normal,420251,4G-HNN029M-BDH,SDR,420251,4G-HNN029M-BDH,SA,"product:public,ltefdd",fddid=420251#fdduserlabel=4G-HNN029M-BDH#fddfid=420251,Mains Failure Alarm,""
Critical,Equipment Alarm,4G-HNN029M-BDH(420251),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:11:05,"",ME(MO SDR),Dry contact ID: 1; Board serial number: 724397500385; L eNBId:420251,Unacknowledged,"","","","","","","",LTE FDD,91,1662661137662,10.225.159.162,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:03:03,2023-07-04 10:14:08,"","","",Normal,420251,4G-HNN029M-BDH,SDR,420251,4G-HNN029M-BDH,SA,"product:public,ltefdd",fddid=420251#fdduserlabel=4G-HNN029M-BDH#fddfid=420251,Rectifier Failure Alarm,""
Critical,Equipment Alarm,4G-HNN029M-BDH(420251),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",DC Low Voltage Alarm(198092552),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:11:05,"",ME(MO SDR),Dry contact ID: 2; Board serial number: 724397500385; L eNBId:420251,Unacknowledged,"","","","","","","",LTE FDD,92,1662661137663,10.225.159.162,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:03:03,2023-07-04 10:14:08,"","","",Normal,420251,4G-HNN029M-BDH,SDR,420251,4G-HNN029M-BDH,SA,"product:public,ltefdd",fddid=420251#fdduserlabel=4G-HNN029M-BDH#fddfid=420251,DC Low Voltage Alarm,""
