Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Minor,Equipment Alarm,GU_BTM005M_QNM(144),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:28:33,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Dry contact ID: 3; Board serial number: 285879700823; U nodeBId:144,G siteId:144",Unacknowledged,"","","","","","","","UMTS,GSM",790,1662661137758,10.248.192.130,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",144,GU_BTM005M_QNM,SDR,144,GU_BTM005M_QNM,SA,"product:public,wcdma,gv3",uid=144#uuserlabel=#ufid=144#gid=144#guserlabel=#gfid=144,ILP Total Surge Protection Alarm,""
Critical,Processing Error Alarm,SR-BDN007M-QBH(500408),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The license file will soon fall due(198097673),The license file will soon fall due.,2023-07-04 10:29:59,"",ME(MO SDR),"G BSCId: 355; U RNCId: 3022; The temporary file is about to expire, and the default mode will be used; Expiration date: 2023-7-31; Board serial number: 739543300687; U nodeBId:453,G siteId:303,L eNBId:500408",Unacknowledged,"","","","","","","","UMTS,GSM,LTE FDD",22,1662661137764,10.225.165.124,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",500408,SR-BDN007M-QBH,SDR,500408,SR-BDN007M-QBH,CCE1B,"product:public,wcdma,gv3,ltefdd",uid=453#uuserlabel=#ufid=453#gid=303#guserlabel=#gfid=303#fddid=500408#fdduserlabel=SR-BDN007M-QBH#fddfid=500408#,The license file will soon fall due,""
Critical,Communications Alarm,SR-BDN007M-QBH(500408),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",S1 link is broken(198094420),1. The SCTP association parameters of the local end and the opposite end are not configured correctly. 2. The transmission link is faulty. 3. The S1AP fails to be established (due to negotiation failure or no cells available under the eNodeB).,2023-07-04 10:15:10,"",ME(MO SDR),"SCTP association ID: 2, S1 SCTP association is interrupted; Peer-end IP: 10.9.9.12; Board serial number: 739543300687; L eNBId:500408",Unacknowledged,"","","","","","","",LTE FDD,9,1662661137767,10.225.165.124,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,LTE FDD Alarm,"","",500408,SR-BDN007M-QBH,SDR,500408,SR-BDN007M-QBH,CCE1B,"product:ltefdd,ltefdd",uid=453#uuserlabel=#ufid=453#gid=303#guserlabel=#gfid=303#fddid=500408#fdduserlabel=SR-BDN007M-QBH#fddfid=500408#,S1 link is broken,""
Critical,Communications Alarm,SR-BDN007M-QBH(500408),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",S1 link is broken(198094420),1. The SCTP association parameters of the local end and the opposite end are not configured correctly. 2. The transmission link is faulty. 3. The S1AP fails to be established (due to negotiation failure or no cells available under the eNodeB).,2023-07-04 10:15:10,"",ME(MO SDR),"SCTP association ID: 0, S1 SCTP association is interrupted; Peer-end IP: 10.9.9.9; Board serial number: 739543300687; L eNBId:500408",Unacknowledged,"","","","","","","",LTE FDD,8,1662661137768,10.225.165.124,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,LTE FDD Alarm,"","",500408,SR-BDN007M-QBH,SDR,500408,SR-BDN007M-QBH,CCE1B,"product:ltefdd,ltefdd",uid=453#uuserlabel=#ufid=453#gid=303#guserlabel=#gfid=303#fddid=500408#fdduserlabel=SR-BDN007M-QBH#fddfid=500408#,S1 link is broken,""
Major,Equipment Alarm,GU_DBN029M_QNM(30),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=2","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:30:32,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254437701236; U nodeBId:30,G siteId:30",Unacknowledged,"","","","","","","","UMTS,GSM",7816,1662661137780,10.248.191.72,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"","",30,GU_DBN029M_QNM,SDR,30,GU_DBN029M_QNM,CC,"product:public,wcdma,gv3",uid=30#uuserlabel=GU_DBN029M_QNM#ufid=30#gid=30#guserlabel=#gfid=30,Lost of synchronization,""
Critical,Equipment Alarm,4G-TAN005M-PYN(490084),"Equipment=1,Rack(MO SDR)=61,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 10:30:45,"",ME(MO SDR),"Power type: DC; Board serial number: 219121715981; L eNBId:490084; Topology: Optical board=(1,1,8), Optical board port=3, Optical board port type is SFP, Fault board rack=61, Fault board main cascade=1; L: Cell ID=17",Unacknowledged,"","","","","","","",LTE FDD,599,1662661137781,10.225.123.5,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",490084,4G-TAN005M-PYN,RU,61,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=490084#fdduserlabel=4G-TAN005M-PYN#fddfid=490084,Device power down,""
Major,Processing Error Alarm,3G_TSN037M_BDH(477),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 10:31:03,"",ME(MO SDR),U RNCId: 3350; Board serial number: 246916800879; U nodeBId:477,Unacknowledged,"","","","","","","",UMTS,37647,1662661137782,10.248.200.104,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",477,3G_TSN037M_BDH,SDR,477,3G_TSN037M_BDH,SA,"product:public,wcdma",uid=477#uuserlabel=#ufid=477,The board is being initialized,""
Minor,Equipment Alarm,3G_TBH071M_QNM(428),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:31:10,"",ME(MO SDR),U RNCId: 3353; Dry contact ID: 4; Board serial number: 702266600121; U nodeBId:428,Unacknowledged,"","","","","","","",UMTS,29,1662661137783,10.248.191.61,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",428,3G_TBH071M_QNM,SDR,428,3G_TBH071M_QNM,SA,"product:public,wcdma",uid=428#uuserlabel=#ufid=428#,ILP Total Surge Protection Alarm,""
Major,Communications Alarm,RNC_3009Z_BDH(3009),"EQRNCID=3009,RACKNO=1,SHELFNO=2,SLOTNO=8,CPUNO=1","","",Association link broken(198066019),1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.,2023-07-04 10:31:19,"",ME(UMTS),Association ID:235; Home module:8; Alarm reason:All paths are inactive.; User type:NBAP; Office ID:0,Unacknowledged,"","","","","","","",UMTS,23429,1662661137785,10.9.9.129,"","OMCR_RNC_3009Z_BDH,3009Z_BDH(3009)",OMCR_RNC_3009Z_BDH,Controller Public Alarm(V3),"","",135,3G_QNN038M_BDH,Association,235,3G_QNN038M_BDH$235:NBAP:235,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3009Z_BDH#RAISETIME=2023-07-04 10:31:19,Association link broken,1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.
Critical,Processing Error Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=11,CPUNO=2",GU_NTH045M_QNM(278),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 10:31:27,"",ME(UMTS),NodeB ID:278; Cell ID:12781; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:15; User plane resource Unit ID:15; the Module No. of the board:1; Unit No. of the board:13; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,51114,1662661137786,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,UMTS Controller Alarm(V3),"","",278,GU_NTH045M_QNM,CELL,12781,3G_NTH045M41_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 10:31:27,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
