Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Environmental Alarm,GU_BTH054M_QBH(366),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1","","",Device temperature is high(198096400),1. The air filter is blocked. 2. The environmental temperature exceeds the allowed temperature range.,2023-07-04 06:28:36,"",ME(MO SDR),"G BSCId: 355; U RNCId: 3022; Slot 6; U nodeBId:366,G siteId:297",Unacknowledged,"","","","","","","","UMTS,GSM",6,1662661136185,10.248.178.243,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"","",366,GU_BTH054M_QBH,SDR,366,GU_BTH054M_QBH,"","product:public,wcdma,gv3",uid=366#uuserlabel=#ufid=366#gid=297#guserlabel=#gfid=297,Device temperature is high,""
Minor,Equipment Alarm,4G-VLH015M-QTI(530090),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 06:28:36,"",ME(MO SDR),Dry contact ID: 0; Board serial number: 710692000111; L eNBId:530090,Unacknowledged,"","","","","","","",LTE FDD,627,1662661136187,10.225.85.29,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530090,4G-VLH015M-QTI,SDR,530090,4G-VLH015M-QTI,SA,"product:public,ltefdd",fddid=530090#fdduserlabel=4G-VLH015M-QTI#fddfid=530090,Mains Failure Alarm,""
Critical,Equipment Alarm,UL-VLH046E-QTI(530452),"Equipment=1,Rack(MO SDR)=51,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 06:28:42,"",ME(MO SDR),"Power type: DC; Board serial number: 219121985516; L eNBId:530452; Topology: Optical board=(1,1,8), Optical board port=0, Optical board port type is SFP, Fault board rack=51, Fault board main cascade=1; L: Cell ID=11",Unacknowledged,"","","","","","","",LTE FDD,314,1662661136188,10.225.185.50,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530452,UL-VLH046E-QTI,RU,51,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=471#uuserlabel=#ufid=471#fddid=530452#fdduserlabel=UL-VLH046E-QTI#fddfid=530452,Device power down,""
Critical,Equipment Alarm,UL-VLH046E-QTI(530452),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 06:28:42,"",ME(MO SDR),"Power type: DC; Board serial number: 219122497307; L eNBId:530452; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=52, Fault board main cascade=1; L: Cell ID=12",Unacknowledged,"","","","","","","",LTE FDD,315,1662661136189,10.225.185.50,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530452,UL-VLH046E-QTI,RU,52,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=471#uuserlabel=#ufid=471#fddid=530452#fdduserlabel=UL-VLH046E-QTI#fddfid=530452,Device power down,""
Critical,Equipment Alarm,4G-VLH017M-QTI(530121),"Equipment=1,Rack(MO SDR)=54,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 06:28:42,"",ME(MO SDR),"Power type: DC; Board serial number: 219161191726; L eNBId:530121; Topology: Optical board=(1,1,8), Optical board port=3, Optical board port type is SFP, Fault board rack=54, Fault board main cascade=1; L: Cell ID=17",Unacknowledged,"","","","","","","",LTE FDD,772,1662661136190,10.225.85.27,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530121,4G-VLH017M-QTI,RU,54,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=530121#fdduserlabel=4G-VLH017M-QTI#fddfid=530121,Device power down,""
Critical,Equipment Alarm,4G-VLH017M-QTI(530121),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 06:28:42,"",ME(MO SDR),"Power type: DC; Board serial number: 219117781563; L eNBId:530121; Topology: Optical board=(1,1,8), Optical board port=4, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1; L: Cell ID=18",Unacknowledged,"","","","","","","",LTE FDD,773,1662661136191,10.225.85.27,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530121,4G-VLH017M-QTI,RU,55,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=530121#fdduserlabel=4G-VLH017M-QTI#fddfid=530121,Device power down,""
Minor,Equipment Alarm,4G-VLH017M-QTI(530121),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 06:28:44,"",ME(MO SDR),Dry contact ID: 0; Board serial number: 710553901147; L eNBId:530121,Unacknowledged,"","","","","","","",LTE FDD,774,1662661136192,10.225.85.27,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530121,4G-VLH017M-QTI,SDR,530121,4G-VLH017M-QTI,SA,"product:public,ltefdd",fddid=530121#fdduserlabel=4G-VLH017M-QTI#fddfid=530121,Mains Failure Alarm,""
Minor,Equipment Alarm,4G-VLH027M-QTI(530191),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 06:28:46,"",ME(MO SDR),Dry contact ID: 0; Board serial number: 724397500143; L eNBId:530191,Unacknowledged,"","","","","","","",LTE FDD,583,1662661136193,10.225.85.140,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530191,4G-VLH027M-QTI,SDR,530191,4G-VLH027M-QTI,SA,"product:public,ltefdd",fddid=530191#fdduserlabel=4G-VLH027M-QTI#fddfid=530191,Mains Failure Alarm,""
Minor,Equipment Alarm,4G-VLH046M-QTI(530190),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 06:28:47,"",ME(MO SDR),"Dry contact ID: 0; Board serial number: 724397501818; U nodeBId:292,L eNBId:530190",Unacknowledged,"","","","","","","","UMTS,LTE FDD",21,1662661136194,10.225.85.139,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530190,4G-VLH046M-QTI,SDR,530190,4G-VLH046M-QTI,SA,"product:public,wcdma,ltefdd",uid=292#uuserlabel=#ufid=292##fddid=530190#fdduserlabel=4G-VLH046M-QTI#fddfid=530190,Mains Failure Alarm,""
Critical,Processing Error Alarm,RNC_3354Z_QTI(3354),"EQRNCID=3354,RACKNO=1,SHELFNO=3,SLOTNO=3,CPUNO=1","","",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 06:28:49,"",ME(UMTS),NodeB ID:471; Cell ID:14711; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:12; User plane resource Unit ID:2; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:4,Unacknowledged,"","","","","","","",UMTS,40793,1662661136195,10.9.54.129,"","OMCR_RNC_3354Z_QTI,SUBNET(UMTS)(3354)",OMCR_RNC_3354Z_QTI,UMTS Controller Alarm(V3),"","",471,UL_VLH046E_QTI,CELL,14711,3G_VLH046R11_QTI,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3354Z_QTI#RAISETIME=2023-07-04 06:28:49,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
