Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,SR-BDN014W-QBH(500443),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=3","","",Inter-board data link abnormal(198098314),The inter-board link is broken.,2023-07-04 08:43:30,"",ME(MO SDR),"G BSCId: 355; U RNCId: 3022; TDM corresponding board slot 5; Board serial number: 254437200512; U nodeBId:484,G siteId:304",Unacknowledged,"","","","","","","","UMTS,GSM",2920,1662661136960,10.225.165.118,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",500443,SR-BDN014W-QBH,SDR,500443,SR-BDN014W-QBH,FS,"product:public,wcdma,gv3",uid=484#uuserlabel=#ufid=484#gid=304#guserlabel=#gfid=304#fddid=500443#fdduserlabel=SR-BDN014W-QBH#fddfid=500443#,Inter-board data link abnormal,""
Major,Equipment Alarm,3G_VLH035M_QTI(209),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 08:43:57,"",ME(MO SDR),U RNCId: 3354; Control voltage abnormal; Board serial number: 249894500078; U nodeBId:209,Unacknowledged,"","","","","","","",UMTS,30845,1662661136961,10.248.179.195,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"","",209,3G_VLH035M_QTI,SDR,209,3G_VLH035M_QTI,CC,"product:public,wcdma",uid=209#uuserlabel=#ufid=209,Lost of synchronization,""
Major,Equipment Alarm,GU_DBN007M_QNM(23),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 08:44:15,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254437700002; U nodeBId:23,G siteId:23",Unacknowledged,"","","","","","","","UMTS,GSM",4650,1662661136965,10.248.191.85,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"","",23,GU_DBN007M_QNM,SDR,23,GU_DBN007M_QNM,CC,"product:public,wcdma,gv3",uid=23#uuserlabel=GU_DBN007M_QNM#ufid=23#gid=23#guserlabel=#gfid=23,Lost of synchronization,""
Minor,Equipment Alarm,4G-CLO005M-QTI(530062),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:44:25,"",ME(MO SDR),Dry contact ID: 5; Board serial number: 710434400007; L eNBId:530062,Unacknowledged,"","","","","","","",LTE FDD,693,1662661136966,10.225.85.7,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530062,4G-CLO005M-QTI,SDR,530062,4G-CLO005M-QTI,SA,"product:public,ltefdd",fddid=530062#fdduserlabel=4G-CLO005M-QTI#fddfid=530062,User-defined dry contact alarm 11,""
Minor,Equipment Alarm,UL-HAN054M-QNM(510613),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:44:29,"",ME(MO SDR),"U RNCId: 3352; Dry contact ID: 0; Board serial number: 710553900800; U nodeBId:456,L eNBId:510613",Unacknowledged,"","","","","","","","UMTS,LTE FDD",77,1662661136967,10.225.109.89,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510613,UL-HAN054M-QNM,SDR,510613,UL-HAN054M-QNM,SA,"product:public,wcdma,ltefdd",uid=456#uuserlabel=#ufid=456#fddid=510613#fdduserlabel=UL-HAN054M-QNM#fddfid=510613,Mains Failure Alarm,""
Minor,Equipment Alarm,GU_SHA029M_PYN(234),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:43:12,"",ME(MO SDR),"G BSCId: 351; U RNCId: 3007; Dry contact ID: 4; Board serial number: 712300900954; U nodeBId:234,G siteId:148",Unacknowledged,"","","","","","","","UMTS,GSM",42,1662661136968,10.248.201.182,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Platform Alarm,"","",234,GU_SHA029M_PYN,SDR,234,GU_SHA029M_PYN,SA,"product:public,wcdma,gv3",uid=234#uuserlabel=#ufid=234#gid=148#guserlabel=#gfid=148,User-defined dry contact alarm 1,""
Critical,Equipment Alarm,GU_SHA029M_PYN(234),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:43:18,"",ME(MO SDR),"G BSCId: 351; U RNCId: 3007; Dry contact ID: 5; Board serial number: 712300900954; U nodeBId:234,G siteId:148",Unacknowledged,"","","","","","","","UMTS,GSM",43,1662661136970,10.248.201.182,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Platform Alarm,"","",234,GU_SHA029M_PYN,SDR,234,GU_SHA029M_PYN,SA,"product:public,wcdma,gv3",uid=234#uuserlabel=#ufid=234#gid=148#guserlabel=#gfid=148,User-defined dry contact alarm 2,""
Major,Processing Error Alarm,4G-QNN086M-BDH(420151),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=8","","",The running software package does not support the board(198092397),1. The radio parameters of the system corresponding to the board are not configured on the NE.  2. The software package of the system corresponding to the board are not activated on the NE.  3. The software package running on the NE does not support the hardware or configuration of the board.,2023-07-04 08:44:58,"",ME(MO SDR),"U RNCId: 3009; NE has no UMTS running version or UMTS radio parameter unconfigured; Board serial number: 717855801720; U nodeBId:336,L eNBId:420151; L: Cell ID=(11,12,13)",Unacknowledged,"","","","","","","","UMTS,LTE FDD",29,1662661136972,10.225.159.4,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",420151,4G-QNN086M-BDH,SDR,420151,4G-QNN086M-BDH,BPN2,"product:public,wcdma,ltefdd",uid=336#uuserlabel=#ufid=336#fddid=420151#fdduserlabel=4G-QNN086M-BDH#fddfid=420151,The running software package does not support the board,""
Major,Equipment Alarm,4G-STH001M-QNI(520103),"Equipment=1,Rack(MO SDR)=53,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Internal fault(198098467),"Software is abnormal, or the internal hardware of the device is abnormal.",2023-07-04 08:45:26,"",ME(MO SDR),"TX channel is abnormal TX-ANT3 minor fault; FaultInfo: 20035;3968;0;0; Board serial number: 219118051099; L eNBId:520103; Topology: Optical board=(1,1,8), Optical board port=2, Optical board port type is SFP, Fault board rack=53, Fault board main cascade=1; L: Cell ID=13",Unacknowledged,"","","","","","","",LTE FDD,492,1662661136973,10.225.115.99,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",520103,4G-STH001M-QNI,RU,53,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=82#uuserlabel=#ufid=82#fddid=520103#fdduserlabel=4G-STH001M-QNI#fddfid=520103,Internal fault,""
Major,Equipment Alarm,GU_PMY033M_BDH(324),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 08:46:20,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437700030; U nodeBId:324,G siteId:139",Unacknowledged,"","","","","","","","UMTS,GSM",5734,1662661136975,10.248.199.140,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",324,GU_PMY033M_BDH,SDR,324,GU_PMY033M_BDH,CC,"product:public,wcdma,gv3",uid=324#uuserlabel=#ufid=324#gid=139#guserlabel=#gfid=139,Lost of synchronization,""
