History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Minor,Equipment Alarm,UL-PCT049M-BDH(420678),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1","","",The board is not configured(198092203),1. The board is not configured on the OMC but is inserted in the actual slot. 2. The slot in which the board is inserted is inconsistent with that configured on the OMC.,2023-07-04 09:13:39,"",ME(MO SDR),"U RNCId: 3350; Slot ID: 4; Type of board configurable at OMC: FS, Physical type of the board in NE: FS5A; U nodeBId:412,L eNBId:420678",Unacknowledged,"","","","","","","","UMTS,LTE FDD",11,1662661137221,10.225.119.104,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:41:14,2023-07-04 09:54:53,"","","",Normal,420678,UL-PCT049M-BDH,SDR,420678,UL-PCT049M-BDH,"","product:public,wcdma,ltefdd",uid=412#uuserlabel=#ufid=412#fddid=420678#fdduserlabel=UL-PCT049M-BDH#fddfid=420678,The board is not configured,""
Minor,Equipment Alarm,4G-ALI004M-HUE(460301),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:30:29,"",ME(MO SDR),Dry contact ID: 0; Board serial number: 721632901723; L eNBId:460301,Unacknowledged,"","","","","","","",LTE FDD,275,1662661137365,10.225.93.8,"","MO SDR_OMMB3_VNPT,HUE(46000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:23:00,2023-07-04 09:53:29,"","","",Normal,460301,4G-ALI004M-HUE,SDR,460301,4G-ALI004M-HUE,SA,"product:public,ltefdd",fddid=460301#fdduserlabel=4G-ALI004M-HUE#fddfid=460301,User-defined dry contact alarm 1,""
Minor,Equipment Alarm,4G-ALI008M-HUE(460298),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:30:30,"",ME(MO SDR),"Dry contact ID: 0; Board serial number: 731016900359; L eNBId:460298,N eNBId:460298",Unacknowledged,"","","","","","","","NB-IoT,LTE FDD",643,1662661137366,10.225.93.7,"","MO SDR_OMMB3_VNPT,HUE(46000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:22:56,2023-07-04 09:53:26,"","","",Normal,460298,4G-ALI008M-HUE,SDR,460298,4G-ALI008M-HUE,SA,"product:public,ltefdd,NB-IoT",fddid=460298#fdduserlabel=4G-ALI008M-HUE#fddfid=460298#nid=460298#nuserlabel=4G-ALI008M-HUE#nfid=460298,User-defined dry contact alarm 1,""
Major,Equipment Alarm,GU_PMY033M_BDH(324),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:32:21,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437700030; U nodeBId:324,G siteId:139",Unacknowledged,"","","","","","","","UMTS,GSM",5738,1662661137383,10.248.199.140,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:00,2023-07-04 09:54:21,"","","",Restoration upon Anti-shake,324,GU_PMY033M_BDH,SDR,324,GU_PMY033M_BDH,CC,"product:public,wcdma,gv3",uid=324#uuserlabel=#ufid=324#gid=139#guserlabel=#gfid=139,Lost of synchronization,""
Major,Equipment Alarm,GU_DXN019M_QNM(32),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:34:42,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254437700281; U nodeBId:32,G siteId:32",Unacknowledged,"","","","","","","","UMTS,GSM",31075,1662661137396,10.248.190.178,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:04,2023-07-04 09:56:46,"","","",Restoration upon Anti-shake,32,GU_DXN019M_QNM,SDR,32,GU_DXN019M_QNM,CC,"product:public,wcdma,gv3",uid=32#uuserlabel=GU_DXN019M_QNM#ufid=32#gid=32#guserlabel=#gfid=32,Lost of synchronization,""
Major,Equipment Alarm,GU_DGG016M_QNM(371),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:34:57,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254314600728; U nodeBId:271,G siteId:271",Unacknowledged,"","","","","","","","UMTS,GSM",179,1662661137399,10.248.191.236,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:00,2023-07-04 09:56:57,"","","",Restoration upon Anti-shake,371,GU_DGG016M_QNM,SDR,371,GU_DGG016M_QNM,CC,"product:public,wcdma,gv3",uid=271#uuserlabel=GU_DGG016M_QNM#ufid=271#gid=271#guserlabel=#gfid=271,Lost of synchronization,""
Major,Processing Error Alarm,4G-THA045M-QBH(500513),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 09:45:57,"",ME(MO SDR),Board serial number: 740081400784; L eNBId:500513,Unacknowledged,"","","","","","","",LTE FDD,658,1662661137450,10.225.165.89,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:11:33,2023-07-04 09:57:30,"","","",Restoration upon Anti-shake,500513,4G-THA045M-QBH,SDR,500513,4G-THA045M-QBH,SA,"product:public,ltefdd",fddid=500513#fdduserlabel=4G-THA045M-QBH#fddfid=500513,The board is being initialized,""
Minor,Equipment Alarm,4G-BTH011W-QBH(500059),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:47:38,"",ME(MO SDR),Dry contact ID: 0; Board serial number: 710553901047; L eNBId:500059,Unacknowledged,"","","","","","","",LTE FDD,16,1662661137460,10.225.83.135,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:07:28,2023-07-04 09:55:06,"","","",Restoration upon Anti-shake,500059,4G-BTH011W-QBH,SDR,500059,4G-BTH011W-QBH,SA,"product:public,ltefdd",fddid=500059#fdduserlabel=4G-BTH011W-QBH#fddfid=500059,User-defined dry contact alarm 1,""
Critical,Equipment Alarm,4G-BTH011W-QBH(500059),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:47:41,"",ME(MO SDR),Dry contact ID: 1; Board serial number: 710553901047; L eNBId:500059,Unacknowledged,"","","","","","","",LTE FDD,17,1662661137461,10.225.83.135,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:09:19,2023-07-04 09:57:00,"","","",Restoration upon Anti-shake,500059,4G-BTH011W-QBH,SDR,500059,4G-BTH011W-QBH,SA,"product:public,ltefdd",fddid=500059#fdduserlabel=4G-BTH011W-QBH#fddfid=500059,User-defined dry contact alarm 2,""
Major,Equipment Alarm,GU_QTH007M_QBH(217),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1","","",Fan Not Present(198097065),1. The board is configured on the OMC but is not inserted in the actual slot.  2. The board is configured on the OMC but is not inserted in the actual slot tightly.  3. The board is configured on the OMC but the actual connection part is physically damaged.,2023-07-04 09:48:46,"",ME(MO SDR),"G BSCId: 356; U RNCId: 3022; U nodeBId:217,G siteId:125",Unacknowledged,"","","","","","","","UMTS,GSM",6,1662661137471,10.248.177.72,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"",00:04:56,2023-07-04 09:53:42,"","","",Normal,217,GU_QTH007M_QBH,SDR,217,GU_QTH007M_QBH,"","product:public,wcdma,gv3",uid=217#uuserlabel=#ufid=217#gid=125#guserlabel=#gfid=125,Fan Not Present,""
