History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Warning,Processing Error Alarm,4G-NHH001M-QNI(520006),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Cell shutdown alarm(198094461),1.The cell is shut down by manual. 2.All cell portion of super cell are shut down by manual. 3.The eNodeB is blocked by manual.,2023-07-03 19:57:35,"",ME(MO SDR),"Cell user label: 4G-NHH001M33-QNI, Cell is shut down,Cell ID: 33; Cell type: normal cell; Board serial number: 708695100422; L eNBId:520006",Unacknowledged,"","","","","","","",LTE FDD,61,1662661134042,10.225.113.154,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,LTE FDD Alarm,"",14:25:12,2023-07-04 10:22:47,"","","",Normal,520006,4G-NHH001M-QNI,CELL,33,4G-NHH001M33-QNI,CCC,"product:ltefdd,ltefdd",fddid=520006#fdduserlabel=4G-NHH001M-QNI#fddfid=520006,Cell shutdown alarm,""
Warning,Processing Error Alarm,4G-TNA026M-QNI(520169),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Cell shutdown alarm(198094461),1.The cell is shut down by manual. 2.All cell portion of super cell are shut down by manual. 3.The eNodeB is blocked by manual.,2023-07-03 19:57:35,"",ME(MO SDR),"Cell user label: 4G-TNA026M31-QNI, Cell is shut down,Cell ID: 31; Cell type: normal cell; Board serial number: 724184900175; L eNBId:520169",Unacknowledged,"","","","","","","",LTE FDD,56,1662661134043,10.225.113.229,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,LTE FDD Alarm,"",14:25:12,2023-07-04 10:22:47,"","","",Normal,520169,4G-TNA026M-QNI,CELL,31,4G-TNA026M31-QNI,CCC,"product:ltefdd,ltefdd",fddid=520169#fdduserlabel=4G-TNA026M-QNI#fddfid=520169,Cell shutdown alarm,""
Warning,Processing Error Alarm,4G-TNA001M-QNI(520026),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Cell shutdown alarm(198094461),1.The cell is shut down by manual. 2.All cell portion of super cell are shut down by manual. 3.The eNodeB is blocked by manual.,2023-07-03 19:57:37,"",ME(MO SDR),"Cell user label: 4G-TNA001M31-QNI, Cell is shut down,Cell ID: 31; Cell type: normal cell; Board serial number: 708740200501; L eNBId:520026",Unacknowledged,"","","","","","","",LTE FDD,178,1662661134044,10.225.115.89,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,LTE FDD Alarm,"",14:25:10,2023-07-04 10:22:47,"","","",Normal,520026,4G-TNA001M-QNI,CELL,31,4G-TNA001M31-QNI,CCC,"product:ltefdd,ltefdd",fddid=520026#fdduserlabel=4G-TNA001M-QNI#fddfid=520026,Cell shutdown alarm,""
Warning,Processing Error Alarm,4G-TNA001M-QNI(520026),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Cell shutdown alarm(198094461),1.The cell is shut down by manual. 2.All cell portion of super cell are shut down by manual. 3.The eNodeB is blocked by manual.,2023-07-03 19:57:37,"",ME(MO SDR),"Cell user label: 4G-TNA001M33-QNI, Cell is shut down,Cell ID: 33; Cell type: normal cell; Board serial number: 708740200501; L eNBId:520026",Unacknowledged,"","","","","","","",LTE FDD,179,1662661134045,10.225.115.89,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,LTE FDD Alarm,"",14:25:11,2023-07-04 10:22:48,"","","",Normal,520026,4G-TNA001M-QNI,CELL,33,4G-TNA001M33-QNI,CCC,"product:ltefdd,ltefdd",fddid=520026#fdduserlabel=4G-TNA001M-QNI#fddfid=520026,Cell shutdown alarm,""
Warning,Processing Error Alarm,4G-TNA026M-QNI(520169),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Cell shutdown alarm(198094461),1.The cell is shut down by manual. 2.All cell portion of super cell are shut down by manual. 3.The eNodeB is blocked by manual.,2023-07-03 19:57:36,"",ME(MO SDR),"Cell user label: 4G-TNA026M32-QNI, Cell is shut down,Cell ID: 32; Cell type: normal cell; Board serial number: 724184900175; L eNBId:520169",Unacknowledged,"","","","","","","",LTE FDD,57,1662661134046,10.225.113.229,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,LTE FDD Alarm,"",14:25:12,2023-07-04 10:22:48,"","","",Normal,520169,4G-TNA026M-QNI,CELL,32,4G-TNA026M32-QNI,CCC,"product:ltefdd,ltefdd",fddid=520169#fdduserlabel=4G-TNA026M-QNI#fddfid=520169,Cell shutdown alarm,""
Major,Equipment Alarm,3G_HLG003M_QTI(117),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:49:51,"",ME(MO SDR),U RNCId: 3005; Control voltage abnormal; Board serial number: 249894500817; U nodeBId:117,Unacknowledged,"","","","","","","",UMTS,1584,1662661136689,10.248.180.76,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"",02:31:07,2023-07-04 10:20:58,"","","",Restoration upon Anti-shake,117,3G_HLG003M_QTI,SDR,117,3G_HLG003M_QTI,CC,"product:public,wcdma",uid=117#uuserlabel=#ufid=117,Lost of synchronization,""
Critical,Processing Error Alarm,RNC_3007Z_PYN(3007),"EQRNCID=3007,RACKNO=1,SHELFNO=2,SLOTNO=7,CPUNO=2",3G_TAN005M_PYN(37),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 08:57:05,"",ME(UMTS),NodeB ID:37; Cell ID:20378; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:14; User plane resource Unit ID:8; the Module No. of the board:1; Unit No. of the board:13; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,19700,1662661137065,10.9.7.129,"","OMCR_RNC_3007Z_PYN,3007Z_DNG(3007)",OMCR_RNC_3007Z_PYN,UMTS Controller Alarm(V3),"",01:20:44,2023-07-04 10:17:49,"","","",Normal,37,3G_TAN005M_PYN,CELL,20378,3G_TAN005R12_PYN,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3007Z_PYN#RAISETIME=2023-07-04 08:57:05,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,3G_TAN005M_PYN(37),"Equipment=1,Rack(MO SDR)=62,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The RRU link is broken(198097605),1. The optical fiber between the BBU and the RRU or between upper-level and lower-level RRUs is not operating properly. 2. The optical module of the RRU or the optical module of the uplink BBU is faulty. 3. The RRU is not powered. 4. The interface board of the BBU is faulty. 5. The RRU is faulty. 6. The lr line bit rate is not correctly set.,2023-07-04 08:58:06,"",ME(MO SDR),"U RNCId: 3007; Uplink port of optical port 1:does not receive optical signals; Board serial number: 219997357854; U nodeBId:37; Topology: Optical board=(1,1,3), Optical board port=4, Optical board port type is SFP, Fault board rack=62, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,92,1662661137070,10.248.201.4,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Platform Alarm,"",01:19:26,2023-07-04 10:17:32,"","","",Normal,37,3G_TAN005M_PYN,RU,62,Rack,RTR-U216,"product:public,wcdma",uid=37#uuserlabel=NodeBO_An-Dan_PYN#ufid=37,The RRU link is broken,""
Major,Communications Alarm,RNC_3022Z_QBH(3022),"EQRNCID=1,RACKNO=1,SHELFNO=2,SLOTNO=10,CPUNO=1",UL-BDN007E-QBH(500544),"",Association broken(199066019),1. The association is released manually. 2. The association channels on both ends are faulty. 3. The association configurations on the local end and the peer end are not consistent.,2023-07-04 09:06:09,"",Controller ManagedElement(V4)/H(e)NB GW,"Alarm Object:Association;  Assoc ID:619;  Module number:11;  Reason:All paths are inactive;  ULP type:NBAP;  Office ID:0; Logic Position:System No.:0,Module No.:11,Index:0;",Unacknowledged,"","","","","","","",UMTS,63191,1662661137154,129.0.1.1,"","OMCR_RNC_3022Z_QBH,3022Z_QBH(3022)",OMCR_RNC_3022Z_QBH,Controller Public Alarm(V4),"",01:13:55,2023-07-04 10:20:04,"","","",Normal,519,UL_BDN007E_QBH,Association,619,UL_BDN007E_QBH$619:NBAP:0,CDR,"product:wcdma,wcdma",CRC=4122616691/0/0/0#MO=401#OTYPE=UIubLink#NENAME=RNC_3022Z_QBH#RAISETIME=2023-07-04 09:06:09,Association broken,1. The association is released manually. 2. The association channels on both ends are faulty. 3. The association configurations on the local end and the peer end are not consistent.
Critical,Processing Error Alarm,RNC_3022Z_QBH(3022),"EQRNCID=1,RACKNO=1,SHELFNO=2,SLOTNO=14,CPUNO=1",UL-BDN007E-QBH(500544),"",NodeB is out of service(199083023),NCP link failure,2023-07-04 09:06:19,"",Controller ManagedElement(V4)/H(e)NB GW,"Alarm Object:NODEB;  NodeB ID:519;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:619; Logic Position:System No.:0,Module No.:17,Index:0;",Unacknowledged,"","","","","","","",UMTS,63194,1662661137158,129.0.1.1,"","OMCR_RNC_3022Z_QBH,3022Z_QBH(3022)",OMCR_RNC_3022Z_QBH,UMTS Controller Alarm(V4),"",01:13:49,2023-07-04 10:20:08,"","","",Normal,519,UL_BDN007E_QBH,NODEB,519,UL_BDN007E_QBH,CDR,"product:wcdma,wcdma",CRC=1427407287/0/0/0#MO=401#OTYPE=UIubLink#NENAME=RNC_3022Z_QBH#RAISETIME=2023-07-04 09:06:19,NodeB is out of service,NCP link failure
Critical,Communications Alarm,UL-BDN007E-QBH(500544),"","","",Link between OMM and NE broken(198099803),Link between OMM and NE broken.,2023-07-04 09:08:39,"",ME(MO SDR),"U RNCId: 3022; IP: 10.225.165.197; Detection time: 2023-07-04 09:07:48, The transmission of the gateway(IP: 10.225.165.193), which is configured in IP layer used by the OMC channel between OMMB and NE, is normal; U nodeBId:519,L eNBId:500544",Unacknowledged,"","","","","","","","UMTS,LTE FDD",0,1662661137180,10.225.165.197,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Wireless Public Alarm,"",01:11:32,2023-07-04 10:20:11,"","","",Normal,500544,UL-BDN007E-QBH,SDR,500544,UL-BDN007E-QBH,"","product:public,wcdma,ltefdd",uid=519#uuserlabel=#ufid=519##fddid=500544#fdduserlabel=UL-BDN007E-QBH#fddfid=500544#,Link Broken Between OMM and NE,""
Major,Equipment Alarm,3G_MDC029M_QNI(387),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:20:10,"",ME(MO SDR),U RNCId: 3351; Control voltage abnormal; Board serial number: 254178301135; U nodeBId:387,Unacknowledged,"","","","","","","",UMTS,282,1662661137281,10.248.205.247,"","MO_OMCB_RNC_3351Z_QNI,Subnet(MO SDR)(3351)",MO_OMCB_RNC_3351Z_QNI,Platform Alarm,"",00:58:17,2023-07-04 10:18:27,"","","",Restoration upon Anti-shake,387,3G_MDC029M_QNI,SDR,387,3G_MDC029M_QNI,CC,"product:public,wcdma",uid=387#uuserlabel=#ufid=387,Lost of synchronization,""
