Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Processing Error Alarm,GU_TKY021M_QNM(27),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The RRU link is broken(198097605),1. The optical fiber between the BBU and the RRU or between upper-level and lower-level RRUs is not operating properly. 2. The optical module of the RRU or the optical module of the uplink BBU is faulty. 3. The RRU is not powered. 4. The interface board of the BBU is faulty. 5. The RRU is faulty. 6. The lr line bit rate is not correctly set.,2023-07-04 10:38:35,"",ME(MO SDR),"U RNCId: 3353; Board serial number: 219997355364; U nodeBId:27; Topology: Optical board=(1,1,4), Optical board port=4, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,529,1662661137877,10.248.190.42,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",27,GU_TKY021M_QNM,RU,55,"",RTR-U216,"product:public,wcdma",uid=27#uuserlabel=KV-Bao-Viet_QNM#ufid=27#gid=27#guserlabel=#gfid=27,The RRU link is broken,""
Major,Equipment Alarm,3G_MDC029M_QNI(387),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:38:47,"",ME(MO SDR),U RNCId: 3351; Control voltage abnormal; Board serial number: 254178301135; U nodeBId:387,Unacknowledged,"","","","","","","",UMTS,286,1662661137878,10.248.205.247,"","MO_OMCB_RNC_3351Z_QNI,Subnet(MO SDR)(3351)",MO_OMCB_RNC_3351Z_QNI,Platform Alarm,"","",387,3G_MDC029M_QNI,SDR,387,3G_MDC029M_QNI,CC,"product:public,wcdma",uid=387#uuserlabel=#ufid=387,Lost of synchronization,""
Minor,Equipment Alarm,UL-NTH056M-QNM(510459),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",High Temperature Alarm(198092553),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:39:11,"",ME(MO SDR),"U RNCId: 3353; Dry contact ID: 3; Board serial number: 731016900572; U nodeBId:406,L eNBId:510459",Unacknowledged,"","","","","","","","UMTS,LTE FDD",2525,1662661137879,10.225.169.4,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510459,UL-NTH056M-QNM,SDR,510459,UL-NTH056M-QNM,SA,"product:public,wcdma,ltefdd",uid=406#uuserlabel=#ufid=406#fddid=510459#fdduserlabel=UL-NTH056M-QNM#fddfid=510459,High Temperature Alarm,""
Major,Equipment Alarm,GU_NTM004M_QNM(187),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=2","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:39:25,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Control voltage abnormal; Board serial number: 251967300237; U nodeBId:187,G siteId:187",Unacknowledged,"","","","","","","","UMTS,GSM",24478,1662661137886,10.248.192.150,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",187,GU_NTM004M_QNM,SDR,187,GU_NTM004M_QNM,CC,"product:public,wcdma,gv3",uid=187#uuserlabel=#ufid=187#gid=187#guserlabel=#gfid=187,Lost of synchronization,""
Critical,Processing Error Alarm,UL-BTH131M-QBH(500747),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The license file will soon fall due(198097673),The license file will soon fall due.,2023-07-04 10:39:33,"",ME(MO SDR),"U RNCId: 3022; The temporary file is about to expire, and the default mode will be used; Expiration date: 2023-7-31; Board serial number: 731058800253; U nodeBId:752,L eNBId:500747",Unacknowledged,"","","","","","","","UMTS,LTE FDD",5,1662661137887,10.225.83.154,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",500747,UL-BTH131M-QBH,SDR,500747,UL-BTH131M-QBH,CCC,"product:public,wcdma,ltefdd",uid=752#uuserlabel=#ufid=752#fddid=500747#fdduserlabel=UL-BTH131M-QBH#fddfid=500747,The license file will soon fall due,""
Minor,Equipment Alarm,4G-PSN008M-QNM(510319),"Equipment=1,Rack(MO SDR)=51,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 10:40:03,"",ME(MO SDR),"AISG Device ID: 1,Communication link is broken,Rack ID: 51,Device type: RETC; Board serial number: 219204421325; L eNBId:510319; Topology: Optical board=(1,1,8), Optical board port=0, Optical board port type is SFP, Fault board rack=51, Fault board main cascade=1; L: Cell ID=11",Unacknowledged,"","","","","","","",LTE FDD,58,1662661137889,10.225.105.212,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510319,4G-PSN008M-QNM,RU,51,RRU8854,R8854 S1800(A4A),"product:public,ltefdd",fddid=510319#fdduserlabel=4G-PSN008M-QNM#fddfid=510319,External extended device fault,""
Minor,Equipment Alarm,4G-PSN008M-QNM(510319),"Equipment=1,Rack(MO SDR)=51,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 10:40:03,"",ME(MO SDR),"AISG Device ID: 2,Communication link is broken,Rack ID: 51,Device type: RETC; Board serial number: 219204421325; L eNBId:510319; Topology: Optical board=(1,1,8), Optical board port=0, Optical board port type is SFP, Fault board rack=51, Fault board main cascade=1; L: Cell ID=11",Unacknowledged,"","","","","","","",LTE FDD,59,1662661137890,10.225.105.212,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510319,4G-PSN008M-QNM,RU,51,RRU8854,R8854 S1800(A4A),"product:public,ltefdd",fddid=510319#fdduserlabel=4G-PSN008M-QNM#fddfid=510319,External extended device fault,""
Minor,Equipment Alarm,4G-PSN008M-QNM(510319),"Equipment=1,Rack(MO SDR)=51,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 10:40:03,"",ME(MO SDR),"AISG Device ID: 3,Communication link is broken,Rack ID: 51,Device type: RETC; Board serial number: 219204421325; L eNBId:510319; Topology: Optical board=(1,1,8), Optical board port=0, Optical board port type is SFP, Fault board rack=51, Fault board main cascade=1; L: Cell ID=11",Unacknowledged,"","","","","","","",LTE FDD,60,1662661137891,10.225.105.212,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510319,4G-PSN008M-QNM,RU,51,RRU8854,R8854 S1800(A4A),"product:public,ltefdd",fddid=510319#fdduserlabel=4G-PSN008M-QNM#fddfid=510319,External extended device fault,""
Major,Equipment Alarm,3G_CLO010M_QTI(94),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:40:04,"",ME(MO SDR),U RNCId: 3005; Control voltage abnormal; Board serial number: 251618401194; U nodeBId:94,Unacknowledged,"","","","","","","",UMTS,8523,1662661137892,10.248.180.100,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"","",94,3G_CLO010M_QTI,SDR,94,3G_CLO010M_QTI,CC,"product:public,wcdma",uid=94#uuserlabel=#ufid=94,Lost of synchronization,""
Major,Equipment Alarm,GU_PCT034M_BDH(303),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:40:04,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701034; U nodeBId:303,G siteId:197",Unacknowledged,"","","","","","","","UMTS,GSM",256,1662661137893,10.248.198.139,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",303,GU_PCT034M_BDH,SDR,303,GU_PCT034M_BDH,CC,"product:public,wcdma,gv3",uid=303#uuserlabel=#ufid=303#gid=197#guserlabel=#gfid=197,Lost of synchronization,""
