History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Equipment Alarm,3G_PMY047M_BDH(397),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:48:24,"",ME(MO SDR),U RNCId: 3350; Dry contact ID: 5; Board serial number: 248097900093; U nodeBId:397,Unacknowledged,"","","","","","","",UMTS,159,1662661136679,10.248.200.36,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",01:28:21,2023-07-04 09:16:45,"","","",Normal,397,3G_PMY047M_BDH,SDR,397,3G_PMY047M_BDH,SA,"product:public,wcdma",uid=397#uuserlabel=#ufid=397#,User-defined dry contact alarm 2,""
Minor,Equipment Alarm,UL-HAN054M-QNM(510613),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:44:29,"",ME(MO SDR),"U RNCId: 3352; Dry contact ID: 0; Board serial number: 710553900800; U nodeBId:456,L eNBId:510613",Unacknowledged,"","","","","","","","UMTS,LTE FDD",77,1662661136967,10.225.109.89,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"",00:28:48,2023-07-04 09:13:17,"","","",Normal,510613,UL-HAN054M-QNM,SDR,510613,UL-HAN054M-QNM,SA,"product:public,wcdma,ltefdd",uid=456#uuserlabel=#ufid=456#fddid=510613#fdduserlabel=UL-HAN054M-QNM#fddfid=510613,Mains Failure Alarm,""
Major,Equipment Alarm,3G_QNN064M_BDH(2),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 08:55:51,"",ME(MO SDR),U RNCId: 3009; Control voltage abnormal; Board serial number: 246854300233; U nodeBId:2,Unacknowledged,"","","","","","","",UMTS,1382,1662661137041,10.248.199.194,"","MO_OMCB_RNC_3009Z_BDH,OMCB-3009(3009)",MO_OMCB_RNC_3009Z_BDH,Platform Alarm,"",00:20:04,2023-07-04 09:15:55,"","","",Restoration upon Anti-shake,2,3G_QNN064M_BDH,SDR,2,3G_QNN064M_BDH,CC,"product:public,wcdma",uid=2#uuserlabel=#ufid=2,Lost of synchronization,""
Major,Processing Error Alarm,4G-THA045M-QBH(500513),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 09:06:35,"",ME(MO SDR),Board serial number: 740081400784; L eNBId:500513,Unacknowledged,"","","","","","","",LTE FDD,652,1662661137168,10.225.165.89,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:07:23,2023-07-04 09:13:58,"","","",Restoration upon Anti-shake,500513,4G-THA045M-QBH,SDR,500513,4G-THA045M-QBH,SA,"product:public,ltefdd",fddid=500513#fdduserlabel=4G-THA045M-QBH#fddfid=500513,The board is being initialized,""
Critical,Processing Error Alarm,RNC_3002Z_PYN(3002),"EQRNCID=3002,RACKNO=2,SHELFNO=2,SLOTNO=3,CPUNO=1",GU_DHA016M_PYN(231),"",Cell is out of service(198083022),The Node B responds with a cell establishment failure message.,2023-07-04 09:10:48,"",ME(UMTS),NodeB ID:231; Cell ID:2315; Alarm sub code:18; Cell support MBMS or not:Cell does not support MBMS; Slave No.:13; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:1; Iub protocol error cause type:4; Iub protocol error cause code:4,Unacknowledged,"","","","","","","",UMTS,34984,1662661137196,10.9.2.129,"","OMCR_RNC_3002Z_PYN,3002Z_PYN(3002)",OMCR_RNC_3002Z_PYN,UMTS Controller Alarm(V3),"",00:03:08,2023-07-04 09:13:56,"","","",Normal,231,GU_DHA016M_PYN,CELL,2315,3G_DHA016M22_PYN,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3002Z_PYN#RAISETIME=2023-07-04 09:10:48,Cell is out of service,The Node B responds with a cell establishment failure message.
Critical,Processing Error Alarm,RNC_3002Z_PYN(3002),"EQRNCID=3002,RACKNO=2,SHELFNO=2,SLOTNO=3,CPUNO=1",GU_DHA016M_PYN(231),"",Cell is out of service(198083022),The Node B responds with a cell establishment failure message.,2023-07-04 09:10:48,"",ME(UMTS),NodeB ID:231; Cell ID:2314; Alarm sub code:18; Cell support MBMS or not:Cell does not support MBMS; Slave No.:15; User plane resource Unit ID:2; the Module No. of the board:1; Unit No. of the board:15; Processor No. of the board:1; Subsystem No. of the board:1; Iub protocol error cause type:4; Iub protocol error cause code:4,Unacknowledged,"","","","","","","",UMTS,34985,1662661137197,10.9.2.129,"","OMCR_RNC_3002Z_PYN,3002Z_PYN(3002)",OMCR_RNC_3002Z_PYN,UMTS Controller Alarm(V3),"",00:03:08,2023-07-04 09:13:56,"","","",Normal,231,GU_DHA016M_PYN,CELL,2314,3G_DHA016M21_PYN,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3002Z_PYN#RAISETIME=2023-07-04 09:10:48,Cell is out of service,The Node B responds with a cell establishment failure message.
Critical,Processing Error Alarm,RNC_3002Z_PYN(3002),"EQRNCID=3002,RACKNO=2,SHELFNO=2,SLOTNO=3,CPUNO=1",GU_DHA016M_PYN(231),"",Cell is out of service(198083022),The Node B responds with a cell establishment failure message.,2023-07-04 09:10:48,"",ME(UMTS),NodeB ID:231; Cell ID:2311; Alarm sub code:18; Cell support MBMS or not:Cell does not support MBMS; Slave No.:8; User plane resource Unit ID:21; the Module No. of the board:1; Unit No. of the board:7; Processor No. of the board:1; Subsystem No. of the board:1; Iub protocol error cause type:4; Iub protocol error cause code:4,Unacknowledged,"","","","","","","",UMTS,34986,1662661137198,10.9.2.129,"","OMCR_RNC_3002Z_PYN,3002Z_PYN(3002)",OMCR_RNC_3002Z_PYN,UMTS Controller Alarm(V3),"",00:03:08,2023-07-04 09:13:56,"","","",Normal,231,GU_DHA016M_PYN,CELL,2311,3G_DHA016M11_PYN,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3002Z_PYN#RAISETIME=2023-07-04 09:10:48,Cell is out of service,The Node B responds with a cell establishment failure message.
Critical,Processing Error Alarm,RNC_3002Z_PYN(3002),"EQRNCID=3002,RACKNO=2,SHELFNO=2,SLOTNO=3,CPUNO=1",GU_DHA016M_PYN(231),"",Cell is out of service(198083022),The Node B responds with a cell establishment failure message.,2023-07-04 09:10:48,"",ME(UMTS),NodeB ID:231; Cell ID:2312; Alarm sub code:18; Cell support MBMS or not:Cell does not support MBMS; Slave No.:14; User plane resource Unit ID:13; the Module No. of the board:1; Unit No. of the board:16; Processor No. of the board:1; Subsystem No. of the board:1; Iub protocol error cause type:4; Iub protocol error cause code:4,Unacknowledged,"","","","","","","",UMTS,34987,1662661137199,10.9.2.129,"","OMCR_RNC_3002Z_PYN,3002Z_PYN(3002)",OMCR_RNC_3002Z_PYN,UMTS Controller Alarm(V3),"",00:03:08,2023-07-04 09:13:56,"","","",Normal,231,GU_DHA016M_PYN,CELL,2312,3G_DHA016M12_PYN,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3002Z_PYN#RAISETIME=2023-07-04 09:10:48,Cell is out of service,The Node B responds with a cell establishment failure message.
Major,Processing Error Alarm,4G-DHA016M-PYN(490799),"Equipment=1,Rack(MO SDR)=1","","",Baseband unit is being initialized(198097050),"1. A user executes a dynamic command, which results in the reset of the main control board. 2. The base station is being upgraded. 3. A software error occurs, which results in the reset of the main control board. 4. The base station is power-off reset.",2023-07-04 09:09:59,"",ME(MO SDR),Power off reset; L eNBId:490799,Unacknowledged,"","","","","","","",LTE FDD,1,1662661137200,10.225.125.82,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:04:30,2023-07-04 09:14:29,"","","",Normal,490799,4G-DHA016M-PYN,SDR,490799,4G-DHA016M-PYN,"","product:public,ltefdd",fddid=490799#fdduserlabel=4G-DHA016M-PYN#fddfid=490799,Baseband unit is being initialized,""
Major,Processing Error Alarm,GU_DHA016M_PYN(231),"Equipment=1,Rack(MO SDR)=1","","",Baseband unit is being initialized(198097050),"1. A user executes a dynamic command, which results in the reset of the main control board. 2. The base station is being upgraded. 3. A software error occurs, which results in the reset of the main control board. 4. The base station is power-off reset.",2023-07-04 09:08:30,"",ME(MO SDR),"G BSCId: 351; U RNCId: 3002; Power off reset; U nodeBId:231,G siteId:96",Unacknowledged,"","","","","","","","UMTS,GSM",1,1662661137201,10.248.202.138,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Platform Alarm,"",00:04:24,2023-07-04 09:12:54,"","","",Normal,231,GU_DHA016M_PYN,SDR,231,GU_DHA016M_PYN,"","product:public,wcdma,gv3",uid=231#uuserlabel=#ufid=231#gid=96#guserlabel=#gfid=96,Baseband unit is being initialized,""
