Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Minor,Equipment Alarm,3G_HNN053M_BDH(355),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1","","",FCE board not-configured alarm(198096408),"The FCE board is not configured in the network management system, but the FCE board is actually connected.",2023-07-04 10:04:14,"",ME(MO SDR),U RNCId: 3350; U nodeBId:355,Unacknowledged,"","","","","","","",UMTS,8129,1662661137618,10.248.199.38,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",355,3G_HNN053M_BDH,RU,52,RRU,"","product:public,wcdma",uid=355#uuserlabel=#ufid=355#,FCE board not-configured alarm,""
Critical,Processing Error Alarm,UL-DHA028M-QTI(530279),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The license file will soon fall due(198097673),The license file will soon fall due.,2023-07-04 10:04:43,"",ME(MO SDR),"U RNCId: 3005; The temporary file is about to expire, and the default mode will be used; Expiration date: 2023-7-31; Board serial number: 739543300924; U nodeBId:338,L eNBId:530279,N eNBId:530279",Unacknowledged,"","","","","","","","UMTS,LTE FDD,NB-IoT",8,1662661137620,10.225.85.238,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530279,UL-DHA028M-QTI,SDR,530279,UL-DHA028M-QTI,CCE1B,"product:public,wcdma,ltefdd,NB-IoT",uid=338#uuserlabel=#ufid=338##fddid=530279#fdduserlabel=UL-DHA028M-QTI#fddfid=530279#nid=530279#nuserlabel=UL-DHA028M-QTI#nfid=530279,The license file will soon fall due,""
Critical,Equipment Alarm,UL-THA060M-QBH(500734),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:04:46,"",ME(MO SDR),"U RNCId: 3022; Dry contact ID: 1; Board serial number: 710434400513; U nodeBId:739,L eNBId:500734",Unacknowledged,"","","","","","","","UMTS,LTE FDD",1325,1662661137623,10.225.83.20,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",500734,UL-THA060M-QBH,SDR,500734,UL-THA060M-QBH,SA,"product:public,wcdma,ltefdd",uid=739#uuserlabel=#ufid=739#fddid=500734#fdduserlabel=UL-THA060M-QBH#fddfid=500734,User-defined dry contact alarm 2,""
Critical,Processing Error Alarm,3G_PLC036M_HUE(127),"Equipment=1,Rack(MO SDR)=3,Shelf(MO SDR)=1,Board(MO SDR)=7","","",Software runs abnormally(198097604),"The board software is not operating properly: The board software process is not successfully started. The product process is not operating properly: The product process cannot be scheduled in time or is not operating properly, causing  heartbeat messages not to be properly reported to the management process.  The subunit software is not operating properly: The link between the board subunit and main control unit is broken or the subunit software is not operating properly, causing heartbeat messages not to be properly reported to the main control unit.",2023-07-04 10:05:23,"",ME(MO SDR),U RNCId: 3010; Board software runs abnormally; Board serial number: 254016400925; U nodeBId:127,Unacknowledged,"","","","","","","",UMTS,11748,1662661137625,10.248.184.55,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"","",127,3G_PLC036M_HUE,SDR,127,3G_PLC036M_HUE,FCE,"product:public,wcdma",uid=127#uuserlabel=#ufid=127#,Software runs abnormally,""
Major,Equipment Alarm,GU_DBN023M_QNM(26),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:05:22,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254178300017; U nodeBId:26,G siteId:26",Unacknowledged,"","","","","","","","UMTS,GSM",31205,1662661137626,10.248.191.195,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"","",26,GU_DBN023M_QNM,SDR,26,GU_DBN023M_QNM,CC,"product:public,wcdma,gv3",uid=26#uuserlabel=GU_DBN023M_QNM#ufid=26#gid=26#guserlabel=#gfid=26,Lost of synchronization,""
Major,Processing Error Alarm,4G-THA045M-QBH(500513),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 10:05:38,"",ME(MO SDR),Board serial number: 740081400784; L eNBId:500513,Unacknowledged,"","","","","","","",LTE FDD,660,1662661137628,10.225.165.89,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",500513,4G-THA045M-QBH,SDR,500513,4G-THA045M-QBH,SA,"product:public,ltefdd",fddid=500513#fdduserlabel=4G-THA045M-QBH#fddfid=500513,The board is being initialized,""
Minor,Equipment Alarm,SR-TPC018M-QNM(510276),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:06:35,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Dry contact ID: 0; Board serial number: 285879701558; U nodeBId:123,G siteId:123,L eNBId:510276",Unacknowledged,"","","","","","","","UMTS,GSM,LTE FDD",1076,1662661137633,10.225.109.147,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510276,SR-TPC018M-QNM,SDR,510276,SR-TPC018M-QNM,SA,"product:public,wcdma,gv3,ltefdd",uid=123#uuserlabel=#ufid=123#gid=123#guserlabel=#gfid=123#fddid=510276#fdduserlabel=SR-TPC018M-QNM#fddfid=510276,Mains Failure Alarm,""
Warning,Equipment Alarm,GU_DHA016M_PYN(231),"","","",Performance data delayed(15010001),1. The link between EMS and an Operation & Maintenance Module (OMM) is broken. 2. The link between the EMS server and the database is broken. 3. The measurement task is changed. 4. The performance data table space of the database is full.,2023-07-04 10:07:46,"",ME(MO SDR),"2023-07-04 09:15:00--2023-07-04 09:30:00 Omm error: S1-U flux measure(37024),CELL KPI measure(37248),DPA CELL KPI measure(37249),UPA CELL KPI measure(37250),Usage of CE for Operator(37255),power of Ethernet Port(37033),Statistics of  Ethernet IP link Flux(37002),Carrier Data measure(37014),Power  measure(37016),CELL ant balance measure(37241),NE Power measure(37018),RRU Power measure(37019),IPPD measure(37020) ",Unacknowledged,"","","","","","","","UMTS,GSM","",1662661137636,10.248.202.138,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Wireless Public Alarm,"","","","","","","","",GU_DHA016M_PYN(231),"","",""
Minor,Equipment Alarm,UL-DHA017M-QTI(530302),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:07:46,"",ME(MO SDR),"U RNCId: 3005; Dry contact ID: 5; Board serial number: 741223200680; U nodeBId:351,L eNBId:530302,N eNBId:530302",Unacknowledged,"","","","","","","","UMTS,LTE FDD,NB-IoT",1008,1662661137637,10.225.85.237,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530302,UL-DHA017M-QTI,SDR,530302,UL-DHA017M-QTI,SA,"product:public,wcdma,ltefdd,NB-IoT",uid=351#uuserlabel=#ufid=351##fddid=530302#fdduserlabel=UL-DHA017M-QTI#fddfid=530302#nid=530302#nuserlabel=UL-DHA017M-QTI#nfid=530302,User-defined dry contact alarm 11,""
Critical,Equipment Alarm,4G-VLH027M-QTI(530191),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",AC may no.(198092554),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:08:10,"",ME(MO SDR),Dry contact ID: 4; Board serial number: 724397500143; L eNBId:530191,Unacknowledged,"","","","","","","",LTE FDD,589,1662661137638,10.225.85.140,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530191,4G-VLH027M-QTI,SDR,530191,4G-VLH027M-QTI,SA,"product:public,ltefdd",fddid=530191#fdduserlabel=4G-VLH027M-QTI#fddfid=530191,User-defined dry contact alarm 5,""
Major,Equipment Alarm,3G_HNN074M_BDH(469),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:08:27,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254178300966; U nodeBId:469,Unacknowledged,"","","","","","","",UMTS,13794,1662661137639,10.248.200.77,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",469,3G_HNN074M_BDH,SDR,469,3G_HNN074M_BDH,CC,"product:public,wcdma",uid=469#uuserlabel=#ufid=469,Lost of synchronization,""
Total Count:,11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
