Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Minor,Equipment Alarm,UL-HTY033M-HUE(460323),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 07:18:53,"",ME(MO SDR),"AISG Device ID: 1,Communication link is broken,Rack ID: 52,Device type: MULTI_RET; Board serial number: 219234755147; L eNBId:460323; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=52, Fault board main cascade=1; L: Cell ID=12",Unacknowledged,"","","","","","","",LTE FDD,1001,1662661136432,10.225.89.200,"","MO SDR_OMMB3_VNPT,HUE(46000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",460323,UL-HTY033M-HUE,RU,52,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=411#uuserlabel=#ufid=411#fddid=460323#fdduserlabel=UL-HTY033M-HUE#fddfid=460323,External extended device fault,""
Minor,Equipment Alarm,UL-HTY033M-HUE(460323),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 07:18:53,"",ME(MO SDR),"AISG Device ID: 2,Communication link is broken,Rack ID: 52,Device type: MULTI_RET; Board serial number: 219234755147; L eNBId:460323; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=52, Fault board main cascade=1; L: Cell ID=12",Unacknowledged,"","","","","","","",LTE FDD,1002,1662661136433,10.225.89.200,"","MO SDR_OMMB3_VNPT,HUE(46000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",460323,UL-HTY033M-HUE,RU,52,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=411#uuserlabel=#ufid=411#fddid=460323#fdduserlabel=UL-HTY033M-HUE#fddfid=460323,External extended device fault,""
Minor,Equipment Alarm,4G-VLH007M-QTI(530068),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:18:54,"",ME(MO SDR),Dry contact ID: 5; Board serial number: 710725901707; L eNBId:530068,Unacknowledged,"","","","","","","",LTE FDD,1674,1662661136434,10.225.85.146,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530068,4G-VLH007M-QTI,SDR,530068,4G-VLH007M-QTI,SA,"product:public,ltefdd",fddid=530068#fdduserlabel=4G-VLH007M-QTI#fddfid=530068,User-defined dry contact alarm 11,""
Minor,Equipment Alarm,GU_HTA030M_HUE(303),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:02,"",ME(MO SDR),"G BSCId: 356; U RNCId: 3355; Dry contact ID: 4; Board serial number: 254488700325; U nodeBId:303,G siteId:169",Unacknowledged,"","","","","","","","UMTS,GSM",106,1662661136436,10.248.183.199,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"","",303,GU_HTA030M_HUE,SDR,303,GU_HTA030M_HUE,SA,"product:public,wcdma,gv3",uid=303#uuserlabel=#ufid=303#gid=169#guserlabel=#gfid=169,User-defined dry contact alarm 1,""
Minor,Equipment Alarm,4G-DHA019E-QTI(530422),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:41,"",ME(MO SDR),Dry contact ID: 0; Board serial number: 708789400726; L eNBId:530422,Unacknowledged,"","","","","","","",LTE FDD,198,1662661136438,10.225.167.190,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530422,4G-DHA019E-QTI,SDR,530422,4G-DHA019E-QTI,SA,"product:public,ltefdd",fddid=530422#fdduserlabel=4G-DHA019E-QTI#fddfid=530422,Mains Failure Alarm,""
Critical,Equipment Alarm,UL-QNN085M-BDH(420150),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:42,"",ME(MO SDR),"U RNCId: 3009; Dry contact ID: 1; Board serial number: 717861000967; U nodeBId:335,L eNBId:420150",Unacknowledged,"","","","","","","","UMTS,LTE FDD",46,1662661136439,10.225.159.3,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",420150,UL-QNN085M-BDH,SDR,420150,UL-QNN085M-BDH,SA,"product:public,wcdma,ltefdd",uid=335#uuserlabel=#ufid=335#fddid=420150#fdduserlabel=4G-QNN085M-BDH#fddfid=420150,Rectifier Failure Alarm,""
Minor,Equipment Alarm,UL-DHA019W-QTI(530277),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:47,"",ME(MO SDR),"U RNCId: 3005; Dry contact ID: 0; Board serial number: 740081400869; U nodeBId:336,L eNBId:530277,N eNBId:530277",Unacknowledged,"","","","","","","","UMTS,LTE FDD,NB-IoT",2488,1662661136440,10.225.87.93,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530277,UL-DHA019W-QTI,SDR,530277,UL-DHA019W-QTI,SA,"product:public,wcdma,ltefdd,NB-IoT",uid=336#uuserlabel=#ufid=336##fddid=530277#fdduserlabel=UL-DHA019W-QTI#fddfid=530277#nid=530277#nuserlabel=UL-DHA019W-QTI#nfid=530277,Mains Failure Alarm,""
Minor,Equipment Alarm,UL-QNN085M-BDH(420150),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:51,"",ME(MO SDR),"U RNCId: 3009; Dry contact ID: 0; Board serial number: 717861000967; U nodeBId:335,L eNBId:420150",Unacknowledged,"","","","","","","","UMTS,LTE FDD",47,1662661136442,10.225.159.3,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",420150,UL-QNN085M-BDH,SDR,420150,UL-QNN085M-BDH,SA,"product:public,wcdma,ltefdd",uid=335#uuserlabel=#ufid=335#fddid=420150#fdduserlabel=4G-QNN085M-BDH#fddfid=420150,Mains Failure Alarm,""
Major,Equipment Alarm,3G_STH029M_QNI(400),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:20:11,"",ME(MO SDR),U RNCId: 3003; Control voltage abnormal; Board serial number: 254437701180; U nodeBId:400,Unacknowledged,"","","","","","","",UMTS,29090,1662661136447,10.248.196.232,"","MO_OMCB_RNC_3003Z_QNI,Subnet(MO SDR)(3003)",MO_OMCB_RNC_3003Z_QNI,Platform Alarm,"","",400,3G_STH029M_QNI,SDR,400,3G_STH029M_QNI,CC,"product:public,wcdma",uid=400#uuserlabel=#ufid=400#,Lost of synchronization,""
Critical,Equipment Alarm,4G-QNN097M-BDH(420704),"Equipment=1,Rack(MO SDR)=54,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 07:20:11,"",ME(MO SDR),"Power type: DC; Board serial number: 219163573366; L eNBId:420704; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=54, Fault board main cascade=1; L: Cell ID=13",Unacknowledged,"","","","","","","",LTE FDD,26,1662661136448,10.225.159.53,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",420704,4G-QNN097M-BDH,RU,54,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=420704#fdduserlabel=4G-QNN097M-BDH#fddfid=420704,Device power down,""
