Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,3G_PMY052M_BDH(425),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:13:39,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254437700025; U nodeBId:425,Unacknowledged,"","","","","","","",UMTS,34220,1662661137681,10.248.199.152,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",425,3G_PMY052M_BDH,SDR,425,3G_PMY052M_BDH,CC,"product:public,wcdma",uid=425#uuserlabel=#ufid=425#,Lost of synchronization,""
Critical,Equipment Alarm,GU_NTH024M_QNM(65),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",AC may no.(198092554),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:14:26,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Dry contact ID: 7; Board serial number: 246916800740; U nodeBId:65,G siteId:65",Unacknowledged,"","","","","","","","UMTS,GSM",469,1662661137682,10.248.190.147,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",65,GU_NTH024M_QNM,SDR,65,GU_NTH024M_QNM,SA,"product:public,wcdma,gv3",uid=65#uuserlabel=Tam-My-Tay_QNM#ufid=65#gid=65#guserlabel=#gfid=65,AC Failure Alarm,""
Major,Equipment Alarm,3G_DPO041M_QNI(434),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:15:08,"",ME(MO SDR),U RNCId: 3351; Control voltage abnormal; Board serial number: 254399201107; U nodeBId:434,Unacknowledged,"","","","","","","",UMTS,6566,1662661137684,10.248.195.205,"","MO_OMCB_RNC_3351Z_QNI,Subnet(MO SDR)(3351)",MO_OMCB_RNC_3351Z_QNI,Platform Alarm,"","",434,3G_DPO041M_QNI,SDR,434,3G_DPO041M_QNI,CC,"product:public,wcdma",uid=434#uuserlabel=#ufid=434,Lost of synchronization,""
Major,Equipment Alarm,3G_CLO010M_QTI(94),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:15:24,"",ME(MO SDR),U RNCId: 3005; Control voltage abnormal; Board serial number: 251618401194; U nodeBId:94,Unacknowledged,"","","","","","","",UMTS,8521,1662661137685,10.248.180.100,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"","",94,3G_CLO010M_QTI,SDR,94,3G_CLO010M_QTI,CC,"product:public,wcdma",uid=94#uuserlabel=#ufid=94,Lost of synchronization,""
Critical,Equipment Alarm,4G-TBH021M-QNM(510168),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",AC may no.(198092554),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:16:50,"",ME(MO SDR),Dry contact ID: 6; Board serial number: 710553901528; L eNBId:510168,Unacknowledged,"","","","","","","",LTE FDD,390,1662661137686,10.225.109.168,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510168,4G-TBH021M-QNM,SDR,510168,4G-TBH021M-QNM,SA,"product:public,ltefdd",fddid=510168#fdduserlabel=4G-TBH021M-QNM#fddfid=510168,User-defined dry contact alarm 5,""
Major,Equipment Alarm,3G_QSN033M_QNM(437),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:16:55,"",ME(MO SDR),U RNCId: 3352; Control voltage abnormal; Board serial number: 254399201155; U nodeBId:437,Unacknowledged,"","","","","","","",UMTS,18175,1662661137687,10.248.193.53,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"","",437,3G_QSN033M_QNM,SDR,437,3G_QSN033M_QNM,CC,"product:public,wcdma",uid=437#uuserlabel=3G_QSN033M_QNM#ufid=437#,Lost of synchronization,""
Major,Environmental Alarm,3G_QNN090M_BDH(365),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1","","",The temperature at the air intake is abnormal(198092042),Overtemperature: 1. The air intake or air filter is blocked. 2. The environment temperature is too high. 3. The alarm threshold related to the temperature is not properly set. Undertemperature: 1. The ambient temperature is too low. 2. The alarm threshold related to the temperature is not properly set.,2023-07-04 10:17:08,"",ME(MO SDR),U RNCId: 3009; Over temperature; Temperature: 55.5°C; U nodeBId:365,Unacknowledged,"","","","","","","",UMTS,3,1662661137688,10.248.198.78,"","MO_OMCB_RNC_3009Z_BDH,OMCB-3009(3009)",MO_OMCB_RNC_3009Z_BDH,Platform Alarm,"","",365,3G_QNN090M_BDH,SDR,365,3G_QNN090M_BDH,"","product:public,wcdma",uid=365#uuserlabel=#ufid=365,The temperature at the air intake is abnormal,""
Major,Equipment Alarm,GU_PCT034M_BDH(303),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:17:12,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701034; U nodeBId:303,G siteId:197",Unacknowledged,"","","","","","","","UMTS,GSM",254,1662661137689,10.248.198.139,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",303,GU_PCT034M_BDH,SDR,303,GU_PCT034M_BDH,CC,"product:public,wcdma,gv3",uid=303#uuserlabel=#ufid=303#gid=197#guserlabel=#gfid=197,Lost of synchronization,""
Major,Equipment Alarm,4G-TAN005M-PYN(490084),"Equipment=1,Rack(MO SDR)=61,Shelf(MO SDR)=1,Board(MO SDR)=1","","",VSWR of the antenna feeder abnormal(198098465),"1. The connectors of the antenna and feeder cables are substandard, are not connected tightly, are penetrated by water, or have foreign objects such as metal fragments. 2. The antenna and feeder cables are squeezed or bent, or the feeder cable is damaged. 3. The RRU hardware is faulty. 4. The antenna is obstructed. 5. The Standing Wave Ratio (SWR) threshold is too low.",2023-07-04 10:17:17,"",ME(MO SDR),"TX-ANT3; VSWR level: serious, VSWR value: 10.00; Board serial number: 219121715981; L eNBId:490084; Topology: Optical board=(1,1,8), Optical board port=3, Optical board port type is SFP, Fault board rack=61, Fault board main cascade=1; L: Cell ID=17",Unacknowledged,"","","","","","","",LTE FDD,596,1662661137690,10.225.123.5,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",490084,4G-TAN005M-PYN,RU,61,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=490084#fdduserlabel=4G-TAN005M-PYN#fddfid=490084,VSWR of the antenna feeder abnormal,""
Major,Equipment Alarm,4G-TAN005M-PYN(490084),"Equipment=1,Rack(MO SDR)=61,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Disable PA(198098440),1. The PA is disabled manually. 2. The PA is closed when the Remote antenna over VSWR alarm is reported. 3. The PA is disabled due to an internal fault. 4. Temperature abnormal. 5. Optical port receiving link failure.,2023-07-04 10:17:18,"",ME(MO SDR),"PA-ANT3; ReasonInfo: ANT OVER VSWR; Board serial number: 219121715981; L eNBId:490084; Topology: Optical board=(1,1,8), Optical board port=3, Optical board port type is SFP, Fault board rack=61, Fault board main cascade=1; L: Cell ID=17",Unacknowledged,"","","","","","","",LTE FDD,597,1662661137691,10.225.123.5,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",490084,4G-TAN005M-PYN,RU,61,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=490084#fdduserlabel=4G-TAN005M-PYN#fddfid=490084,Disable PA,""
