History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Equipment Alarm,GU_DXN024M_QNM(131),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-02 11:41:45,"",ME(MO SDR),"U RNCId: 3352; Dry contact ID: 5; Board serial number: 711908300723; U nodeBId:131,G siteId:231",Unacknowledged,"","","","","","","","UMTS,GSM",216,1662661125572,10.248.190.164,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",38:07:56,2023-07-04 01:49:41,"","","",Normal,131,GU_DXN024M_QNM,SDR,131,GU_DXN024M_QNM,SA,"product:public,wcdma,gv3",uid=131#uuserlabel=GU_DXN024M_QNM#ufid=131#gid=231#guserlabel=#gfid=231,User-defined dry contact alarm 2,""
Major,Equipment Alarm,GU_QSN011M_QNM(100),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Remote antenna higher-level VSWR alarm(198093887),1. The antenna failure 2. The board failure.,2023-07-03 18:43:46,"",ME(MO SDR),"U RNCId: 3352; Launch port ID: 1; Board serial number: 219997634382; U nodeBId:100; Topology: Optical board=(1,1,4), Optical board port=4, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1",Unacknowledged,"","","",2023-07-03 23:06:28,PYC,rnoc3-dh,EMS Server(10.212.162.144),UMTS,214,1662661133790,10.248.192.213,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,UMTS Basestation Alarm,"",07:06:19,2023-07-04 01:50:05,"","","",Normal,100,GU_QSN011M_QNM,RU,55,"",RTR-U216,"product:wcdma,wcdma",uid=100#uuserlabel=GU_QSN011M_QNM#ufid=100#gid=100#guserlabel=#gfid=100,Remote antenna higher-level VSWR alarm,""
Major,Equipment Alarm,GU_QSN011M_QNM(100),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Disable PA(198098440),1. The PA is disabled manually. 2. The PA is closed when the Remote antenna over VSWR alarm is reported. 3. The PA is disabled due to an internal fault. 4. Temperature abnormal. 5. Optical port receiving link failure.,2023-07-03 18:43:48,"",ME(MO SDR),"U RNCId: 3352; PA-ANT1; Board serial number: 219997634382; U nodeBId:100; Topology: Optical board=(1,1,4), Optical board port=4, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1",Unacknowledged,"","","",2023-07-03 23:06:28,PYC,rnoc3-dh,EMS Server(10.212.162.144),UMTS,215,1662661133792,10.248.192.213,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",07:06:18,2023-07-04 01:50:06,"","","",Normal,100,GU_QSN011M_QNM,RU,55,"",RTR-U216,"product:public,wcdma",uid=100#uuserlabel=GU_QSN011M_QNM#ufid=100#gid=100#guserlabel=#gfid=100,Disable PA,""
Critical,Processing Error Alarm,RNC_3352Z_QNM(3352),"EQRNCID=3352,RACKNO=1,SHELFNO=3,SLOTNO=14,CPUNO=1",GU_QSN011M_QNM(100),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-03 18:43:49,"",ME(UMTS),NodeB ID:100; Cell ID:21005; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:10; User plane resource Unit ID:3; the Module No. of the board:1; Unit No. of the board:15; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","",2023-07-03 23:06:28,PYC,rnoc3-dh,EMS Server(10.212.162.144),UMTS,30864,1662661133793,10.9.52.129,"","OMCR_RNC_3352Z_QNM,SUBNET(UMTS)(3352)",OMCR_RNC_3352Z_QNM,UMTS Controller Alarm(V3),"",07:08:48,2023-07-04 01:52:37,"","","",Normal,100,GU_QSN011M_QNM,CELL,21005,3G_QSN011R22_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3352Z_QNM#RAISETIME=2023-07-03 18:43:49,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,RNC_3352Z_QNM(3352),"EQRNCID=3352,RACKNO=1,SHELFNO=3,SLOTNO=14,CPUNO=1",GU_QSN011M_QNM(100),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-03 18:43:49,"",ME(UMTS),NodeB ID:100; Cell ID:21002; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:4; User plane resource Unit ID:5; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","",2023-07-03 23:06:28,PYC,rnoc3-dh,EMS Server(10.212.162.144),UMTS,30865,1662661133794,10.9.52.129,"","OMCR_RNC_3352Z_QNM,SUBNET(UMTS)(3352)",OMCR_RNC_3352Z_QNM,UMTS Controller Alarm(V3),"",07:08:58,2023-07-04 01:52:47,"","","",Normal,100,GU_QSN011M_QNM,CELL,21002,3G_QSN011R12_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3352Z_QNM#RAISETIME=2023-07-03 18:43:49,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Equipment Alarm,GU_PSN010M_QNM(108),"Equipment=1,Rack(MO SDR)=62,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-03 22:32:42,"",ME(MO SDR),"U RNCId: 3353; Power type: DC; Board serial number: 219236208772; U nodeBId:108; Topology: Optical board=(1,1,3), Optical board port=3, Optical board port type is SFP, Fault board rack=62, Fault board main cascade=2",Unacknowledged,"","","","","","","",UMTS,34,1662661134749,10.248.192.99,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",03:16:43,2023-07-04 01:49:25,"","","",Normal,108,GU_PSN010M_QNM,RU,62,"",R8862A S2100(B6A),"product:public,wcdma",uid=108#uuserlabel=#ufid=108#gid=108#guserlabel=#gfid=108,Device power down,""
Critical,Processing Error Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=4,CPUNO=1",GU_PSN010M_QNM(108),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-03 22:32:43,"",ME(UMTS),NodeB ID:108; Cell ID:11087; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:13; User plane resource Unit ID:23; the Module No. of the board:1; Unit No. of the board:16; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,50747,1662661134750,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,UMTS Controller Alarm(V3),"",03:19:09,2023-07-04 01:51:52,"","","",Normal,108,GU_PSN010M_QNM,CELL,11087,3G_PSN010R14_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-03 22:32:43,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Major,Equipment Alarm,3G_PMY057M_BDH(476),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-03 22:35:34,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254233600867; U nodeBId:476,Unacknowledged,"","","","","","","",UMTS,8214,1662661134761,10.248.200.210,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",03:14:22,2023-07-04 01:49:56,"","","",Restoration upon Anti-shake,476,3G_PMY057M_BDH,SDR,476,3G_PMY057M_BDH,CC,"product:public,wcdma",uid=476#uuserlabel=#ufid=476,Lost of synchronization,""
Minor,Equipment Alarm,3G_HNN053M_BDH(355),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1","","",FCE board not-configured alarm(198096408),"The FCE board is not configured in the network management system, but the FCE board is actually connected.",2023-07-03 23:57:08,"",ME(MO SDR),U RNCId: 3350; U nodeBId:355,Unacknowledged,"","","","","","","",UMTS,8091,1662661135067,10.248.199.38,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",01:54:21,2023-07-04 01:51:29,"","","",Normal,355,3G_HNN053M_BDH,RU,52,RRU,"","product:public,wcdma",uid=355#uuserlabel=#ufid=355#,FCE board not-configured alarm,""
Major,Equipment Alarm,GU_DGG016M_QNM(371),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-03 23:58:23,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254314600728; U nodeBId:271,G siteId:271",Unacknowledged,"","","","","","","","UMTS,GSM",147,1662661135069,10.248.191.236,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",01:48:49,2023-07-04 01:47:12,"","","",Restoration upon Anti-shake,371,GU_DGG016M_QNM,SDR,371,GU_DGG016M_QNM,CC,"product:public,wcdma,gv3",uid=271#uuserlabel=GU_DGG016M_QNM#ufid=271#gid=271#guserlabel=#gfid=271,Lost of synchronization,""
