Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Processing Error Alarm,RNC_3352Z_QNM(3352),"EQRNCID=3352,RACKNO=1,SHELFNO=3,SLOTNO=3,CPUNO=1",GU_DBN022M_QNM(18),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 09:13:35,"",ME(UMTS),NodeB ID:18; Cell ID:182; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:6; User plane resource Unit ID:1; the Module No. of the board:1; Unit No. of the board:15; Processor No. of the board:1; Subsystem No. of the board:4,Unacknowledged,"","","","","","","",UMTS,30876,1662661137219,10.9.52.129,"","OMCR_RNC_3352Z_QNM,SUBNET(UMTS)(3352)",OMCR_RNC_3352Z_QNM,UMTS Controller Alarm(V3),"","",18,GU_DBN022M_QNM,CELL,182,3G_DBN022M12_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3352Z_QNM#RAISETIME=2023-07-04 09:13:35,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,RNC_3352Z_QNM(3352),"EQRNCID=3352,RACKNO=1,SHELFNO=3,SLOTNO=3,CPUNO=1",GU_DBN022M_QNM(18),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 09:13:35,"",ME(UMTS),NodeB ID:18; Cell ID:185; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:7; User plane resource Unit ID:17; the Module No. of the board:1; Unit No. of the board:12; Processor No. of the board:1; Subsystem No. of the board:4,Unacknowledged,"","","","","","","",UMTS,30877,1662661137220,10.9.52.129,"","OMCR_RNC_3352Z_QNM,SUBNET(UMTS)(3352)",OMCR_RNC_3352Z_QNM,UMTS Controller Alarm(V3),"","",18,GU_DBN022M_QNM,CELL,185,3G_DBN022M22_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3352Z_QNM#RAISETIME=2023-07-04 09:13:35,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Minor,Equipment Alarm,UL-PCT049M-BDH(420678),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1","","",The board is not configured(198092203),1. The board is not configured on the OMC but is inserted in the actual slot. 2. The slot in which the board is inserted is inconsistent with that configured on the OMC.,2023-07-04 09:13:39,"",ME(MO SDR),"U RNCId: 3350; Slot ID: 4; Type of board configurable at OMC: FS, Physical type of the board in NE: FS5A; U nodeBId:412,L eNBId:420678",Unacknowledged,"","","","","","","","UMTS,LTE FDD",11,1662661137221,10.225.119.104,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",420678,UL-PCT049M-BDH,SDR,420678,UL-PCT049M-BDH,"","product:public,wcdma,ltefdd",uid=412#uuserlabel=#ufid=412#fddid=420678#fdduserlabel=UL-PCT049M-BDH#fddfid=420678,The board is not configured,""
Minor,Equipment Alarm,GU_NTH026M_QNM(53),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:13:43,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Dry contact ID: 3; Board serial number: 254488700784; U nodeBId:53,G siteId:53",Unacknowledged,"","","","","","","","UMTS,GSM",23,1662661137222,10.248.190.109,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",53,GU_NTH026M_QNM,SDR,53,GU_NTH026M_QNM,SA,"product:public,wcdma,gv3",uid=53#uuserlabel=Tam-Tra_QNM#ufid=53#gid=53#guserlabel=#gfid=53,Intruder,""
Major,Equipment Alarm,GU_TPC020M_QNM(275),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:13:52,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3353; Control voltage abnormal; Board serial number: 254437700192; U nodeBId:275,G siteId:275",Unacknowledged,"","","","","","","","UMTS,GSM",10239,1662661137223,10.248.192.250,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",275,GU_TPC020M_QNM,SDR,275,GU_TPC020M_QNM,CC,"product:public,wcdma,gv3",uid=275#uuserlabel=#ufid=275#gid=275#guserlabel=#gfid=275,Lost of synchronization,""
Critical,Processing Error Alarm,RNC_3352Z_QNM(3352),"EQRNCID=3352,RACKNO=1,SHELFNO=3,SLOTNO=3,CPUNO=1",GU_DBN022M_QNM(18),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 09:13:54,"",ME(UMTS),NodeB ID:18; Cell ID:181; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:10; User plane resource Unit ID:1; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:4,Unacknowledged,"","","","","","","",UMTS,30878,1662661137224,10.9.52.129,"","OMCR_RNC_3352Z_QNM,SUBNET(UMTS)(3352)",OMCR_RNC_3352Z_QNM,UMTS Controller Alarm(V3),"","",18,GU_DBN022M_QNM,CELL,181,3G_DBN022M11_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3352Z_QNM#RAISETIME=2023-07-04 09:13:54,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,RNC_3352Z_QNM(3352),"EQRNCID=3352,RACKNO=1,SHELFNO=3,SLOTNO=3,CPUNO=1",GU_DBN022M_QNM(18),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 09:13:54,"",ME(UMTS),NodeB ID:18; Cell ID:184; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:3; User plane resource Unit ID:5; the Module No. of the board:1; Unit No. of the board:13; Processor No. of the board:1; Subsystem No. of the board:4,Unacknowledged,"","","","","","","",UMTS,30879,1662661137225,10.9.52.129,"","OMCR_RNC_3352Z_QNM,SUBNET(UMTS)(3352)",OMCR_RNC_3352Z_QNM,UMTS Controller Alarm(V3),"","",18,GU_DBN022M_QNM,CELL,184,3G_DBN022M21_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3352Z_QNM#RAISETIME=2023-07-04 09:13:54,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Minor,Equipment Alarm,GU_NTH024M_QNM(65),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:14:27,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Dry contact ID: 0; Board serial number: 246916800740; U nodeBId:65,G siteId:65",Unacknowledged,"","","","","","","","UMTS,GSM",466,1662661137229,10.248.190.147,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",65,GU_NTH024M_QNM,SDR,65,GU_NTH024M_QNM,SA,"product:public,wcdma,gv3",uid=65#uuserlabel=Tam-My-Tay_QNM#ufid=65#gid=65#guserlabel=#gfid=65,ILP Total Surge Protection Alarm,""
Major,Processing Error Alarm,4G-THA045M-QBH(500513),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 09:14:33,"",ME(MO SDR),Board serial number: 740081400784; L eNBId:500513,Unacknowledged,"","","","","","","",LTE FDD,654,1662661137232,10.225.165.89,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",500513,4G-THA045M-QBH,SDR,500513,4G-THA045M-QBH,SA,"product:public,ltefdd",fddid=500513#fdduserlabel=4G-THA045M-QBH#fddfid=500513,The board is being initialized,""
Critical,Equipment Alarm,3G_PMY047M_BDH(397),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:16:54,"",ME(MO SDR),U RNCId: 3350; Dry contact ID: 5; Board serial number: 248097900093; U nodeBId:397,Unacknowledged,"","","","","","","",UMTS,162,1662661137241,10.248.200.36,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",397,3G_PMY047M_BDH,SDR,397,3G_PMY047M_BDH,SA,"product:public,wcdma",uid=397#uuserlabel=#ufid=397#,User-defined dry contact alarm 2,""
