Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Minor,Equipment Alarm,UL-DHA022M-QTI(530349),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:33:42,"",ME(MO SDR),"U RNCId: 3005; Dry contact ID: 5; Board serial number: 742459200534; U nodeBId:368,L eNBId:530349",Unacknowledged,"","","","","","","","UMTS,LTE FDD",524,1662661137807,10.225.167.226,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530349,UL-DHA022M-QTI,SDR,530349,UL-DHA022M-QTI,SA,"product:public,wcdma,ltefdd",uid=368#uuserlabel=#ufid=368##fddid=530349#fdduserlabel=UL-DHA022M-QTI#fddfid=530349#,User-defined dry contact alarm 11,""
Major,Processing Error Alarm,4G-QNN038M-BDH(420063),"Equipment=1,Rack(MO SDR)=1","","",Baseband unit is being initialized(198097050),"1. A user executes a dynamic command, which results in the reset of the main control board. 2. The base station is being upgraded. 3. A software error occurs, which results in the reset of the main control board. 4. The base station is power-off reset.",2023-07-04 10:33:26,"",ME(MO SDR),"U RNCId: 3009; Power off reset; U nodeBId:135,L eNBId:420063",Unacknowledged,"","","","","","","","UMTS,LTE FDD",1,1662661137812,10.225.117.60,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",420063,4G-QNN038M-BDH,SDR,420063,4G-QNN038M-BDH,"","product:public,wcdma,ltefdd",uid=135#uuserlabel=#ufid=135#fddid=420063#fdduserlabel=4G-QNN038M-BDH#fddfid=420063,Baseband unit is being initialized,""
Minor,Equipment Alarm,3G_HAN025M_BDH(421),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:34:01,"",ME(MO SDR),U RNCId: 3350; Dry contact ID: 4; Board serial number: 254488700576; U nodeBId:421,Unacknowledged,"","","","","","","",UMTS,3060,1662661137813,10.248.199.100,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",421,3G_HAN025M_BDH,SDR,421,3G_HAN025M_BDH,SA,"product:public,wcdma",uid=421#uuserlabel=#ufid=421#,User-defined dry contact alarm 1,""
Major,Equipment Alarm,GU_DXN029M_PYN(290),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:32:55,"",ME(MO SDR),"G BSCId: 351; U RNCId: 3007; Control voltage abnormal; Board serial number: 254314600627; U nodeBId:290,G siteId:290",Unacknowledged,"","","","","","","","UMTS,GSM",34045,1662661137814,10.248.201.110,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Platform Alarm,"","",290,GU_DXN029M_PYN,SDR,290,GU_DXN029M_PYN,CC,"product:public,wcdma,gv3",uid=290#uuserlabel=#ufid=290#gid=290#guserlabel=#gfid=290,Lost of synchronization,""
Major,Equipment Alarm,3G_TSN033M_BDH(434),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:34:31,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701286; U nodeBId:434,Unacknowledged,"","","","","","","",UMTS,17053,1662661137822,10.248.198.238,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",434,3G_TSN033M_BDH,SDR,434,3G_TSN033M_BDH,CC,"product:public,wcdma",uid=434#uuserlabel=#ufid=434,Lost of synchronization,""
Major,Equipment Alarm,3G_TSN037M_BDH(477),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:34:33,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254314600095; U nodeBId:477,Unacknowledged,"","","","","","","",UMTS,37649,1662661137823,10.248.200.104,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",477,3G_TSN037M_BDH,SDR,477,3G_TSN037M_BDH,CC,"product:public,wcdma",uid=477#uuserlabel=#ufid=477,Lost of synchronization,""
Major,Equipment Alarm,GU_DXN023M_QNM(89),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:34:36,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254233600296; U nodeBId:89,G siteId:89",Unacknowledged,"","","","","","","","UMTS,GSM",30121,1662661137827,10.248.192.166,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"","",89,GU_DXN023M_QNM,SDR,89,GU_DXN023M_QNM,CC,"product:public,wcdma,gv3",uid=89#uuserlabel=GU_DXN023M_QNM#ufid=89#gid=89#guserlabel=#gfid=89,Lost of synchronization,""
Major,Equipment Alarm,4G-TAN005M-PYN(490084),"Equipment=1,Rack(MO SDR)=61,Shelf(MO SDR)=1,Board(MO SDR)=1","","",VSWR of the antenna feeder abnormal(198098465),"1. The connectors of the antenna and feeder cables are substandard, are not connected tightly, are penetrated by water, or have foreign objects such as metal fragments. 2. The antenna and feeder cables are squeezed or bent, or the feeder cable is damaged. 3. The RRU hardware is faulty. 4. The antenna is obstructed. 5. The Standing Wave Ratio (SWR) threshold is too low.",2023-07-04 10:35:46,"",ME(MO SDR),"TX-ANT3; VSWR level: serious, VSWR value: 10.00; Board serial number: 219121715981; L eNBId:490084; Topology: Optical board=(1,1,8), Optical board port=3, Optical board port type is SFP, Fault board rack=61, Fault board main cascade=1; L: Cell ID=17",Unacknowledged,"","","","","","","",LTE FDD,604,1662661137834,10.225.123.5,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",490084,4G-TAN005M-PYN,RU,61,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=490084#fdduserlabel=4G-TAN005M-PYN#fddfid=490084,VSWR of the antenna feeder abnormal,""
Major,Equipment Alarm,4G-TAN005M-PYN(490084),"Equipment=1,Rack(MO SDR)=61,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Disable PA(198098440),1. The PA is disabled manually. 2. The PA is closed when the Remote antenna over VSWR alarm is reported. 3. The PA is disabled due to an internal fault. 4. Temperature abnormal. 5. Optical port receiving link failure.,2023-07-04 10:35:47,"",ME(MO SDR),"PA-ANT3; ReasonInfo: ANT OVER VSWR; Board serial number: 219121715981; L eNBId:490084; Topology: Optical board=(1,1,8), Optical board port=3, Optical board port type is SFP, Fault board rack=61, Fault board main cascade=1; L: Cell ID=17",Unacknowledged,"","","","","","","",LTE FDD,605,1662661137835,10.225.123.5,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",490084,4G-TAN005M-PYN,RU,61,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=490084#fdduserlabel=4G-TAN005M-PYN#fddfid=490084,Disable PA,""
Major,Processing Error Alarm,GU_PSN014M_QNM(208),"Equipment=1,Rack(MO SDR)=1","","",Baseband unit is being initialized(198097050),"1. A user executes a dynamic command, which results in the reset of the main control board. 2. The base station is being upgraded. 3. A software error occurs, which results in the reset of the main control board. 4. The base station is power-off reset.",2023-07-04 10:35:41,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Power off reset; U nodeBId:208,G siteId:208",Unacknowledged,"","","","","","","","UMTS,GSM",1,1662661137836,10.248.192.93,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",208,GU_PSN014M_QNM,SDR,208,GU_PSN014M_QNM,"","product:public,wcdma,gv3",uid=208#uuserlabel=#ufid=208#gid=208#guserlabel=#gfid=208,Baseband unit is being initialized,""
Major,Processing Error Alarm,4G-PSN009M-QNM(510488),"Equipment=1,Rack(MO SDR)=1","","",Baseband unit is being initialized(198097050),"1. A user executes a dynamic command, which results in the reset of the main control board. 2. The base station is being upgraded. 3. A software error occurs, which results in the reset of the main control board. 4. The base station is power-off reset.",2023-07-04 10:36:00,"",ME(MO SDR),"U RNCId: 3353; Power off reset; U nodeBId:182,L eNBId:510488",Unacknowledged,"","","","","","","","UMTS,LTE FDD",1,1662661137837,10.225.105.214,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510488,4G-PSN009M-QNM,SDR,510488,4G-PSN009M-QNM,"","product:public,wcdma,ltefdd",uid=182#uuserlabel=#ufid=182#fddid=510488#fdduserlabel=4G-PSN009M-QNM#fddfid=510488,Baseband unit is being initialized,""
Major,Processing Error Alarm,4G-PSN014M-QNM(510512),"Equipment=1,Rack(MO SDR)=1","","",Baseband unit is being initialized(198097050),"1. A user executes a dynamic command, which results in the reset of the main control board. 2. The base station is being upgraded. 3. A software error occurs, which results in the reset of the main control board. 4. The base station is power-off reset.",2023-07-04 10:35:58,"",ME(MO SDR),Power off reset; L eNBId:510512,Unacknowledged,"","","","","","","",LTE FDD,1,1662661137838,10.225.105.216,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510512,4G-PSN014M-QNM,SDR,510512,4G-PSN014M-QNM,"","product:public,ltefdd",fddid=510512#fdduserlabel=4G-PSN014M-QNM#fddfid=510512,Baseband unit is being initialized,""
Major,Processing Error Alarm,GU_NGG022M_QNM(372),"Equipment=1,Rack(MO SDR)=1","","",Baseband unit is being initialized(198097050),"1. A user executes a dynamic command, which results in the reset of the main control board. 2. The base station is being upgraded. 3. A software error occurs, which results in the reset of the main control board. 4. The base station is power-off reset.",2023-07-04 10:35:47,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3352; Power off reset; U nodeBId:372,G siteId:272",Unacknowledged,"","","","","","","","UMTS,GSM",1,1662661137840,10.248.192.34,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"","",372,GU_NGG022M_QNM,SDR,372,GU_NGG022M_QNM,"","product:public,wcdma,gv3",uid=372#uuserlabel=GU_NGG022M_QNM#ufid=372#gid=272#guserlabel=#gfid=272,Baseband unit is being initialized,""
Critical,Processing Error Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=11,CPUNO=1",4G-PSN009M-QNM(510488),"",Cell is out of service(198083022),The Node B responds with a cell establishment failure message.,2023-07-04 10:36:15,"",ME(UMTS),NodeB ID:182; Cell ID:11821; Alarm sub code:18; Cell support MBMS or not:Cell does not support MBMS; Slave No.:9; User plane resource Unit ID:10; the Module No. of the board:1; Unit No. of the board:13; Processor No. of the board:1; Subsystem No. of the board:1; Iub protocol error cause type:4; Iub protocol error cause code:4,Unacknowledged,"","","","","","","",UMTS,51115,1662661137841,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,UMTS Controller Alarm(V3),"","",182,GU_PSN009M_QNM,CELL,11821,3G_PSN009M41_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 10:36:15,Cell is out of service,The Node B responds with a cell establishment failure message.
Critical,Processing Error Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=11,CPUNO=1",4G-PSN009M-QNM(510488),"",Cell is out of service(198083022),The Node B responds with a cell establishment failure message.,2023-07-04 10:36:15,"",ME(UMTS),NodeB ID:182; Cell ID:11823; Alarm sub code:18; Cell support MBMS or not:Cell does not support MBMS; Slave No.:4; User plane resource Unit ID:5; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:1; Iub protocol error cause type:4; Iub protocol error cause code:4,Unacknowledged,"","","","","","","",UMTS,51116,1662661137842,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,UMTS Controller Alarm(V3),"","",182,GU_PSN009M_QNM,CELL,11823,3G_PSN009M43_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 10:36:15,Cell is out of service,The Node B responds with a cell establishment failure message.
Critical,Processing Error Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=11,CPUNO=1",4G-PSN009M-QNM(510488),"",Cell is out of service(198083022),The Node B responds with a cell establishment failure message.,2023-07-04 10:36:15,"",ME(UMTS),NodeB ID:182; Cell ID:11822; Alarm sub code:18; Cell support MBMS or not:Cell does not support MBMS; Slave No.:6; User plane resource Unit ID:17; the Module No. of the board:1; Unit No. of the board:15; Processor No. of the board:1; Subsystem No. of the board:1; Iub protocol error cause type:4; Iub protocol error cause code:4,Unacknowledged,"","","","","","","",UMTS,51117,1662661137843,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,UMTS Controller Alarm(V3),"","",182,GU_PSN009M_QNM,CELL,11822,3G_PSN009M42_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 10:36:15,Cell is out of service,The Node B responds with a cell establishment failure message.
Critical,Processing Error Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=11,CPUNO=2",GU_PSN014M_QNM(208),"",Cell is out of service(198083022),The Node B responds with a cell establishment failure message.,2023-07-04 10:36:19,"",ME(UMTS),NodeB ID:208; Cell ID:2082; Alarm sub code:18; Cell support MBMS or not:Cell does not support MBMS; Slave No.:15; User plane resource Unit ID:19; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:1; Iub protocol error cause type:4; Iub protocol error cause code:4,Unacknowledged,"","","","","","","",UMTS,51118,1662661137844,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,UMTS Controller Alarm(V3),"","",208,GU_PSN014M_QNM,CELL,2082,3G_PSN014M12_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 10:36:19,Cell is out of service,The Node B responds with a cell establishment failure message.
