History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Processing Error Alarm,RNC_3010Z_HUE(3010),"EQRNCID=3010,RACKNO=1,SHELFNO=2,SLOTNO=8,CPUNO=2",3G_HUE002M_HUE(186),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 06:29:53,"",ME(UMTS),NodeB ID:186; Cell ID:21861; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:6; User plane resource Unit ID:2; the Module No. of the board:1; Unit No. of the board:7; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,21826,1662661136207,10.9.10.129,"","OMCR_RNC_3010Z_HUE,3010Z_DNG(3010)",OMCR_RNC_3010Z_HUE,UMTS Controller Alarm(V3),"",04:39:38,2023-07-04 11:09:31,"","","",Normal,186,3G_HUE002M_HUE,CELL,21861,3G_HUE002R11_HUE,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3010Z_HUE#RAISETIME=2023-07-04 06:29:53,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,RNC_3010Z_HUE(3010),"EQRNCID=3010,RACKNO=1,SHELFNO=2,SLOTNO=8,CPUNO=2",3G_HUE002M_HUE(186),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 06:29:53,"",ME(UMTS),NodeB ID:186; Cell ID:21864; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:1; User plane resource Unit ID:14; the Module No. of the board:1; Unit No. of the board:16; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,21827,1662661136208,10.9.10.129,"","OMCR_RNC_3010Z_HUE,3010Z_DNG(3010)",OMCR_RNC_3010Z_HUE,UMTS Controller Alarm(V3),"",04:39:38,2023-07-04 11:09:31,"","","",Normal,186,3G_HUE002M_HUE,CELL,21864,3G_HUE002R21_HUE,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3010Z_HUE#RAISETIME=2023-07-04 06:29:53,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Minor,Equipment Alarm,3G_HTY009M_HUE(154),"Equipment=1,Rack(MO SDR)=53,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lightning protection device alarm(198092049),"1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The lightning protection device is faulty due to the lightning damage, poor contact or aging. 4. The environmental monitoring unit is faulty.",2023-07-04 06:33:43,"",ME(MO SDR),"U RNCId: 3010; Dry contact ID: 0; Board serial number: 219997730919; U nodeBId:154; Topology: Optical board=(1,1,4), Optical board port=2, Optical board port type is SFP, Fault board rack=53, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,760,1662661136222,10.248.182.131,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",04:36:59,2023-07-04 11:10:42,"","","",Normal,154,3G_HTY009M_HUE,RU,53,"",RTR-U216,"product:public,wcdma",uid=154#uuserlabel=#ufid=154#,Lightning protection device alarm,""
Critical,Communications Alarm,4G-DHA016M-PYN(490799),"","","",Link between OMM and NE broken(198099803),Link between OMM and NE broken.,2023-07-04 09:29:11,"",ME(MO SDR),"IP: 10.225.125.82; Detection time: 2023-07-04 09:28:21, The transmission of the gateway(IP: 10.225.125.81), which is configured in IP layer used by the OMC channel between OMMB and NE, is normal; L eNBId:490799",Unacknowledged,"","","","","","","",LTE FDD,0,1662661137356,10.225.125.82,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,Wireless Public Alarm,"",01:42:14,2023-07-04 11:11:25,"","","",Normal,490799,4G-DHA016M-PYN,SDR,490799,4G-DHA016M-PYN,"","product:public,ltefdd",fddid=490799#fdduserlabel=4G-DHA016M-PYN#fddfid=490799,Link Broken Between OMM and NE,""
Critical,Processing Error Alarm,4G-SHH011M-PYN(490117),"Equipment=1,Rack(MO SDR)=62,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The RRU link is broken(198097605),1. The optical fiber between the BBU and the RRU or between upper-level and lower-level RRUs is not operating properly. 2. The optical module of the RRU or the optical module of the uplink BBU is faulty. 3. The RRU is not powered. 4. The interface board of the BBU is faulty. 5. The RRU is faulty. 6. The lr line bit rate is not correctly set.,2023-07-04 09:56:26,"",ME(MO SDR),"Uplink port of optical port 1:does not receive optical signals; Board serial number: 219204421127; L eNBId:490117; Topology: Optical board=(1,1,8), Optical board port=4, Optical board port type is SFP, Fault board rack=62, Fault board main cascade=1; L: Cell ID=18",Unacknowledged,"","","","","","","",LTE FDD,277,1662661137530,10.225.123.214,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",01:15:32,2023-07-04 11:11:58,"","","",Normal,490117,4G-SHH011M-PYN,RU,62,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=490117#fdduserlabel=4G-SHH011M-PYN#fddfid=490117,The RRU link is broken,""
Major,Equipment Alarm,GU_DXN028M_QNM(132),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:27:11,"",ME(MO SDR),"U RNCId: 3352; Control voltage abnormal; Board serial number: 254314600760; U nodeBId:132,G siteId:232",Unacknowledged,"","","","","","","","UMTS,GSM",27182,1662661137756,10.248.190.180,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:44:17,2023-07-04 11:11:28,"","","",Restoration upon Anti-shake,132,GU_DXN028M_QNM,SDR,132,GU_DXN028M_QNM,CC,"product:public,wcdma,gv3",uid=132#uuserlabel=GU_DXN028M_QNM#ufid=132#gid=232#guserlabel=#gfid=232,Lost of synchronization,""
Critical,Equipment Alarm,GU_NTH013M_QNM(54),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",AC may no.(198092554),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:42:58,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Dry contact ID: 0; Board serial number: 254459000668; U nodeBId:54,G siteId:54",Unacknowledged,"","","","","","","","UMTS,GSM",140,1662661137920,10.248.190.134,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:29:54,2023-07-04 11:12:52,"","","",Normal,54,GU_NTH013M_QNM,SDR,54,GU_NTH013M_QNM,SA,"product:public,wcdma,gv3",uid=54#uuserlabel=Dong-Nhon_QNM#ufid=54#gid=54#guserlabel=#gfid=54,AC Failure Alarm,""
Major,Equipment Alarm,3G_QNN064M_BDH(2),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:50:41,"",ME(MO SDR),U RNCId: 3009; Control voltage abnormal; Board serial number: 246854300233; U nodeBId:2,Unacknowledged,"","","","","","","",UMTS,1390,1662661137978,10.248.199.194,"","MO_OMCB_RNC_3009Z_BDH,OMCB-3009(3009)",MO_OMCB_RNC_3009Z_BDH,Platform Alarm,"",00:20:04,2023-07-04 11:10:45,"","","",Restoration upon Anti-shake,2,3G_QNN064M_BDH,SDR,2,3G_QNN064M_BDH,CC,"product:public,wcdma",uid=2#uuserlabel=#ufid=2,Lost of synchronization,""
Major,Equipment Alarm,GU_DBN023M_QNM(26),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:50:54,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254178300017; U nodeBId:26,G siteId:26",Unacknowledged,"","","","","","","","UMTS,GSM",31209,1662661137979,10.248.191.195,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:09,2023-07-04 11:13:03,"","","",Restoration upon Anti-shake,26,GU_DBN023M_QNM,SDR,26,GU_DBN023M_QNM,CC,"product:public,wcdma,gv3",uid=26#uuserlabel=GU_DBN023M_QNM#ufid=26#gid=26#guserlabel=#gfid=26,Lost of synchronization,""
Critical,Equipment Alarm,GU_NTM006M_QNM(183),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:54:27,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Dry contact ID: 5; Board serial number: 249862800977; U nodeBId:183,G siteId:183",Unacknowledged,"","","","","","","","UMTS,GSM",4674,1662661138002,10.248.192.146,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:14:33,2023-07-04 11:09:00,"","","",Normal,183,GU_NTM006M_QNM,SDR,183,GU_NTM006M_QNM,SA,"product:public,wcdma,gv3",uid=183#uuserlabel=#ufid=183#gid=183#guserlabel=#gfid=183,ILP Sector 1 Surge Protection Alarm,""
