History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Equipment Alarm,GU_DXN024M_QNM(131),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 01:49:56,"",ME(MO SDR),"U RNCId: 3352; Dry contact ID: 5; Board serial number: 711908300723; U nodeBId:131,G siteId:231",Unacknowledged,"","","","","","","","UMTS,GSM",218,1662661135309,10.248.190.164,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",07:51:38,2023-07-04 09:41:34,"","","",Normal,131,GU_DXN024M_QNM,SDR,131,GU_DXN024M_QNM,SA,"product:public,wcdma,gv3",uid=131#uuserlabel=GU_DXN024M_QNM#ufid=131#gid=231#guserlabel=#gfid=231,User-defined dry contact alarm 2,""
Minor,Equipment Alarm,UL-HNN025M-BDH(420246),"Equipment=1,Rack(MO SDR)=53,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 06:50:34,"",ME(MO SDR),"AISG Device ID: 1,Communication link is broken,Rack ID: 53,Device type: RETC; Board serial number: 219201048676; L eNBId:420246; Topology: Optical board=(1,1,8), Optical board port=2, Optical board port type is SFP, Fault board rack=53, Fault board main cascade=1; L: Cell ID=13",Unacknowledged,"","","","","","","",LTE FDD,2066,1662661136303,10.225.117.213,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",02:52:01,2023-07-04 09:42:35,"","","",Normal,420246,UL-HNN025M-BDH,RU,53,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=152#uuserlabel=#ufid=152#fddid=420246#fdduserlabel=4G-HNN025M-BDH#fddfid=420246,External extended device fault,""
Minor,Equipment Alarm,UL-HNN025M-BDH(420246),"Equipment=1,Rack(MO SDR)=53,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 06:50:34,"",ME(MO SDR),"AISG Device ID: 2,Communication link is broken,Rack ID: 53,Device type: RETC; Board serial number: 219201048676; L eNBId:420246; Topology: Optical board=(1,1,8), Optical board port=2, Optical board port type is SFP, Fault board rack=53, Fault board main cascade=1; L: Cell ID=13",Unacknowledged,"","","","","","","",LTE FDD,2067,1662661136304,10.225.117.213,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",02:52:01,2023-07-04 09:42:35,"","","",Normal,420246,UL-HNN025M-BDH,RU,53,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=152#uuserlabel=#ufid=152#fddid=420246#fdduserlabel=4G-HNN025M-BDH#fddfid=420246,External extended device fault,""
Minor,Equipment Alarm,UL-HNN025M-BDH(420246),"Equipment=1,Rack(MO SDR)=53,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 06:50:35,"",ME(MO SDR),"AISG Device ID: 3,Communication link is broken,Rack ID: 53,Device type: RETC; Board serial number: 219201048676; L eNBId:420246; Topology: Optical board=(1,1,8), Optical board port=2, Optical board port type is SFP, Fault board rack=53, Fault board main cascade=1; L: Cell ID=13",Unacknowledged,"","","","","","","",LTE FDD,2068,1662661136305,10.225.117.213,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",02:52:00,2023-07-04 09:42:35,"","","",Normal,420246,UL-HNN025M-BDH,RU,53,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=152#uuserlabel=#ufid=152#fddid=420246#fdduserlabel=4G-HNN025M-BDH#fddfid=420246,External extended device fault,""
Critical,Equipment Alarm,4G-HNN100M-BDH(420687),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:40:13,"",ME(MO SDR),Dry contact ID: 1; Board serial number: 740081400267; L eNBId:420687,Unacknowledged,"","","","","","","",LTE FDD,24,1662661136615,10.225.159.179,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",01:59:48,2023-07-04 09:40:01,"","","",Normal,420687,4G-HNN100M-BDH,SDR,420687,4G-HNN100M-BDH,SA,"product:public,ltefdd",fddid=420687#fdduserlabel=4G-HNN100M-BDH#fddfid=420687,Rectifier Failure Alarm,""
Minor,Equipment Alarm,GU_NTH026M_QNM(53),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:13:43,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Dry contact ID: 3; Board serial number: 254488700784; U nodeBId:53,G siteId:53",Unacknowledged,"","","","","","","","UMTS,GSM",23,1662661137222,10.248.190.109,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:28:00,2023-07-04 09:41:43,"","","",Normal,53,GU_NTH026M_QNM,SDR,53,GU_NTH026M_QNM,SA,"product:public,wcdma,gv3",uid=53#uuserlabel=Tam-Tra_QNM#ufid=53#gid=53#guserlabel=#gfid=53,Intruder,""
Major,Equipment Alarm,GU_DXN028M_QNM(132),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:19:11,"",ME(MO SDR),"U RNCId: 3352; Control voltage abnormal; Board serial number: 254314600760; U nodeBId:132,G siteId:232",Unacknowledged,"","","","","","","","UMTS,GSM",27178,1662661137264,10.248.190.180,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:08,2023-07-04 09:41:19,"","","",Restoration upon Anti-shake,132,GU_DXN028M_QNM,SDR,132,GU_DXN028M_QNM,CC,"product:public,wcdma,gv3",uid=132#uuserlabel=GU_DXN028M_QNM#ufid=132#gid=232#guserlabel=#gfid=232,Lost of synchronization,""
Major,Equipment Alarm,GU_TKY040M_QNM(294),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:19:55,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Control voltage abnormal; Board serial number: 254399200439; U nodeBId:294,G siteId:133",Unacknowledged,"","","","","","","","UMTS,GSM",1859,1662661137277,10.248.190.10,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:22:10,2023-07-04 09:42:05,"","","",Restoration upon Anti-shake,294,GU_TKY040M_QNM,SDR,294,GU_TKY040M_QNM,CC,"product:public,wcdma,gv3",uid=294#uuserlabel=#ufid=294#gid=133#guserlabel=#gfid=133,Lost of synchronization,""
Major,Equipment Alarm,GU_DBN023M_QNM(26),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:20:21,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254178300017; U nodeBId:26,G siteId:26",Unacknowledged,"","","","","","","","UMTS,GSM",31201,1662661137282,10.248.191.195,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:08,2023-07-04 09:42:29,"","","",Restoration upon Anti-shake,26,GU_DBN023M_QNM,SDR,26,GU_DBN023M_QNM,CC,"product:public,wcdma,gv3",uid=26#uuserlabel=GU_DBN023M_QNM#ufid=26#gid=26#guserlabel=#gfid=26,Lost of synchronization,""
Major,Equipment Alarm,3G_QNN064M_BDH(2),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:22:24,"",ME(MO SDR),U RNCId: 3009; Control voltage abnormal; Board serial number: 246854300233; U nodeBId:2,Unacknowledged,"","","","","","","",UMTS,1384,1662661137299,10.248.199.194,"","MO_OMCB_RNC_3009Z_BDH,OMCB-3009(3009)",MO_OMCB_RNC_3009Z_BDH,Platform Alarm,"",00:20:04,2023-07-04 09:42:28,"","","",Restoration upon Anti-shake,2,3G_QNN064M_BDH,SDR,2,3G_QNN064M_BDH,CC,"product:public,wcdma",uid=2#uuserlabel=#ufid=2,Lost of synchronization,""
