History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Minor,Processing Error Alarm,GU_BTH054M_QBH(366),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1","","",SNTP time adjustment failure(198092014),1. The IP address configuration of the SNTP time synchronization server is wrong. 2. The SNTP server is faulty. 3. Network fault.,2023-07-01 17:30:03,"",ME(MO SDR),"G BSCId: 355; U RNCId: 3022; U nodeBId:366,G siteId:297",Acknowledged,2023-07-04 05:52:07,Rule:System:Global,EMS Server(10.212.162.144),"","","","","UMTS,GSM",2,1662661120870,10.248.178.243,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"",60:22:04,2023-07-04 05:52:07,"","","",By Sync Alarm,366,GU_BTH054M_QBH,SDR,366,GU_BTH054M_QBH,"","product:public,wcdma,gv3",uid=366#uuserlabel=#ufid=366#gid=297#guserlabel=#gfid=297,SNTP time adjustment failure,""
Major,Communications Alarm,GU_BTH054M_QBH(366),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The physical Ethernet link is broken(198098252),"Ethernet port is configured, but no Ethernet cable is connected to it or the network cable is damaged.",2023-07-01 17:30:12,"",ME(MO SDR),"G BSCId: 355; U RNCId: 3022; ETH0; Board serial number: 253964800909; U nodeBId:366,G siteId:297",Acknowledged,2023-07-04 05:52:07,Rule:System:Global,EMS Server(10.212.162.144),"","","","","UMTS,GSM",4,1662661120871,10.248.178.243,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"",60:21:55,2023-07-04 05:52:07,"","","",By Sync Alarm,366,GU_BTH054M_QBH,SDR,366,GU_BTH054M_QBH,CC,"product:public,wcdma,gv3",uid=366#uuserlabel=#ufid=366#gid=297#guserlabel=#gfid=297,The physical Ethernet link is broken,""
Major,Equipment Alarm,GU_BTH054M_QBH(366),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=4","","",Board communication link interrupted(198097060),The link between this board and master main control board is faulty.,2023-07-01 17:30:12,2023-07-02 17:37:26,ME(MO SDR),"G BSCId: 355; U RNCId: 3022; CPU link; The last three steps of the MCU startup path: 0x3c-0x00, 0x3e-0x00, 0x40-0x00, Switch port link normal; Board serial number: 254447900730; U nodeBId:366,G siteId:297",Acknowledged,2023-07-04 05:52:07,Rule:System:Global,EMS Server(10.212.162.144),"","","","","UMTS,GSM",5,1662661120872,10.248.178.243,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"",60:21:55,2023-07-04 05:52:07,"","","",By Sync Alarm,366,GU_BTH054M_QBH,SDR,366,GU_BTH054M_QBH,FS,"product:public,wcdma,gv3",uid=366#uuserlabel=#ufid=366#gid=297#guserlabel=#gfid=297,Board communication link interrupted,""
Critical,Environmental Alarm,GU_BTH054M_QBH(366),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1","","",Device temperature is high(198096400),1. The air filter is blocked. 2. The environmental temperature exceeds the allowed temperature range.,2023-07-03 16:17:16,"",ME(MO SDR),"G BSCId: 355; U RNCId: 3022; Slot 6; U nodeBId:366,G siteId:297",Acknowledged,2023-07-04 05:52:07,Rule:System:Global,EMS Server(10.212.162.144),"","","","","UMTS,GSM",6,1662661133123,10.248.178.243,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"",13:34:51,2023-07-04 05:52:07,"","","",By Sync Alarm,366,GU_BTH054M_QBH,SDR,366,GU_BTH054M_QBH,"","product:public,wcdma,gv3",uid=366#uuserlabel=#ufid=366#gid=297#guserlabel=#gfid=297,Device temperature is high,""
Minor,Environmental Alarm,GU_BTH054M_QBH(366),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Temperature abnormal(198097061),1. The environmental temperature exceeds the threshold. 2. The air intake or filter is blocked. 3. Fan fault. 4. The blank panel is not installed.,2023-07-03 16:48:27,"",ME(MO SDR),"G BSCId: 355; U RNCId: 3022; over-high temperature; Current temperature: BOARD=81.0°C, the possible cause:air intake blocked or blank panel not installed; Board serial number: 253964800909; U nodeBId:366,G siteId:297",Acknowledged,2023-07-04 05:52:07,Rule:System:Global,EMS Server(10.212.162.144),"","","","","UMTS,GSM",7,1662661133307,10.248.178.243,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"",13:03:40,2023-07-04 05:52:07,"","","",By Sync Alarm,366,GU_BTH054M_QBH,SDR,366,GU_BTH054M_QBH,CC,"product:public,wcdma,gv3",uid=366#uuserlabel=#ufid=366#gid=297#guserlabel=#gfid=297,Temperature abnormal,""
Minor,Equipment Alarm,GU_BTH054M_QBH(366),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-03 21:45:41,"",ME(MO SDR),"G BSCId: 355; U RNCId: 3022; Dry contact ID: 4; Board serial number: 710725901557; U nodeBId:366,G siteId:297",Acknowledged,2023-07-04 05:52:07,Rule:System:Global,EMS Server(10.212.162.144),"","","","","UMTS,GSM",8,1662661134562,10.248.178.243,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"",08:06:26,2023-07-04 05:52:07,"","","",By Sync Alarm,366,GU_BTH054M_QBH,SDR,366,GU_BTH054M_QBH,SA,"product:public,wcdma,gv3",uid=366#uuserlabel=#ufid=366#gid=297#guserlabel=#gfid=297,User-defined dry contact alarm 1,""
Critical,Communications Alarm,GU_BTH054M_QBH(297),"",GU_BTH054M_QBH(366),"",Site Abis control link broken(198087337),"1. The configured site does not exist. 2. In case of an IP site, the IP-related configuration is incorrect. 3. In case of an E1 site, the Abis timeslot configuration is incorrect. 4. The Abis transmission is abnormal.",2023-07-03 21:46:12,"",BTS(GV3),Site ID:297,Unacknowledged,"","","","","","","",GSM,25603,1662661134566,"","","OMCR_BSC_355Z_DNG,BSC_355Z_DNG(355),BSC_355Z_DNG(355),BSC_355Z_KHA(355)",OMCR_BSC_355Z_DNG,GSM Controller Alarm(V3),"",08:05:14,2023-07-04 05:51:26,"","","",Normal,297,GU_BTH054M_QBH,SITE,297,GU_BTH054M_QBH,"","product:gv3,gv3",CRC=0#MO=301#OTYPE=GBtsSiteManager#NENAME=BSC_355Z_DNG#RAISETIME=2023-07-03 21:46:12,Site Abis control link broken,"1. The configured site does not exist. 2. In case of an IP site, the IP-related configuration is incorrect. 3. In case of an E1 site, the Abis timeslot configuration is incorrect. 4. The Abis trans..."
Major,Communications Alarm,RNC_3022Z_QBH(3022),"EQRNCID=1,RACKNO=1,SHELFNO=2,SLOTNO=14,CPUNO=1",GU_BTH054M_QBH(366),"",Association broken(199066019),1. The association is released manually. 2. The association channels on both ends are faulty. 3. The association configurations on the local end and the peer end are not consistent.,2023-07-03 21:46:28,"",Controller ManagedElement(V4)/H(e)NB GW,"Alarm Object:Association;  Assoc ID:466;  Module number:17;  Reason:All paths are inactive;  ULP type:NBAP;  Office ID:0; Logic Position:System No.:0,Module No.:17,Index:0;",Unacknowledged,"","","","","","","",UMTS,63140,1662661134569,129.0.1.1,"","OMCR_RNC_3022Z_QBH,3022Z_QBH(3022)",OMCR_RNC_3022Z_QBH,Controller Public Alarm(V4),"",08:04:58,2023-07-04 05:51:26,"","","",Normal,366,GU_BTH054M_QBH,Association,466,GU_BTH054M_QBH$466:NBAP:0,CDR,"product:wcdma,wcdma",CRC=1260446602/0/0/0#MO=401#OTYPE=UIubLink#NENAME=RNC_3022Z_QBH#RAISETIME=2023-07-03 21:46:28,Association broken,1. The association is released manually. 2. The association channels on both ends are faulty. 3. The association configurations on the local end and the peer end are not consistent.
Critical,Processing Error Alarm,RNC_3022Z_QBH(3022),"EQRNCID=1,RACKNO=1,SHELFNO=3,SLOTNO=2,CPUNO=1",GU_BTH054M_QBH(366),"",NodeB is out of service(199083023),NCP link failure,2023-07-03 21:46:38,"",Controller ManagedElement(V4)/H(e)NB GW,"Alarm Object:NODEB;  NodeB ID:366;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:466; Logic Position:System No.:0,Module No.:13,Index:0;",Unacknowledged,"","","","","","","",UMTS,63141,1662661134572,129.0.1.1,"","OMCR_RNC_3022Z_QBH,3022Z_QBH(3022)",OMCR_RNC_3022Z_QBH,UMTS Controller Alarm(V4),"",08:05:44,2023-07-04 05:52:22,"","","",Normal,366,GU_BTH054M_QBH,NODEB,366,GU_BTH054M_QBH,CDR,"product:wcdma,wcdma",CRC=1976259520/0/0/0#MO=401#OTYPE=UIubLink#NENAME=RNC_3022Z_QBH#RAISETIME=2023-07-03 21:46:38,NodeB is out of service,NCP link failure
Minor,Communications Alarm,GU_BTH054M_QBH(297),"",GU_BTH054M_QBH(366),"",Cell interruption alarm(198087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2023-07-03 21:46:42,"",BTS(GV3),Site ID:297; Bts ID:1; Trx ID:255; Rack ID:255; Shelf ID:255; Panel ID:255,Unacknowledged,"","","","","","","",GSM,25604,1662661134574,"","","OMCR_BSC_355Z_DNG,BSC_355Z_DNG(355),BSC_355Z_DNG(355),BSC_355Z_KHA(355)",OMCR_BSC_355Z_DNG,GSM Controller Alarm(V3),"",08:04:44,2023-07-04 05:51:26,"","","",Normal,297,GU_BTH054M_QBH,CELL,1,2G_BTH054M11_QBH,"","product:gv3,gv3",CRC=0#MO=301#OTYPE=GBtsSiteManager#NENAME=BSC_355Z_DNG#RAISETIME=2023-07-03 21:46:42#CID=1#CNAME=2G_BTH054M11_QBH,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...
