Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,GU_PMY005M_BDH(21),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:43:41,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701210; U nodeBId:21,G siteId:229",Unacknowledged,"","","","","","","","UMTS,GSM",15,1662661137923,10.248.199.121,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",21,GU_PMY005M_BDH,SDR,21,GU_PMY005M_BDH,CC,"product:public,wcdma,gv3",uid=21#uuserlabel=#ufid=21#gid=229#guserlabel=#gfid=229,Lost of synchronization,""
Critical,Equipment Alarm,4G-CLO004M-QTI(530051),"Equipment=1,Rack(MO SDR)=51,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 10:44:20,"",ME(MO SDR),"Power type: DC; Board serial number: 219121849705; L eNBId:530051; Topology: Optical board=(1,1,8), Optical board port=3, Optical board port type is SFP, Fault board rack=51, Fault board main cascade=1; L: Cell ID=17",Unacknowledged,"","","","","","","",LTE FDD,662,1662661137927,10.225.87.137,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530051,4G-CLO004M-QTI,RU,51,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=530051#fdduserlabel=4G-CLO004M-QTI#fddfid=530051,Device power down,""
Critical,Equipment Alarm,4G-CLO004M-QTI(530051),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 10:44:20,"",ME(MO SDR),"Power type: DC; Board serial number: 219121985771; L eNBId:530051; Topology: Optical board=(1,1,8), Optical board port=4, Optical board port type is SFP, Fault board rack=52, Fault board main cascade=1; L: Cell ID=18",Unacknowledged,"","","","","","","",LTE FDD,663,1662661137928,10.225.87.137,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"","",530051,4G-CLO004M-QTI,RU,52,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=530051#fdduserlabel=4G-CLO004M-QTI#fddfid=530051,Device power down,""
Critical,Processing Error Alarm,RNC_3005Z_QTI(3005),"EQRNCID=3005,RACKNO=1,SHELFNO=2,SLOTNO=7,CPUNO=1",3G_CLO004M_QTI(78),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 10:44:29,"",ME(UMTS),NodeB ID:78; Cell ID:20781; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:3; User plane resource Unit ID:14; the Module No. of the board:1; Unit No. of the board:7; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,13570,1662661137930,10.9.5.129,"","OMCR_RNC_3005Z_QTI,3005Z_QTI(3005)",OMCR_RNC_3005Z_QTI,UMTS Controller Alarm(V3),"","",78,3G_CLO004M_QTI,CELL,20781,3G_CLO004R11_QTI,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3005Z_QTI#RAISETIME=2023-07-04 10:44:29,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Processing Error Alarm,RNC_3005Z_QTI(3005),"EQRNCID=3005,RACKNO=1,SHELFNO=2,SLOTNO=7,CPUNO=1",3G_CLO004M_QTI(78),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 10:44:29,"",ME(UMTS),NodeB ID:78; Cell ID:20782; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:13; the Module No. of the board:1; Unit No. of the board:16; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,13571,1662661137931,10.9.5.129,"","OMCR_RNC_3005Z_QTI,3005Z_QTI(3005)",OMCR_RNC_3005Z_QTI,UMTS Controller Alarm(V3),"","",78,3G_CLO004M_QTI,CELL,20782,3G_CLO004R12_QTI,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3005Z_QTI#RAISETIME=2023-07-04 10:44:29,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Critical,Equipment Alarm,GU_DXN024M_QNM(131),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 10:44:49,"",ME(MO SDR),"U RNCId: 3352; Dry contact ID: 5; Board serial number: 711908300723; U nodeBId:131,G siteId:231",Unacknowledged,"","","","","","","","UMTS,GSM",224,1662661137936,10.248.190.164,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"","",131,GU_DXN024M_QNM,SDR,131,GU_DXN024M_QNM,SA,"product:public,wcdma,gv3",uid=131#uuserlabel=GU_DXN024M_QNM#ufid=131#gid=231#guserlabel=#gfid=231,User-defined dry contact alarm 2,""
Major,Quality of Service Alarm,4G-CLO004M-QTI(530051),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-04 10:45:20,"",ME(MO SDR),"Cell user label: 4G-CLO004R11-QTI, Cell ID: 17,  Caused by RRU board fault; Cell type: normal cell, 70001000; Board serial number: 710555300803; L eNBId:530051",Unacknowledged,"","","","","","","",LTE FDD,665,1662661137937,10.225.87.137,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"","",530051,4G-CLO004M-QTI,CELL,17,4G-CLO004R11-QTI,CCC,"product:ltefdd,ltefdd",fddid=530051#fdduserlabel=4G-CLO004M-QTI#fddfid=530051,LTE cell outage,""
Major,Quality of Service Alarm,4G-CLO004M-QTI(530051),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-04 10:45:20,"",ME(MO SDR),"Cell user label: 4G-CLO004R12-QTI, Cell ID: 18,  Caused by RRU board fault; Cell type: normal cell, 70001000; Board serial number: 710555300803; L eNBId:530051",Unacknowledged,"","","","","","","",LTE FDD,666,1662661137938,10.225.87.137,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"","",530051,4G-CLO004M-QTI,CELL,18,4G-CLO004R12-QTI,CCC,"product:ltefdd,ltefdd",fddid=530051#fdduserlabel=4G-CLO004M-QTI#fddfid=530051,LTE cell outage,""
Critical,Processing Error Alarm,3G_CLO004M_QTI(78),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The RRU link is broken(198097605),1. The optical fiber between the BBU and the RRU or between upper-level and lower-level RRUs is not operating properly. 2. The optical module of the RRU or the optical module of the uplink BBU is faulty. 3. The RRU is not powered. 4. The interface board of the BBU is faulty. 5. The RRU is faulty. 6. The lr line bit rate is not correctly set.,2023-07-04 10:45:34,"",ME(MO SDR),"U RNCId: 3005; Uplink port of optical port 1:does not receive optical signals; Board serial number: 219997375896; U nodeBId:78; Topology: Optical board=(1,1,3), Optical board port=4, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,192,1662661137939,10.248.179.136,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"","",78,3G_CLO004M_QTI,RU,55,Rack,RTR-U216,"product:public,wcdma",uid=78#uuserlabel=#ufid=78,The RRU link is broken,""
Critical,Processing Error Alarm,3G_CLO004M_QTI(78),"Equipment=1,Rack(MO SDR)=54,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The RRU link is broken(198097605),1. The optical fiber between the BBU and the RRU or between upper-level and lower-level RRUs is not operating properly. 2. The optical module of the RRU or the optical module of the uplink BBU is faulty. 3. The RRU is not powered. 4. The interface board of the BBU is faulty. 5. The RRU is faulty. 6. The lr line bit rate is not correctly set.,2023-07-04 10:45:34,"",ME(MO SDR),"U RNCId: 3005; Uplink port of optical port 1:does not receive optical signals; Board serial number: 219997375898; U nodeBId:78; Topology: Optical board=(1,1,3), Optical board port=3, Optical board port type is SFP, Fault board rack=54, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,193,1662661137940,10.248.179.136,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"","",78,3G_CLO004M_QTI,RU,54,Rack,RTR-U216,"product:public,wcdma",uid=78#uuserlabel=#ufid=78,The RRU link is broken,""
