History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Processing Error Alarm,4G-NHH020M-QNI(520260),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Parameter configuration error(198098464),Parameters are configured incorrectly.,2023-07-03 22:54:51,"",ME(MO SDR),"The frequency point interval is far LTE FDD Tx Channel group 1 Carrier number: 0; Carrier frequency spacing is too far information: LTE_FDD : CarrNo:0(Freq:1815000KHz);LTE_FDD : CarrNo:1(Freq:1872500KHz); Board serial number: 219236381333; L eNBId:520260; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=52, Fault board main cascade=1; L: Cell ID=(12,32)",Unacknowledged,"","","","","","","",LTE FDD,12,1662661134840,10.225.115.115,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,Platform Alarm,"",06:31:09,2023-07-04 05:26:00,"","","",Normal,520260,4G-NHH020M-QNI,RU,52,SubRack-1,R8862A S1800(B6A),"product:public,ltefdd",fddid=520260#fdduserlabel=4G-NHH020M-QNI#fddfid=520260,Parameter configuration error,""
Major,Processing Error Alarm,4G-NHH020M-QNI(520260),"Equipment=1,Rack(MO SDR)=52,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Parameter configuration error(198098464),Parameters are configured incorrectly.,2023-07-03 22:54:51,"",ME(MO SDR),"The frequency point interval is far LTE FDD Tx Channel group 2 Carrier number: 0; Carrier frequency spacing is too far information: LTE_FDD : CarrNo:0(Freq:1815000KHz);LTE_FDD : CarrNo:1(Freq:1872500KHz); Board serial number: 219236381333; L eNBId:520260; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=52, Fault board main cascade=1; L: Cell ID=(12,32)",Unacknowledged,"","","","","","","",LTE FDD,13,1662661134841,10.225.115.115,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,Platform Alarm,"",06:31:09,2023-07-04 05:26:00,"","","",Normal,520260,4G-NHH020M-QNI,RU,52,SubRack-1,R8862A S1800(B6A),"product:public,ltefdd",fddid=520260#fdduserlabel=4G-NHH020M-QNI#fddfid=520260,Parameter configuration error,""
Warning,Processing Error Alarm,4G-NHH020M-QNI(520260),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Cell shutdown alarm(198094461),1.The cell is shut down by manual. 2.All cell portion of super cell are shut down by manual. 3.The eNodeB is blocked by manual.,2023-07-03 23:00:22,"",ME(MO SDR),"Cell user label: 4G-NHH020M32-QNI, Cell is shut down,Cell ID: 32; Cell type: normal cell; Board serial number: 730023100154; L eNBId:520260",Unacknowledged,"","","","","","","",LTE FDD,14,1662661134873,10.225.115.115,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,LTE FDD Alarm,"",06:25:33,2023-07-04 05:25:55,"","","",Normal,520260,4G-NHH020M-QNI,CELL,32,4G-NHH020M32-QNI,CCC,"product:ltefdd,ltefdd",fddid=520260#fdduserlabel=4G-NHH020M-QNI#fddfid=520260,Cell shutdown alarm,""
Major,Equipment Alarm,GU_DXN028M_QNM(132),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 04:21:32,"",ME(MO SDR),"U RNCId: 3352; Control voltage abnormal; Board serial number: 254314600760; U nodeBId:132,G siteId:232",Unacknowledged,"","","","","","","","UMTS,GSM",27156,1662661135689,10.248.190.180,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",01:05:56,2023-07-04 05:27:28,"","","",Restoration upon Anti-shake,132,GU_DXN028M_QNM,SDR,132,GU_DXN028M_QNM,CC,"product:public,wcdma,gv3",uid=132#uuserlabel=GU_DXN028M_QNM#ufid=132#gid=232#guserlabel=#gfid=232,Lost of synchronization,""
Major,Equipment Alarm,3G_TSN033M_BDH(434),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:04:19,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701286; U nodeBId:434,Unacknowledged,"","","","","","","",UMTS,17037,1662661135791,10.248.198.238,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:00,2023-07-04 05:26:19,"","","",Restoration upon Anti-shake,434,3G_TSN033M_BDH,SDR,434,3G_TSN033M_BDH,CC,"product:public,wcdma",uid=434#uuserlabel=#ufid=434,Lost of synchronization,""
Major,Equipment Alarm,GU_TKY040M_QNM(294),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:05:20,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Control voltage abnormal; Board serial number: 254399200439; U nodeBId:294,G siteId:133",Unacknowledged,"","","","","","","","UMTS,GSM",1839,1662661135807,10.248.190.10,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:22:06,2023-07-04 05:27:26,"","","",Restoration upon Anti-shake,294,GU_TKY040M_QNM,SDR,294,GU_TKY040M_QNM,CC,"product:public,wcdma,gv3",uid=294#uuserlabel=#ufid=294#gid=133#guserlabel=#gfid=133,Lost of synchronization,""
Major,Communications Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=11,CPUNO=1",GU_BTM014M_QNM(241),"",Association link broken(198066019),1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.,2023-07-04 05:21:10,"",ME(UMTS),Association ID:341; Home module:10; Alarm reason:All paths are inactive.; User type:NBAP; Office ID:0,Unacknowledged,"","","","","","","",UMTS,50926,1662661135863,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,Controller Public Alarm(V3),"",00:02:21,2023-07-04 05:23:31,"","","",Normal,241,GU_BTM014M_QNM,Association,341,GU_BTM014M_QNM$341:NBAP:341,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 05:21:10,Association link broken,1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.
Critical,Processing Error Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=11,CPUNO=1",GU_BTM014M_QNM(241),"",NodeB is out of service(198083023),NCP link failure,2023-07-04 05:21:20,"",ME(UMTS),NodeB ID:241; Alarm sub code:2; Iub Transport bearer type:IP V4 Bearer Type; Link Number:1; Link ID list:341,Unacknowledged,"","","","","","","",UMTS,50927,1662661135871,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,UMTS Controller Alarm(V3),"",00:02:44,2023-07-04 05:24:04,"","","",Normal,241,GU_BTM014M_QNM,NODEB,241,GU_BTM014M_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 05:21:20,NodeB is out of service,NCP link failure
Critical,Communications Alarm,GU_BTM014M_QNM(241),"","","",Site Abis control link broken(198087337),"1. The configured site does not exist. 2. In case of an IP site, the IP-related configuration is incorrect. 3. In case of an E1 site, the Abis timeslot configuration is incorrect. 4. The Abis transmission is abnormal.",2023-07-04 05:21:25,"",BTS(GV3),Site ID:241,Unacknowledged,"","","","","","","",GSM,41374,1662661135872,"","","OMCR_BSC_353Z_QNM,BSC_353Z_QNM(353),BSC_353Z_QNM(353),BSC_353Z_QNM(353)",OMCR_BSC_353Z_QNM,GSM Controller Alarm(V3),"",00:02:06,2023-07-04 05:23:31,"","","",Normal,241,GU_BTM014M_QNM,SITE,241,GU_BTM014M_QNM,"","product:gv3,gv3",CRC=0#MO=301#OTYPE=GBtsSiteManager#NENAME=BSC_353Z_QNM#RAISETIME=2023-07-04 05:21:25,Site Abis control link broken,"1. The configured site does not exist. 2. In case of an IP site, the IP-related configuration is incorrect. 3. In case of an E1 site, the Abis timeslot configuration is incorrect. 4. The Abis trans..."
Minor,Communications Alarm,GU_BTM014M_QNM(241),"","","",Cell interruption alarm(198087342),1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters is incorrect.,2023-07-04 05:21:55,"",BTS(GV3),Site ID:241; Bts ID:1; Trx ID:255; Rack ID:255; Shelf ID:255; Panel ID:255,Unacknowledged,"","","","","","","",GSM,41375,1662661135874,"","","OMCR_BSC_353Z_QNM,BSC_353Z_QNM(353),BSC_353Z_QNM(353),BSC_353Z_QNM(353)",OMCR_BSC_353Z_QNM,GSM Controller Alarm(V3),"",00:01:36,2023-07-04 05:23:31,"","","",Normal,241,GU_BTM014M_QNM,CELL,1,2G_BTM014M11_QNM,"","product:gv3,gv3",CRC=0#MO=301#OTYPE=GBtsSiteManager#NENAME=BSC_353Z_QNM#RAISETIME=2023-07-04 05:21:55#CID=1#CNAME=2G_BTM014M11_QNM,Cell interruption alarm,1. The link between the BSC and the site that the cell belongs to is broken. 2. The BCCH TRX of the cell is faulty. 3. The cell is manually blocked. 4. The configuration of related cell parameters ...
