History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,GU_DHI012F_QBH(265),"Equipment=1,Rack(MO SDR)=2,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Temperature abnormal(198098466),1. The environment temperature is too high. 2. Ventilation fault.  3. Device fault.,2023-06-30 01:46:10,"",ME(MO SDR),"G BSCId: 356; PA-ANT1 temperature is slightly higher than the threshold; Temperature: 85.0°C; Board serial number: 219000192905; G siteId:124; Topology: Optical board=(1,1,3), Optical board port=3, Optical board port type is SFP, Fault board rack=2, Fault board main cascade=1",Unacknowledged,"","","","","","","",GSM,68,1662661108732,10.248.177.199,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"",103:42:53,2023-07-04 09:29:03,"","","",Normal,265,GU_DHI012F_QBH,RU,2,"",RSU60E-GU188,"product:public,gv3",uid=265#uuserlabel=#ufid=265#gid=124#guserlabel=#gfid=124,Temperature abnormal,""
Major,Processing Error Alarm,3G_PLC036M_HUE(127),"Equipment=1,Rack(MO SDR)=3,Shelf(MO SDR)=1,Board(MO SDR)=7","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 08:05:41,"",ME(MO SDR),U RNCId: 3010; Board serial number: 254016400925; U nodeBId:127,Unacknowledged,"","","","","","","",UMTS,11739,1662661136758,10.248.184.55,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",01:23:35,2023-07-04 09:29:16,"","","",Restoration upon correlation rule,127,3G_PLC036M_HUE,SDR,127,3G_PLC036M_HUE,FCE,"product:public,wcdma",uid=127#uuserlabel=#ufid=127#,The board is being initialized,""
Minor,Equipment Alarm,4G-HUE118M-HUE(460081),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:24:13,"",ME(MO SDR),"Dry contact ID: 0; Board serial number: 710553901649; L eNBId:460081,N eNBId:460081",Unacknowledged,"","","","","","","","NB-IoT,LTE FDD",120,1662661136843,10.225.89.57,"","MO SDR_OMMB3_VNPT,HUE(46000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",01:04:36,2023-07-04 09:28:49,"","","",Normal,460081,4G-HUE118M-HUE,SDR,460081,4G-HUE118M-HUE,SA,"product:public,ltefdd,NB-IoT",fddid=460081#fdduserlabel=4G-HUE118M-HUE#fddfid=460081#nid=460081#nuserlabel=4G-HUE118M-HUE#nfid=460081,User-defined dry contact alarm 1,""
Critical,Equipment Alarm,4G-ALI008M-HUE(460298),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:34:33,"",ME(MO SDR),"Dry contact ID: 1; Board serial number: 731016900359; L eNBId:460298,N eNBId:460298",Unacknowledged,"","","","","","","","NB-IoT,LTE FDD",642,1662661136893,10.225.93.7,"","MO SDR_OMMB3_VNPT,HUE(46000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:55:57,2023-07-04 09:30:30,"","","",Normal,460298,4G-ALI008M-HUE,SDR,460298,4G-ALI008M-HUE,SA,"product:public,ltefdd,NB-IoT",fddid=460298#fdduserlabel=4G-ALI008M-HUE#fddfid=460298#nid=460298#nuserlabel=4G-ALI008M-HUE#nfid=460298,User-defined dry contact alarm 2,""
Major,Processing Error Alarm,GU_QTH005M_QBH(254),"Equipment=1,Rack(MO SDR)=2,Shelf(MO SDR)=1,Board(MO SDR)=7","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 08:41:18,"",ME(MO SDR),"G BSCId: 356; U RNCId: 3022; Board serial number: 254016400625; U nodeBId:254,G siteId:94",Unacknowledged,"","","","","","","","UMTS,GSM",12123,1662661136934,10.248.177.68,"","OMCB_RNC_3022Z_QBH,RNC3022_QBH(3022)",OMCB_RNC_3022Z_QBH,Platform Alarm,"",00:47:43,2023-07-04 09:29:01,"","","",Restoration upon Anti-shake,254,GU_QTH005M_QBH,SDR,254,GU_QTH005M_QBH,FCE,"product:public,wcdma,gv3",uid=254#uuserlabel=#ufid=254#gid=94#guserlabel=#gfid=94,The board is being initialized,""
Major,Equipment Alarm,GU_PCT034M_BDH(303),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:06:31,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701034; U nodeBId:303,G siteId:197",Unacknowledged,"","","","","","","","UMTS,GSM",248,1662661137167,10.248.198.139,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:08,2023-07-04 09:28:39,"","","",Restoration upon Anti-shake,303,GU_PCT034M_BDH,SDR,303,GU_PCT034M_BDH,CC,"product:public,wcdma,gv3",uid=303#uuserlabel=#ufid=303#gid=197#guserlabel=#gfid=197,Lost of synchronization,""
Major,Equipment Alarm,3G_VLH035M_QTI(209),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:07:37,"",ME(MO SDR),U RNCId: 3354; Control voltage abnormal; Board serial number: 249894500078; U nodeBId:209,Unacknowledged,"","","","","","","",UMTS,30847,1662661137172,10.248.179.195,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"",00:22:00,2023-07-04 09:29:37,"","","",Restoration upon Anti-shake,209,3G_VLH035M_QTI,SDR,209,3G_VLH035M_QTI,CC,"product:public,wcdma",uid=209#uuserlabel=#ufid=209,Lost of synchronization,""
Major,Equipment Alarm,GU_PMY033M_BDH(324),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:08:41,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437700030; U nodeBId:324,G siteId:139",Unacknowledged,"","","","","","","","UMTS,GSM",5736,1662661137181,10.248.199.140,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:00,2023-07-04 09:30:41,"","","",Restoration upon Anti-shake,324,GU_PMY033M_BDH,SDR,324,GU_PMY033M_BDH,CC,"product:public,wcdma,gv3",uid=324#uuserlabel=#ufid=324#gid=139#guserlabel=#gfid=139,Lost of synchronization,""
Minor,Equipment Alarm,4G-HUE079M-HUE(460096),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:08:48,"",ME(MO SDR),"Dry contact ID: 0; Board serial number: 710725900730; L eNBId:460096,N eNBId:460096",Unacknowledged,"","","","","","","","NB-IoT,LTE FDD",54,1662661137184,10.225.89.153,"","MO SDR_OMMB3_VNPT,HUE(46000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:21:21,2023-07-04 09:30:09,"","","",Normal,460096,4G-HUE079M-HUE,SDR,460096,4G-HUE079M-HUE,SA,"product:public,ltefdd,NB-IoT",fddid=460096#fdduserlabel=4G-HUE079M-HUE#fddfid=460096#nid=460096#nuserlabel=4G-HUE079M-HUE#nfid=460096,User-defined dry contact alarm 1,""
Minor,Equipment Alarm,4G-HTA022M-HUE(460296),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:25:48,"",ME(MO SDR),"Dry contact ID: 0; Board serial number: 723558300755; L eNBId:460296,N eNBId:460296",Unacknowledged,"","","","","","","","NB-IoT,LTE FDD",104,1662661137327,10.225.91.248,"","MO SDR_OMMB3_VNPT,HUE(46000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:03:48,2023-07-04 09:29:36,"","","",Normal,460296,4G-HTA022M-HUE,SDR,460296,4G-HTA022M-HUE,SA,"product:public,ltefdd,NB-IoT",fddid=460296#fdduserlabel=4G-HTA022M-HUE#fddfid=460296#nid=460296#nuserlabel=4G-HTA022M-HUE#nfid=460296,User-defined dry contact alarm 1,""
