History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,UL-QNN085M-BDH(420150),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1","","",Fan failure(198098111),1. The fan or air inlet is blocked. 2. The fan is faulty.,2023-07-03 12:20:25,"",ME(MO SDR),"U RNCId: 3009; U nodeBId:335,L eNBId:420150",Unacknowledged,"","","","","","","","UMTS,LTE FDD",34,1662661131569,10.225.159.3,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",20:33:48,2023-07-04 08:54:13,"","","",Normal,420150,UL-QNN085M-BDH,SDR,420150,UL-QNN085M-BDH,"","product:public,wcdma,ltefdd",uid=335#uuserlabel=#ufid=335#fddid=420150#fdduserlabel=4G-QNN085M-BDH#fddfid=420150,Fan failure,""
Major,Environmental Alarm,UL-QNN085M-BDH(420150),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=6","","",Board overtemperature power-off protection(198097062),"1. The board surface encounters high temperature, exceeding upper limit.  2. The board internal temperature is over high.",2023-07-03 12:25:08,"",ME(MO SDR),"U RNCId: 3009; Current temperature: BOARD=116.0°C, the possible cause:fan fault; Board serial number: 730894000480; U nodeBId:335,L eNBId:420150; L: Cell ID=(13,12,11)",Unacknowledged,"","","","","","","","UMTS,LTE FDD",35,1662661131608,10.225.159.3,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",20:29:47,2023-07-04 08:54:55,"","","",Normal,420150,UL-QNN085M-BDH,SDR,420150,UL-QNN085M-BDH,BPN2,"product:public,wcdma,ltefdd",uid=335#uuserlabel=#ufid=335#fddid=420150#fdduserlabel=4G-QNN085M-BDH#fddfid=420150,Board overtemperature power-off protection,""
Major,Quality of Service Alarm,UL-QNN085M-BDH(420150),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-03 12:27:41,"",ME(MO SDR),"Cell user label: 4G-QNN085M13-BDH, Cell ID: 13,  Caused by BP board fault; Cell type: normal cell; Board serial number: 717523700354; L eNBId:420150",Unacknowledged,"","","",2023-07-04 05:32:59,pyc,rnoc3-dh,EMS Server(10.212.162.144),LTE FDD,40,1662661131638,10.225.159.3,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"",20:30:38,2023-07-04 08:58:19,"","","",Normal,420150,UL-QNN085M-BDH,CELL,13,4G-QNN085M13-BDH,CCC,"product:ltefdd,ltefdd",uid=335#uuserlabel=#ufid=335#fddid=420150#fdduserlabel=4G-QNN085M-BDH#fddfid=420150,LTE cell outage,""
Major,Quality of Service Alarm,UL-QNN085M-BDH(420150),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-03 12:27:43,"",ME(MO SDR),"Cell user label: 4G-QNN085M11-BDH, Cell ID: 11,  Caused by BP board fault; Cell type: normal cell; Board serial number: 717523700354; L eNBId:420150",Unacknowledged,"","","",2023-07-04 05:32:59,pyc,rnoc3-dh,EMS Server(10.212.162.144),LTE FDD,42,1662661131639,10.225.159.3,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"",20:30:37,2023-07-04 08:58:20,"","","",Normal,420150,UL-QNN085M-BDH,CELL,11,4G-QNN085M11-BDH,CCC,"product:ltefdd,ltefdd",uid=335#uuserlabel=#ufid=335#fddid=420150#fdduserlabel=4G-QNN085M-BDH#fddfid=420150,LTE cell outage,""
Major,Quality of Service Alarm,UL-QNN085M-BDH(420150),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-03 12:27:50,"",ME(MO SDR),"Cell user label: 4G-QNN085M12-BDH, Cell ID: 12,  Caused by BP board fault; Cell type: normal cell; Board serial number: 717523700354; L eNBId:420150",Unacknowledged,"","","",2023-07-04 05:32:59,pyc,rnoc3-dh,EMS Server(10.212.162.144),LTE FDD,44,1662661131640,10.225.159.3,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,LTE FDD Alarm,"",20:30:31,2023-07-04 08:58:21,"","","",Normal,420150,UL-QNN085M-BDH,CELL,12,4G-QNN085M12-BDH,CCC,"product:ltefdd,ltefdd",uid=335#uuserlabel=#ufid=335#fddid=420150#fdduserlabel=4G-QNN085M-BDH#fddfid=420150,LTE cell outage,""
Major,Equipment Alarm,3G_DPO024M_QNI(110),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Board communication link interrupted(198097060),The link between this board and master main control board is faulty.,2023-07-04 07:49:32,"",ME(MO SDR),U RNCId: 3351; MCU link; Downlink break; U nodeBId:110,Unacknowledged,"","","","","","","",UMTS,42398,1662661136687,10.248.195.171,"","MO_OMCB_RNC_3351Z_QNI,Subnet(MO SDR)(3351)",MO_OMCB_RNC_3351Z_QNI,Platform Alarm,"",01:06:30,2023-07-04 08:56:02,"","","",Restoration upon correlation rule,110,3G_DPO024M_QNI,SDR,110,3G_DPO024M_QNI,SA,"product:public,wcdma",uid=110#uuserlabel=NodeBO_Pho-Nhon_QNI#ufid=110,Board communication link interrupted,""
Major,Equipment Alarm,GU_TKY040M_QNM(294),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 08:31:21,"",ME(MO SDR),"G BSCId: 353; U RNCId: 3353; Control voltage abnormal; Board serial number: 254399200439; U nodeBId:294,G siteId:133",Unacknowledged,"","","","","","","","UMTS,GSM",1855,1662661136881,10.248.190.10,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:22:10,2023-07-04 08:53:31,"","","",Restoration upon Anti-shake,294,GU_TKY040M_QNM,SDR,294,GU_TKY040M_QNM,CC,"product:public,wcdma,gv3",uid=294#uuserlabel=#ufid=294#gid=133#guserlabel=#gfid=133,Lost of synchronization,""
Major,Equipment Alarm,3G_STH029M_QNI(400),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 08:32:52,"",ME(MO SDR),U RNCId: 3003; Control voltage abnormal; Board serial number: 254437701180; U nodeBId:400,Unacknowledged,"","","","","","","",UMTS,29096,1662661136887,10.248.196.232,"","MO_OMCB_RNC_3003Z_QNI,Subnet(MO SDR)(3003)",MO_OMCB_RNC_3003Z_QNI,Platform Alarm,"",00:22:04,2023-07-04 08:54:56,"","","",Restoration upon Anti-shake,400,3G_STH029M_QNI,SDR,400,3G_STH029M_QNI,CC,"product:public,wcdma",uid=400#uuserlabel=#ufid=400#,Lost of synchronization,""
Major,Equipment Alarm,GU_DXN028M_QNM(132),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 08:33:15,"",ME(MO SDR),"U RNCId: 3352; Control voltage abnormal; Board serial number: 254314600760; U nodeBId:132,G siteId:232",Unacknowledged,"","","","","","","","UMTS,GSM",27174,1662661136888,10.248.190.180,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:04,2023-07-04 08:55:19,"","","",Restoration upon Anti-shake,132,GU_DXN028M_QNM,SDR,132,GU_DXN028M_QNM,CC,"product:public,wcdma,gv3",uid=132#uuserlabel=GU_DXN028M_QNM#ufid=132#gid=232#guserlabel=#gfid=232,Lost of synchronization,""
Major,Equipment Alarm,3G_CLO010M_QTI(94),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 08:33:19,"",ME(MO SDR),U RNCId: 3005; Control voltage abnormal; Board serial number: 251618401194; U nodeBId:94,Unacknowledged,"","","","","","","",UMTS,8513,1662661136889,10.248.180.100,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"",00:22:00,2023-07-04 08:55:19,"","","",Restoration upon Anti-shake,94,3G_CLO010M_QTI,SDR,94,3G_CLO010M_QTI,CC,"product:public,wcdma",uid=94#uuserlabel=#ufid=94,Lost of synchronization,""
