History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Minor,Equipment Alarm,UL-QNH040M-QBH(500402),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-03 04:48:09,"",ME(MO SDR),"U RNCId: 3022; Dry contact ID: 0; Board serial number: 729668300095; U nodeBId:435,L eNBId:500402",Unacknowledged,"","","","","","","","UMTS,LTE FDD",36,1662661129311,10.225.81.254,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",20:19:47,2023-07-04 01:07:56,"","","",Normal,500402,UL-QNH040M-QBH,SDR,500402,UL-QNH040M-QBH,SA,"product:public,wcdma,ltefdd",uid=435#uuserlabel=#ufid=435#fddid=500402#fdduserlabel=UL-QNH040M-QBH#fddfid=500402,User-defined dry contact alarm 1,""
Major,Equipment Alarm,GU_DXN029M_PYN(290),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 00:41:08,"",ME(MO SDR),"G BSCId: 351; U RNCId: 3007; Control voltage abnormal; Board serial number: 254314600627; U nodeBId:290,G siteId:290",Unacknowledged,"","","","","","","","UMTS,GSM",33997,1662661135168,10.248.201.110,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Platform Alarm,"",00:22:04,2023-07-04 01:03:12,"","","",Restoration upon Anti-shake,290,GU_DXN029M_PYN,SDR,290,GU_DXN029M_PYN,CC,"product:public,wcdma,gv3",uid=290#uuserlabel=#ufid=290#gid=290#guserlabel=#gfid=290,Lost of synchronization,""
Major,Equipment Alarm,3G_CLO010M_QTI(94),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 00:42:50,"",ME(MO SDR),U RNCId: 3005; Control voltage abnormal; Board serial number: 251618401194; U nodeBId:94,Unacknowledged,"","","","","","","",UMTS,8475,1662661135169,10.248.180.100,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"",00:22:00,2023-07-04 01:04:50,"","","",Restoration upon Anti-shake,94,3G_CLO010M_QTI,SDR,94,3G_CLO010M_QTI,CC,"product:public,wcdma",uid=94#uuserlabel=#ufid=94,Lost of synchronization,""
Major,Equipment Alarm,GU_TPC020M_QNM(275),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 00:43:57,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3353; Control voltage abnormal; Board serial number: 254437700192; U nodeBId:275,G siteId:275",Unacknowledged,"","","","","","","","UMTS,GSM",10197,1662661135170,10.248.192.250,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:22:00,2023-07-04 01:05:57,"","","",Restoration upon Anti-shake,275,GU_TPC020M_QNM,SDR,275,GU_TPC020M_QNM,CC,"product:public,wcdma,gv3",uid=275#uuserlabel=#ufid=275#gid=275#guserlabel=#gfid=275,Lost of synchronization,""
Major,Equipment Alarm,3G_QSN033M_QNM(437),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 00:45:19,"",ME(MO SDR),U RNCId: 3352; Control voltage abnormal; Board serial number: 254399201155; U nodeBId:437,Unacknowledged,"","","","","","","",UMTS,18127,1662661135173,10.248.193.53,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:08,2023-07-04 01:07:27,"","","",Restoration upon Anti-shake,437,3G_QSN033M_QNM,SDR,437,3G_QSN033M_QNM,CC,"product:public,wcdma",uid=437#uuserlabel=3G_QSN033M_QNM#ufid=437#,Lost of synchronization,""
Major,Equipment Alarm,GU_DBN007M_QNM(23),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 00:59:27,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254437700002; U nodeBId:23,G siteId:23",Unacknowledged,"","","","","","","","UMTS,GSM",4642,1662661135210,10.248.191.85,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:07:04,2023-07-04 01:06:31,"","","",Normal,23,GU_DBN007M_QNM,SDR,23,GU_DBN007M_QNM,CC,"product:public,wcdma,gv3",uid=23#uuserlabel=GU_DBN007M_QNM#ufid=23#gid=23#guserlabel=#gfid=23,Lost of synchronization,""
Major,Processing Error Alarm,3G_TSN037M_BDH(477),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 00:59:57,"",ME(MO SDR),U RNCId: 3350; Board serial number: 246916800879; U nodeBId:477,Unacknowledged,"","","","","","","",UMTS,37551,1662661135211,10.248.200.104,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:08:10,2023-07-04 01:08:07,"","","",Restoration upon Anti-shake,477,3G_TSN037M_BDH,SDR,477,3G_TSN037M_BDH,SA,"product:public,wcdma",uid=477#uuserlabel=#ufid=477,The board is being initialized,""
Minor,Equipment Alarm,3G_PLC015M_HUE(182),"Equipment=1,Rack(MO SDR)=51,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lightning protection device alarm(198092049),"1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The lightning protection device is faulty due to the lightning damage, poor contact or aging. 4. The environmental monitoring unit is faulty.",2023-07-04 01:00:59,"",ME(MO SDR),"U RNCId: 3010; Dry contact ID: 0; Board serial number: 219997730830; U nodeBId:182; Topology: Optical board=(1,1,3), Optical board port=0, Optical board port type is SFP, Fault board rack=51, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,274,1662661135213,10.248.184.53,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",00:04:24,2023-07-04 01:05:23,"","","",Restoration upon Anti-shake,182,3G_PLC015M_HUE,RU,51,"",RTR-U216,"product:public,wcdma",uid=182#uuserlabel=#ufid=182#,Lightning protection device alarm,""
Major,Equipment Alarm,RNC_3007Z_PYN(3007),"EQRNCID=3007,RACKNO=1,SHELFNO=4,SLOTNO=14,CPUNO=1","","",Exceptional communication on UIM board or back plane(198005396),"1. The internal port chip on the board has a physical fault.  2. The switch IC on UIM/GUIM/GUIM2 provides a port, which is connected to the board. This port has a fault.  3. Backplane wiring failure, which connects the slot to UIM.  4. A CPU on L1 switching board, the board, or UIM board of the same shelf, is overloaded.  5. Service exceeds the processing capability of the board.",2023-07-04 01:02:25,"",ME(UMTS),Processor type:CPU; Index(0xFF is invalid):0xFF,Unacknowledged,"","","","","","","",UMTS,19685,1662661135219,10.9.7.129,"","OMCR_RNC_3007Z_PYN,3007Z_DNG(3007)",OMCR_RNC_3007Z_PYN,Controller Public Alarm(V3),"",00:01:00,2023-07-04 01:03:25,"","","",Normal,3007,RNC_3007Z_PYN,Board,14,BOARD(14),EIPI,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=NE#NENAME=RNC_3007Z_PYN#RAISETIME=2023-07-04 01:02:25,Exceptional communication on UIM board or back plane,"1. The internal port chip on the board has a physical fault.  2. The switch IC on UIM/GUIM/GUIM2 provides a port, which is connected to the board. This port has a fault.   3. Backplane wiring failu..."
Major,Communications Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=2,SLOTNO=8,CPUNO=2",3G_TKY016M_QNM(125),"",Association link broken(198066019),1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.,2023-07-04 01:04:42,"",ME(UMTS),Association ID:225; Home module:7; Alarm reason:Abort request from remote peer received; User type:NBAP; Office ID:0,Unacknowledged,"","","","","","","",UMTS,50821,1662661135220,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,Controller Public Alarm(V3),"",00:01:23,2023-07-04 01:06:05,"","","",Normal,125,3G_TKY016M_QNM,Association,225,3G_TKY016M_QNM$225:NBAP:225,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 01:04:42,Association link broken,1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.
