History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Processing Error Alarm,UL-BTH086S-QBH(500547),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",The license file will soon fall due(198097673),The license file will soon fall due.,2023-07-03 08:18:42,"",ME(MO SDR),"U RNCId: 3022; CPU=1; The temporary file is about to expire, and the default mode will be used; Expiration date: 2023-7-31; Board serial number: 739478000004; U nodeBId:526,L eNBId:500547; L: Cell ID=11",Acknowledged,2023-07-04 08:13:45,Rule:System:Global,EMS Server(10.212.162.144),"","","","","UMTS,LTE FDD",5,1662661130097,10.225.165.187,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",23:55:03,2023-07-04 08:13:45,"","","",By Sync Alarm,500547,UL-BTH086S-QBH,SDR,500547,UL-BTH086S-QBH,BS8932BU,"product:public,wcdma,ltefdd",uid=526#uuserlabel=#ufid=526#fddid=500547#fdduserlabel=UL-BTH086S-QBH#fddfid=500547,The license file will soon fall due,""
Critical,Equipment Alarm,UL-BTH086S-QBH(500547),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-03 17:27:02,"",ME(MO SDR),"U RNCId: 3022; U nodeBId:526,L eNBId:500547",Acknowledged,2023-07-04 08:13:45,Rule:System:Global,EMS Server(10.212.162.144),"","","","","UMTS,LTE FDD",4294967295,1662661133435,10.225.165.187,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",14:46:43,2023-07-04 08:13:45,"","","",By Sync Alarm,500547,UL-BTH086S-QBH,SDR,500547,UL-BTH086S-QBH,"","product:public,wcdma,ltefdd",uid=526#uuserlabel=#ufid=526#fddid=500547#fdduserlabel=UL-BTH086S-QBH#fddfid=500547,Device power down,""
Critical,Equipment Alarm,UL-QNN085M-BDH(420150),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:42,"",ME(MO SDR),"U RNCId: 3009; Dry contact ID: 1; Board serial number: 717861000967; U nodeBId:335,L eNBId:420150",Unacknowledged,"","","","","","","","UMTS,LTE FDD",46,1662661136439,10.225.159.3,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:55:48,2023-07-04 08:15:30,"","","",Normal,420150,UL-QNN085M-BDH,SDR,420150,UL-QNN085M-BDH,SA,"product:public,wcdma,ltefdd",uid=335#uuserlabel=#ufid=335#fddid=420150#fdduserlabel=4G-QNN085M-BDH#fddfid=420150,Rectifier Failure Alarm,""
Minor,Equipment Alarm,UL-QNN085M-BDH(420150),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:51,"",ME(MO SDR),"U RNCId: 3009; Dry contact ID: 0; Board serial number: 717861000967; U nodeBId:335,L eNBId:420150",Unacknowledged,"","","","","","","","UMTS,LTE FDD",47,1662661136442,10.225.159.3,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:55:33,2023-07-04 08:15:24,"","","",Normal,420150,UL-QNN085M-BDH,SDR,420150,UL-QNN085M-BDH,SA,"product:public,wcdma,ltefdd",uid=335#uuserlabel=#ufid=335#fddid=420150#fdduserlabel=4G-QNN085M-BDH#fddfid=420150,Mains Failure Alarm,""
Minor,Equipment Alarm,3G_QNN097M_BDH(439),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:20:32,"",ME(MO SDR),U RNCId: 3009; Dry contact ID: 4; Board serial number: 254488700287; U nodeBId:439,Unacknowledged,"","","","","","","",UMTS,21,1662661136452,10.248.199.220,"","MO_OMCB_RNC_3009Z_BDH,OMCB-3009(3009)",MO_OMCB_RNC_3009Z_BDH,Platform Alarm,"",00:55:51,2023-07-04 08:16:23,"","","",Normal,439,3G_QNN097M_BDH,SDR,439,3G_QNN097M_BDH,SA,"product:public,wcdma",uid=439#uuserlabel=#ufid=439,User-defined dry contact alarm 1,""
Major,Processing Error Alarm,4G-TAH008E-PYN(490087),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 07:44:07,"",ME(MO SDR),Board serial number: 708819301231; L eNBId:490087,Unacknowledged,"","","","","","","",LTE FDD,109,1662661136648,10.225.123.123,"","MO SDR_OMMB2_VNPT,PYN(49000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:29:29,2023-07-04 08:13:36,"","","",Restoration upon Anti-shake,490087,4G-TAH008E-PYN,SDR,490087,4G-TAH008E-PYN,SA,"product:public,ltefdd",fddid=490087#fdduserlabel=4G-TAH008E-PYN#fddfid=490087,The board is being initialized,""
Major,Equipment Alarm,3G_HNN074M_BDH(469),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:51:53,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254178300966; U nodeBId:469,Unacknowledged,"","","","","","","",UMTS,13782,1662661136698,10.248.200.77,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:04,2023-07-04 08:13:57,"","","",Restoration upon Anti-shake,469,3G_HNN074M_BDH,SDR,469,3G_HNN074M_BDH,CC,"product:public,wcdma",uid=469#uuserlabel=#ufid=469,Lost of synchronization,""
Major,Equipment Alarm,3G_PMY052M_BDH(425),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:53:09,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254437700025; U nodeBId:425,Unacknowledged,"","","","","","","",UMTS,34208,1662661136702,10.248.199.152,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:04,2023-07-04 08:15:13,"","","",Restoration upon Anti-shake,425,3G_PMY052M_BDH,SDR,425,3G_PMY052M_BDH,CC,"product:public,wcdma",uid=425#uuserlabel=#ufid=425#,Lost of synchronization,""
Major,Equipment Alarm,3G_TSN037M_BDH(477),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:53:44,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254314600095; U nodeBId:477,Unacknowledged,"","","","","","","",UMTS,37617,1662661136706,10.248.200.104,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:04,2023-07-04 08:15:48,"","","",Restoration upon Anti-shake,477,3G_TSN037M_BDH,SDR,477,3G_TSN037M_BDH,CC,"product:public,wcdma",uid=477#uuserlabel=#ufid=477,Lost of synchronization,""
Major,Equipment Alarm,GU_DXN023M_QNM(89),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:53:51,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254233600296; U nodeBId:89,G siteId:89",Unacknowledged,"","","","","","","","UMTS,GSM",30107,1662661136707,10.248.192.166,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:00,2023-07-04 08:15:51,"","","",Restoration upon Anti-shake,89,GU_DXN023M_QNM,SDR,89,GU_DXN023M_QNM,CC,"product:public,wcdma,gv3",uid=89#uuserlabel=GU_DXN023M_QNM#ufid=89#gid=89#guserlabel=#gfid=89,Lost of synchronization,""
