Active Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Path Name,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Equipment Alarm,GU_NTM001M_QNM(91),"Equipment=1,Rack(MO SDR)=71,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 10:08:47,"",ME(MO SDR),"U RNCId: 3353; Power type: DC; Board serial number: 219215545407; U nodeBId:91; Topology: Optical board=(1,1,3), Optical board port=0, Optical board port type is SFP, Fault board rack=71, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,174,1662661137643,10.248.192.142,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"","",91,GU_NTM001M_QNM,RU,71,"",R8862A S2100(A6A),"product:public,wcdma",uid=91#uuserlabel=#ufid=91#gid=91#guserlabel=#gfid=91,Device power down,""
Critical,Processing Error Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=16,CPUNO=1",GU_NTM001M_QNM(91),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 10:08:48,"",ME(UMTS),NodeB ID:91; Cell ID:10914; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:12; User plane resource Unit ID:17; the Module No. of the board:1; Unit No. of the board:15; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,51110,1662661137644,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,UMTS Controller Alarm(V3),"","",91,GU_NTM001M_QNM,CELL,10914,3G_NTM001R11_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 10:08:48,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Major,Equipment Alarm,3G_STH029M_QNI(400),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:08:54,"",ME(MO SDR),U RNCId: 3003; Control voltage abnormal; Board serial number: 254437701180; U nodeBId:400,Unacknowledged,"","","","","","","",UMTS,29104,1662661137645,10.248.196.232,"","MO_OMCB_RNC_3003Z_QNI,Subnet(MO SDR)(3003)",MO_OMCB_RNC_3003Z_QNI,Platform Alarm,"","",400,3G_STH029M_QNI,SDR,400,3G_STH029M_QNI,CC,"product:public,wcdma",uid=400#uuserlabel=#ufid=400#,Lost of synchronization,""
Critical,Equipment Alarm,4G-NTM001M-QNM(510023),"Equipment=1,Rack(MO SDR)=61,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 10:08:56,"",ME(MO SDR),"Power type: DC; Board serial number: 219169510788; L eNBId:510023; Topology: Optical board=(1,1,8), Optical board port=3, Optical board port type is SFP, Fault board rack=61, Fault board main cascade=1; L: Cell ID=(14,15)",Unacknowledged,"","","","","","","",LTE FDD,1254,1662661137646,10.225.105.230,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,Platform Alarm,"","",510023,4G-NTM001M-QNM,RU,61,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=510023#fdduserlabel=4G-NTM001M-QNM#fddfid=510023,Device power down,""
Critical,Processing Error Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=3,SLOTNO=16,CPUNO=1",GU_NTM001M_QNM(91),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 10:09:09,"",ME(UMTS),NodeB ID:91; Cell ID:10915; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:6; User plane resource Unit ID:15; the Module No. of the board:1; Unit No. of the board:14; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,51111,1662661137648,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,UMTS Controller Alarm(V3),"","",91,GU_NTM001M_QNM,CELL,10915,3G_NTM001R12_QNM,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 10:09:09,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
Major,Equipment Alarm,3G_PMY057M_BDH(476),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 10:09:49,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254233600867; U nodeBId:476,Unacknowledged,"","","","","","","",UMTS,8230,1662661137652,10.248.200.210,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"","",476,3G_PMY057M_BDH,SDR,476,3G_PMY057M_BDH,CC,"product:public,wcdma",uid=476#uuserlabel=#ufid=476,Lost of synchronization,""
Major,Quality of Service Alarm,4G-NTM001M-QNM(510023),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-04 10:09:56,"",ME(MO SDR),"Cell user label: 4G-NTM001R11-QNM, Cell ID: 14,  Caused by RRU board fault; Cell type: normal cell, 70001000; Board serial number: 708695100338; L eNBId:510023",Unacknowledged,"","","","","","","",LTE FDD,1255,1662661137654,10.225.105.230,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,LTE FDD Alarm,"","",510023,4G-NTM001M-QNM,CELL,14,4G-NTM001R11-QNM,CCC,"product:ltefdd,ltefdd",fddid=510023#fdduserlabel=4G-NTM001M-QNM#fddfid=510023,LTE cell outage,""
Major,Quality of Service Alarm,4G-NTM001M-QNM(510023),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",LTE cell outage(198094419),"1. The S1 link is faulty. 2. The CC board, BP board, or RRU for the cell is faulty. 3. The cell is not configured successfully. 4. The clock is unlocked. 5. Product process running on the business load sharing auxiliary CC board is abnormal.",2023-07-04 10:09:56,"",ME(MO SDR),"Cell user label: 4G-NTM001R12-QNM, Cell ID: 15,  Caused by RRU board fault; Cell type: normal cell, 70001000; Board serial number: 708695100338; L eNBId:510023",Unacknowledged,"","","","","","","",LTE FDD,1256,1662661137655,10.225.105.230,"","MO SDR_OMMB1_VNPT,QNM(51000)",MO SDR_OMMB1_VNPT,LTE FDD Alarm,"","",510023,4G-NTM001M-QNM,CELL,15,4G-NTM001R12-QNM,CCC,"product:ltefdd,ltefdd",fddid=510023#fdduserlabel=4G-NTM001M-QNM#fddfid=510023,LTE cell outage,""
Minor,Equipment Alarm,4G-BTH026M-QBH(500311),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 10:10:32,"",ME(MO SDR),"AISG Device ID: 1,Communication link is broken,Rack ID: 55,Device type: MULTI_RET; Board serial number: 219165774230; L eNBId:500311; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1; L: Cell ID=12",Unacknowledged,"","","","","","","",LTE FDD,327,1662661137656,10.225.83.153,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",500311,4G-BTH026M-QBH,RU,55,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=261#uuserlabel=#ufid=261#gid=113#guserlabel=#gfid=113#fddid=500311#fdduserlabel=4G-BTH026M-QBH#fddfid=500311,External extended device fault,""
Minor,Equipment Alarm,4G-BTH026M-QBH(500311),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 10:10:32,"",ME(MO SDR),"AISG Device ID: 2,Communication link is broken,Rack ID: 55,Device type: MULTI_RET; Board serial number: 219165774230; L eNBId:500311; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1; L: Cell ID=12",Unacknowledged,"","","","","","","",LTE FDD,328,1662661137657,10.225.83.153,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"","",500311,4G-BTH026M-QBH,RU,55,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=261#uuserlabel=#ufid=261#gid=113#guserlabel=#gfid=113#fddid=500311#fdduserlabel=4G-BTH026M-QBH#fddfid=500311,External extended device fault,""
