History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,3G_PMY057M_BDH(476),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:05:41,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254233600867; U nodeBId:476,Unacknowledged,"","","","","","","",UMTS,8220,1662661135810,10.248.200.210,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",02:51:37,2023-07-04 07:57:18,"","","",Restoration upon Anti-shake,476,3G_PMY057M_BDH,SDR,476,3G_PMY057M_BDH,CC,"product:public,wcdma",uid=476#uuserlabel=#ufid=476,Lost of synchronization,""
Major,Equipment Alarm,3G_TSN037M_BDH(477),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:31:27,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254314600095; U nodeBId:477,Unacknowledged,"","","","","","","",UMTS,37614,1662661136521,10.248.200.104,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:04,2023-07-04 07:53:31,"","","",Restoration upon Anti-shake,477,3G_TSN037M_BDH,SDR,477,3G_TSN037M_BDH,CC,"product:public,wcdma",uid=477#uuserlabel=#ufid=477,Lost of synchronization,""
Major,Equipment Alarm,GU_DXN029M_PYN(290),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:30:12,"",ME(MO SDR),"G BSCId: 351; U RNCId: 3007; Control voltage abnormal; Board serial number: 254314600627; U nodeBId:290,G siteId:290",Unacknowledged,"","","","","","","","UMTS,GSM",34029,1662661136526,10.248.201.110,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Platform Alarm,"",00:22:08,2023-07-04 07:52:20,"","","",Restoration upon Anti-shake,290,GU_DXN029M_PYN,SDR,290,GU_DXN029M_PYN,CC,"product:public,wcdma,gv3",uid=290#uuserlabel=#ufid=290#gid=290#guserlabel=#gfid=290,Lost of synchronization,""
Major,Equipment Alarm,GU_PCT034M_BDH(303),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:31:45,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3350; Control voltage abnormal; Board serial number: 254437701034; U nodeBId:303,G siteId:197",Unacknowledged,"","","","","","","","UMTS,GSM",240,1662661136527,10.248.198.139,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:12,2023-07-04 07:53:57,"","","",Restoration upon Anti-shake,303,GU_PCT034M_BDH,SDR,303,GU_PCT034M_BDH,CC,"product:public,wcdma,gv3",uid=303#uuserlabel=#ufid=303#gid=197#guserlabel=#gfid=197,Lost of synchronization,""
Major,Processing Error Alarm,3G_PLC036M_HUE(127),"Equipment=1,Rack(MO SDR)=3,Shelf(MO SDR)=1,Board(MO SDR)=7","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 07:33:13,"",ME(MO SDR),U RNCId: 3010; Board serial number: 254016400925; U nodeBId:127,Unacknowledged,"","","","","","","",UMTS,11735,1662661136541,10.248.184.55,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",00:21:15,2023-07-04 07:54:28,"","","",Restoration upon correlation rule,127,3G_PLC036M_HUE,SDR,127,3G_PLC036M_HUE,FCE,"product:public,wcdma",uid=127#uuserlabel=#ufid=127#,The board is being initialized,""
Major,Equipment Alarm,3G_GLH033W_QTI(1),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:33:29,"",ME(MO SDR),U RNCId: 3354; Control voltage abnormal; Board serial number: 254437700159; U nodeBId:1,Unacknowledged,"","","","","","","",UMTS,31549,1662661136544,10.248.179.178,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"",00:22:05,2023-07-04 07:55:34,"","","",Restoration upon Anti-shake,1,3G_GLH033W_QTI,SDR,1,3G_GLH033W_QTI,CC,"product:public,wcdma",uid=1#uuserlabel=#ufid=1,Lost of synchronization,""
Major,Equipment Alarm,GU_TPC020M_QNM(275),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:33:47,"",ME(MO SDR),"G BSCId: 350; U RNCId: 3353; Control voltage abnormal; Board serial number: 254437700192; U nodeBId:275,G siteId:275",Unacknowledged,"","","","","","","","UMTS,GSM",10231,1662661136550,10.248.192.250,"","OMCB_RNC_3353Z_QNM,Subnet(MO SDR)(3353)",OMCB_RNC_3353Z_QNM,Platform Alarm,"",00:22:00,2023-07-04 07:55:47,"","","",Restoration upon Anti-shake,275,GU_TPC020M_QNM,SDR,275,GU_TPC020M_QNM,CC,"product:public,wcdma,gv3",uid=275#uuserlabel=#ufid=275#gid=275#guserlabel=#gfid=275,Lost of synchronization,""
Major,Equipment Alarm,3G_VLH035M_QTI(209),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:35:48,"",ME(MO SDR),U RNCId: 3354; Control voltage abnormal; Board serial number: 249894500078; U nodeBId:209,Unacknowledged,"","","","","","","",UMTS,30839,1662661136563,10.248.179.195,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"",00:22:00,2023-07-04 07:57:48,"","","",Restoration upon Anti-shake,209,3G_VLH035M_QTI,SDR,209,3G_VLH035M_QTI,CC,"product:public,wcdma",uid=209#uuserlabel=#ufid=209,Lost of synchronization,""
Minor,Equipment Alarm,4G-HLG004M-QTI(530109),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:35:53,"",ME(MO SDR),Dry contact ID: 5; Board serial number: 710692001620; L eNBId:530109,Unacknowledged,"","","","","","","",LTE FDD,2412,1662661136564,10.225.85.179,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:22:24,2023-07-04 07:58:17,"","","",Normal,530109,4G-HLG004M-QTI,SDR,530109,4G-HLG004M-QTI,SA,"product:public,ltefdd",fddid=530109#fdduserlabel=4G-HLG004M-QTI#fddfid=530109,User-defined dry contact alarm 11,""
Major,Environmental Alarm,3G_PLC046M_HUE(362),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=14","","",The input voltage is abnormal(198092053),"Over voltage: The input voltage of the external power system exceeds the upper limit.  Under voltage: The input voltage of the external power system is below the lower limit.Possible causes include: insufficient electricity supply,air switch is not enough,the diameter of power cable is not enough,the length of power cable is too long. Power-down: The input voltage of the external power supply system is interrupted. Insufficient power supply capacity: The external power supply equipment or batteries do not have a sufficient load-carrying capacity, resulting in an alarm of insufficient power supply capacity due to an under-voltage-related calibration failure. The possible reasons are insufficient mains electricity supply,a low air circuit breaker capacity,a small power cable diameter,and a too long power cable.",2023-07-04 07:47:37,"",ME(MO SDR),U RNCId: 3010; Under voltage; voltage: 0.0V; Board serial number: 253971701352; U nodeBId:362,Unacknowledged,"","","","","","","",UMTS,6347,1662661136672,10.248.182.206,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",00:08:21,2023-07-04 07:55:58,"","","",Restoration upon Anti-shake,362,3G_PLC046M_HUE,SDR,362,3G_PLC046M_HUE,PM,"product:public,wcdma",uid=362#uuserlabel=#ufid=362#,The input voltage is abnormal,""
