History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,GU_QSN011M_QNM(100),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Remote antenna higher-level VSWR alarm(198093887),1. The antenna failure 2. The board failure.,2023-07-04 01:52:45,"",ME(MO SDR),"U RNCId: 3352; Launch port ID: 1; Board serial number: 219997634382; U nodeBId:100; Topology: Optical board=(1,1,4), Optical board port=4, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,218,1662661135321,10.248.192.213,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,UMTS Basestation Alarm,"",05:34:56,2023-07-04 07:27:41,"","","",Normal,100,GU_QSN011M_QNM,RU,55,"",RTR-U216,"product:wcdma,wcdma",uid=100#uuserlabel=GU_QSN011M_QNM#ufid=100#gid=100#guserlabel=#gfid=100,Remote antenna higher-level VSWR alarm,""
Major,Equipment Alarm,GU_QSN011M_QNM(100),"Equipment=1,Rack(MO SDR)=55,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Disable PA(198098440),1. The PA is disabled manually. 2. The PA is closed when the Remote antenna over VSWR alarm is reported. 3. The PA is disabled due to an internal fault. 4. Temperature abnormal. 5. Optical port receiving link failure.,2023-07-04 01:52:46,"",ME(MO SDR),"U RNCId: 3352; PA-ANT1; Board serial number: 219997634382; U nodeBId:100; Topology: Optical board=(1,1,4), Optical board port=4, Optical board port type is SFP, Fault board rack=55, Fault board main cascade=1",Unacknowledged,"","","","","","","",UMTS,219,1662661135323,10.248.192.213,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",05:34:57,2023-07-04 07:27:43,"","","",Normal,100,GU_QSN011M_QNM,RU,55,"",RTR-U216,"product:public,wcdma",uid=100#uuserlabel=GU_QSN011M_QNM#ufid=100#gid=100#guserlabel=#gfid=100,Disable PA,""
Major,Equipment Alarm,GU_DBN023M_QNM(26),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:04:31,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254178300017; U nodeBId:26,G siteId:26",Unacknowledged,"","","","","","","","UMTS,GSM",31183,1662661136360,10.248.191.195,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:22:08,2023-07-04 07:26:39,"","","",Restoration upon Anti-shake,26,GU_DBN023M_QNM,SDR,26,GU_DBN023M_QNM,CC,"product:public,wcdma,gv3",uid=26#uuserlabel=GU_DBN023M_QNM#ufid=26#gid=26#guserlabel=#gfid=26,Lost of synchronization,""
Major,Equipment Alarm,3G_PMY052M_BDH(425),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:05:28,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254437700025; U nodeBId:425,Unacknowledged,"","","","","","","",UMTS,34204,1662661136366,10.248.199.152,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:04,2023-07-04 07:27:32,"","","",Restoration upon Anti-shake,425,3G_PMY052M_BDH,SDR,425,3G_PMY052M_BDH,CC,"product:public,wcdma",uid=425#uuserlabel=#ufid=425#,Lost of synchronization,""
Major,Equipment Alarm,3G_HNN074M_BDH(469),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 07:05:33,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254178300966; U nodeBId:469,Unacknowledged,"","","","","","","",UMTS,13778,1662661136367,10.248.200.77,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:04,2023-07-04 07:27:37,"","","",Restoration upon Anti-shake,469,3G_HNN074M_BDH,SDR,469,3G_HNN074M_BDH,CC,"product:public,wcdma",uid=469#uuserlabel=#ufid=469,Lost of synchronization,""
Minor,Equipment Alarm,GU_HTA030M_HUE(303),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:02,"",ME(MO SDR),"G BSCId: 356; U RNCId: 3355; Dry contact ID: 4; Board serial number: 254488700325; U nodeBId:303,G siteId:169",Unacknowledged,"","","","","","","","UMTS,GSM",106,1662661136436,10.248.183.199,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",00:04:54,2023-07-04 07:23:56,"","","",Normal,303,GU_HTA030M_HUE,SDR,303,GU_HTA030M_HUE,SA,"product:public,wcdma,gv3",uid=303#uuserlabel=#ufid=303#gid=169#guserlabel=#gfid=169,User-defined dry contact alarm 1,""
Minor,Equipment Alarm,4G-DHA019E-QTI(530422),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:41,"",ME(MO SDR),Dry contact ID: 0; Board serial number: 708789400726; L eNBId:530422,Unacknowledged,"","","","","","","",LTE FDD,198,1662661136438,10.225.167.190,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:08:24,2023-07-04 07:28:05,"","","",Normal,530422,4G-DHA019E-QTI,SDR,530422,4G-DHA019E-QTI,SA,"product:public,ltefdd",fddid=530422#fdduserlabel=4G-DHA019E-QTI#fddfid=530422,Mains Failure Alarm,""
Minor,Equipment Alarm,UL-DHA019W-QTI(530277),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:19:47,"",ME(MO SDR),"U RNCId: 3005; Dry contact ID: 0; Board serial number: 740081400869; U nodeBId:336,L eNBId:530277,N eNBId:530277",Unacknowledged,"","","","","","","","UMTS,NB-IoT,LTE FDD",2488,1662661136440,10.225.87.93,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:08:30,2023-07-04 07:28:17,"","","",Normal,530277,UL-DHA019W-QTI,SDR,530277,UL-DHA019W-QTI,SA,"product:public,wcdma,ltefdd,NB-IoT",uid=336#uuserlabel=#ufid=336##fddid=530277#fdduserlabel=UL-DHA019W-QTI#fddfid=530277#nid=530277#nuserlabel=UL-DHA019W-QTI#nfid=530277,Mains Failure Alarm,""
Critical,Equipment Alarm,4G-QNN097M-BDH(420704),"Equipment=1,Rack(MO SDR)=54,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Device power down(198092295),1. The mains is abnormal. 2. The external power supply device is faulty.,2023-07-04 07:20:11,"",ME(MO SDR),"Power type: DC; Board serial number: 219163573366; L eNBId:420704; Topology: Optical board=(1,1,8), Optical board port=1, Optical board port type is SFP, Fault board rack=54, Fault board main cascade=1; L: Cell ID=13",Unacknowledged,"","","","","","","",LTE FDD,26,1662661136448,10.225.159.53,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:03:24,2023-07-04 07:23:35,"","","",Normal,420704,4G-QNN097M-BDH,RU,54,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",fddid=420704#fdduserlabel=4G-QNN097M-BDH#fddfid=420704,Device power down,""
Critical,Processing Error Alarm,RNC_3009Z_BDH(3009),"EQRNCID=3009,RACKNO=2,SHELFNO=2,SLOTNO=4,CPUNO=2",3G_QNN097M_BDH(439),"",Cell is out of service(198083022),The cell CGID reported by the Node B after audit is zero.,2023-07-04 07:20:21,"",ME(UMTS),NodeB ID:439; Cell ID:24391; Alarm sub code:8; Cell support MBMS or not:Cell does not support MBMS; Slave No.:7; User plane resource Unit ID:6; the Module No. of the board:1; Unit No. of the board:8; Processor No. of the board:1; Subsystem No. of the board:1,Unacknowledged,"","","","","","","",UMTS,23405,1662661136450,10.9.9.129,"","OMCR_RNC_3009Z_BDH,3009Z_BDH(3009)",OMCR_RNC_3009Z_BDH,UMTS Controller Alarm(V3),"",00:07:21,2023-07-04 07:27:42,"","","",Normal,439,3G_QNN097M_BDH,CELL,24391,3G_QNN097F11_BDH,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3009Z_BDH#RAISETIME=2023-07-04 07:20:21,Cell is out of service,The cell CGID reported by the Node B after audit is zero.
