History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Critical,Equipment Alarm,UL-QNN117M-BDH(420387),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",DC Low Voltage Alarm(198092552),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 07:24:49,"",ME(MO SDR),"U RNCId: 3009; Dry contact ID: 2; Board serial number: 716933700311; U nodeBId:521,L eNBId:420387",Unacknowledged,"","","","","","","","UMTS,LTE FDD",99,1662661136481,10.225.117.11,"","MO SDR_OMMB2_VNPT,BDH(42000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",01:25:54,2023-07-04 08:50:43,"","","",Normal,420387,UL-QNN117M-BDH,SDR,420387,UL-QNN117M-BDH,SA,"product:public,wcdma,ltefdd",uid=521#uuserlabel=#ufid=521#fddid=420387#fdduserlabel=UL-QNN117M-BDH#fddfid=420387,DC Low Voltage Alarm,""
Major,Environmental Alarm,3G_PLC046M_HUE(362),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=14","","",The input voltage is abnormal(198092053),"Over voltage: The input voltage of the external power system exceeds the upper limit.  Under voltage: The input voltage of the external power system is below the lower limit.Possible causes include: insufficient electricity supply,air switch is not enough,the diameter of power cable is not enough,the length of power cable is too long. Power-down: The input voltage of the external power supply system is interrupted. Insufficient power supply capacity: The external power supply equipment or batteries do not have a sufficient load-carrying capacity, resulting in an alarm of insufficient power supply capacity due to an under-voltage-related calibration failure. The possible reasons are insufficient mains electricity supply,a low air circuit breaker capacity,a small power cable diameter,and a too long power cable.",2023-07-04 07:57:07,"",ME(MO SDR),U RNCId: 3010; Under voltage; voltage: 0.0V; Board serial number: 253971701352; U nodeBId:362,Unacknowledged,"","","","","","","",UMTS,6349,1662661136719,10.248.182.206,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",00:54:01,2023-07-04 08:51:08,"","","",Restoration upon Anti-shake,362,3G_PLC046M_HUE,SDR,362,3G_PLC046M_HUE,PM,"product:public,wcdma",uid=362#uuserlabel=#ufid=362#,The input voltage is abnormal,""
Minor,Equipment Alarm,4G-STH001M-QNI(520103),"Equipment=1,Rack(MO SDR)=53,Shelf(MO SDR)=1,Board(MO SDR)=1","","",External extended device fault(198098468),1. The external extended device is faulty. 2. The external extended device is configured with incorrect parameters. 3. The external extended device has a faulty connection. 4. The associated antenna is misplaced.,2023-07-04 08:22:16,"",ME(MO SDR),"AISG port /NSBT port /EMB port are closed because of over current; Board serial number: 219118051099; L eNBId:520103; Topology: Optical board=(1,1,8), Optical board port=2, Optical board port type is SFP, Fault board rack=53, Fault board main cascade=1; L: Cell ID=13",Unacknowledged,"","","","","","","",LTE FDD,491,1662661136828,10.225.115.99,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,Platform Alarm,"",00:29:52,2023-07-04 08:52:08,"","","",Restoration upon Anti-shake,520103,4G-STH001M-QNI,RU,53,SubRack-1,R8854 S1800(A4A),"product:public,ltefdd",uid=82#uuserlabel=#ufid=82#fddid=520103#fdduserlabel=4G-STH001M-QNI#fddfid=520103,External extended device fault,""
Minor,Equipment Alarm,GU_SCU033M_PYN(250),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:21:49,"",ME(MO SDR),"G BSCId: 351; U RNCId: 3007; Dry contact ID: 3; Board serial number: 254600001344; U nodeBId:264,G siteId:134",Unacknowledged,"","","","","","","","UMTS,GSM",7,1662661136838,10.248.201.40,"","OMCB_RNC_3007Z_PYN,Subnet(MO SDR)(3007)",OMCB_RNC_3007Z_PYN,Platform Alarm,"",00:29:21,2023-07-04 08:51:10,"","","",Normal,250,GU_SCU033M_PYN,SDR,250,GU_SCU033M_PYN,SA,"product:public,wcdma,gv3",uid=264#uuserlabel=#ufid=264#gid=134#guserlabel=#gfid=134,User-defined dry contact alarm 11,""
Minor,Equipment Alarm,UL-DHA011M-QTI(530276),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Door Open(198092560),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:37:40,"",ME(MO SDR),"U RNCId: 3005; Dry contact ID: 5; Board serial number: 741223201190; U nodeBId:335,L eNBId:530276,N eNBId:530276",Unacknowledged,"","","","","","","","UMTS,NB-IoT,LTE FDD",426,1662661136906,10.225.167.146,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:12:48,2023-07-04 08:50:28,"","","",Normal,530276,UL-DHA011M-QTI,SDR,530276,UL-DHA011M-QTI,SA,"product:public,wcdma,ltefdd,NB-IoT",uid=335#uuserlabel=#ufid=335##fddid=530276#fdduserlabel=UL-DHA011M-QTI#fddfid=530276#nid=530276#nuserlabel=UL-DHA011M-QTI#nfid=530276,User-defined dry contact alarm 11,""
Minor,Equipment Alarm,4G-BSN049M-QNI(520134),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 08:40:02,"",ME(MO SDR),"G BSCId: 351; U RNCId: 3003; Dry contact ID: 0; Board serial number: 717861000795; U nodeBId:285,G siteId:133,L eNBId:520134",Unacknowledged,"","","","","","","","UMTS,GSM,LTE FDD",45,1662661136919,10.225.115.77,"","MO SDR_OMMB1_VNPT,QNI(52000)",MO SDR_OMMB1_VNPT,Platform Alarm,"",00:12:29,2023-07-04 08:52:31,"","","",Restoration upon Anti-shake,520134,4G-BSN049M-QNI,SDR,520134,4G-BSN049M-QNI,SA,"product:public,wcdma,gv3,ltefdd",uid=285#uuserlabel=#ufid=285#gid=133#guserlabel=#gfid=133#fddid=520134#fdduserlabel=4G-BSN049M-QNI#fddfid=520134,Mains Failure Alarm,""
Major,Equipment Alarm,GU_DBN007M_QNM(23),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 08:44:15,"",ME(MO SDR),"G BSCId: 352; U RNCId: 3352; Control voltage abnormal; Board serial number: 254437700002; U nodeBId:23,G siteId:23",Unacknowledged,"","","","","","","","UMTS,GSM",4650,1662661136965,10.248.191.85,"","OMCB_RNC_3352Z_QNM,Subnet(MO SDR)(3352)",OMCB_RNC_3352Z_QNM,Platform Alarm,"",00:07:48,2023-07-04 08:52:03,"","","",Normal,23,GU_DBN007M_QNM,SDR,23,GU_DBN007M_QNM,CC,"product:public,wcdma,gv3",uid=23#uuserlabel=GU_DBN007M_QNM#ufid=23#gid=23#guserlabel=#gfid=23,Lost of synchronization,""
Major,Communications Alarm,RNC_3002Z_PYN(3002),"EQRNCID=3002,RACKNO=2,SHELFNO=2,SLOTNO=3,CPUNO=1",GU_DHA016M_PYN(231),"",Association link broken(198066019),1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.,2023-07-04 08:47:34,"",ME(UMTS),Association ID:331; Home module:10; Alarm reason:All paths are inactive.; User type:NBAP; Office ID:0,Unacknowledged,"","","","","","","",UMTS,34967,1662661136983,10.9.2.129,"","OMCR_RNC_3002Z_PYN,3002Z_PYN(3002)",OMCR_RNC_3002Z_PYN,Controller Public Alarm(V3),"",00:02:39,2023-07-04 08:50:13,"","","",Normal,231,GU_DHA016M_PYN,Association,331,GU_DHA016M_PYN$331:NBAP:331,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3002Z_PYN#RAISETIME=2023-07-04 08:47:34,Association link broken,1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.
Critical,Processing Error Alarm,RNC_3002Z_PYN(3002),"EQRNCID=3002,RACKNO=2,SHELFNO=2,SLOTNO=3,CPUNO=1",GU_DHA016M_PYN(231),"",NodeB is out of service(198083023),NCP link failure,2023-07-04 08:47:44,"",ME(UMTS),NodeB ID:231; Alarm sub code:2; Iub Transport bearer type:IP V4 Bearer Type; Link Number:1; Link ID list:331,Unacknowledged,"","","","","","","",UMTS,34968,1662661136985,10.9.2.129,"","OMCR_RNC_3002Z_PYN,3002Z_PYN(3002)",OMCR_RNC_3002Z_PYN,UMTS Controller Alarm(V3),"",00:02:41,2023-07-04 08:50:25,"","","",Normal,231,GU_DHA016M_PYN,NODEB,231,GU_DHA016M_PYN,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3002Z_PYN#RAISETIME=2023-07-04 08:47:44,NodeB is out of service,NCP link failure
Critical,Communications Alarm,GU_DHA016M_PYN(96),"",GU_DHA016M_PYN(231),"",Site Abis control link broken(198087337),"1. The configured site does not exist. 2. In case of an IP site, the IP-related configuration is incorrect. 3. In case of an E1 site, the Abis timeslot configuration is incorrect. 4. The Abis transmission is abnormal.",2023-07-04 08:47:53,"",BTS(GV3),Site ID:96,Unacknowledged,"","","","","","","",GSM,70474,1662661136986,"","","OMCR_BSC_351Z_DNG,BSC_351Z_DNG(351),BSC_351Z_DNG(351),BSC_351Z_DNG(351)",OMCR_BSC_351Z_DNG,GSM Controller Alarm(V3),"",00:02:20,2023-07-04 08:50:13,"","","",Normal,96,GU_DHA016M_PYN,SITE,96,GU_DHA016M_PYN,"","product:gv3,gv3",CRC=0#MO=301#OTYPE=GBtsSiteManager#NENAME=BSC_351Z_DNG#RAISETIME=2023-07-04 08:47:53,Site Abis control link broken,"1. The configured site does not exist. 2. In case of an IP site, the IP-related configuration is incorrect. 3. In case of an E1 site, the Abis timeslot configuration is incorrect. 4. The Abis trans..."
