History Alarm
Perceived Severity,Alarm Type,NE,Location,Additional NE,Additional Location,Alarm Code,Specific Problem,Raised Time,Changed Time,NE Type,Remark,ACK State,(Un)ACK Time,(Un)ACK User ID,(Un)ACK System ID,Comment Time,Comment,Comment User ID,Comment System ID,Product,Alarm Aid,Alarm ID,NE IP,Link,NE Group,NE Agent,System Type,Additional Information,Duration(hh:mm:ss),Cleared Time,Clear User ID,Clear System ID,Path Name,Clear Type,Custom Attribute 1,Custom Attribute 2,Custom Attribute 3,Custom Attribute 4,Custom Attribute 5,Custom Attribute 6,Custom Attribute 7,Custom Attribute 8,Custom Attribute 9,Custom Attribute 10
Major,Equipment Alarm,GU_GLH031M_QTI(263),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 05:31:48,"",ME(MO SDR),"G BSCId: 356; U RNCId: 3354; Control voltage abnormal; Board serial number: 254093301141; U nodeBId:263,G siteId:133",Unacknowledged,"","","","","","","","UMTS,GSM",59,1662661135909,10.248.179.166,"","MO_OMCB_RNC_3354Z_QTI,Subnet(MO SDR)(3354)",MO_OMCB_RNC_3354Z_QTI,Platform Alarm,"",04:11:35,2023-07-04 09:43:23,"","","",Restoration upon Anti-shake,263,GU_GLH031M_QTI,SDR,263,GU_GLH031M_QTI,CC,"product:public,wcdma,gv3",uid=263#uuserlabel=#ufid=263#gid=133#guserlabel=#gfid=133,Lost of synchronization,""
Major,Equipment Alarm,3G_DPO024M_QNI(110),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is not in position(198092072),1. The board is configured on the OMC but is not inserted in the actual slot.  2. The board is configured on the OMC but is not inserted in the actual slot tightly.  3. The board is configured on the OMC but the actual connection part is physically damaged.,2023-07-04 08:56:02,"",ME(MO SDR),U RNCId: 3351; U nodeBId:110,Unacknowledged,"","","","","","","",UMTS,42399,1662661137042,10.248.195.171,"","MO_OMCB_RNC_3351Z_QNI,Subnet(MO SDR)(3351)",MO_OMCB_RNC_3351Z_QNI,Platform Alarm,"",00:47:20,2023-07-04 09:43:22,"","","",Normal,110,3G_DPO024M_QNI,SDR,110,3G_DPO024M_QNI,SA,"product:public,wcdma",uid=110#uuserlabel=NodeBO_Pho-Nhon_QNI#ufid=110,The board is not in position,""
Major,Equipment Alarm,3G_STH029M_QNI(400),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:21:33,"",ME(MO SDR),U RNCId: 3003; Control voltage abnormal; Board serial number: 254437701180; U nodeBId:400,Unacknowledged,"","","","","","","",UMTS,29100,1662661137290,10.248.196.232,"","MO_OMCB_RNC_3003Z_QNI,Subnet(MO SDR)(3003)",MO_OMCB_RNC_3003Z_QNI,Platform Alarm,"",00:22:04,2023-07-04 09:43:37,"","","",Restoration upon Anti-shake,400,3G_STH029M_QNI,SDR,400,3G_STH029M_QNI,CC,"product:public,wcdma",uid=400#uuserlabel=#ufid=400#,Lost of synchronization,""
Major,Equipment Alarm,3G_HNN074M_BDH(469),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=1","","",Lost of synchronization(198092215),The board is faulty.,2023-07-04 09:22:18,"",ME(MO SDR),U RNCId: 3350; Control voltage abnormal; Board serial number: 254178300966; U nodeBId:469,Unacknowledged,"","","","","","","",UMTS,13790,1662661137297,10.248.200.77,"","OMCB_RNC_3002Z_PYN,Subnet(MO SDR)(3002)",OMCB_RNC_3002Z_PYN,Platform Alarm,"",00:22:05,2023-07-04 09:44:23,"","","",Restoration upon Anti-shake,469,3G_HNN074M_BDH,SDR,469,3G_HNN074M_BDH,CC,"product:public,wcdma",uid=469#uuserlabel=#ufid=469,Lost of synchronization,""
Major,Processing Error Alarm,4G-THA045M-QBH(500513),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 09:23:40,"",ME(MO SDR),Board serial number: 740081400784; L eNBId:500513,Unacknowledged,"","","","","","","",LTE FDD,656,1662661137314,10.225.165.89,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:21:24,2023-07-04 09:45:04,"","","",Restoration upon Anti-shake,500513,4G-THA045M-QBH,SDR,500513,4G-THA045M-QBH,SA,"product:public,ltefdd",fddid=500513#fdduserlabel=4G-THA045M-QBH#fddfid=500513,The board is being initialized,""
Minor,Equipment Alarm,4G-VLH017M-QTI(530121),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Mains Failure Alarm(198092550),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:26:23,"",ME(MO SDR),Dry contact ID: 0; Board serial number: 710553901147; L eNBId:530121,Unacknowledged,"","","","","","","",LTE FDD,786,1662661137334,10.225.85.27,"","MO SDR_OMMB2_VNPT,QTI(53000)",MO SDR_OMMB2_VNPT,Platform Alarm,"",00:18:48,2023-07-04 09:45:11,"","","",Normal,530121,4G-VLH017M-QTI,SDR,530121,4G-VLH017M-QTI,SA,"product:public,ltefdd",fddid=530121#fdduserlabel=4G-VLH017M-QTI#fddfid=530121,Mains Failure Alarm,""
Major,Processing Error Alarm,3G_PLC036M_HUE(127),"Equipment=1,Rack(MO SDR)=3,Shelf(MO SDR)=1,Board(MO SDR)=7","","",The board is being initialized(198092348),1. The board resetting command is executed. 2. The board is powered on. 3. The board automatically resets due to software error.,2023-07-04 09:31:56,"",ME(MO SDR),U RNCId: 3010; Board serial number: 254016400925; U nodeBId:127,Unacknowledged,"","","","","","","",UMTS,11743,1662661137381,10.248.184.55,"","OMCB_RNC_3355Z_DNG,RNC_3355Z_HUE(3355)",OMCB_RNC_3355Z_DNG,Platform Alarm,"",00:14:03,2023-07-04 09:45:59,"","","",Restoration upon correlation rule,127,3G_PLC036M_HUE,SDR,127,3G_PLC036M_HUE,FCE,"product:public,wcdma",uid=127#uuserlabel=#ufid=127#,The board is being initialized,""
Critical,Equipment Alarm,UL-THA060M-QBH(500734),"Equipment=1,Rack(MO SDR)=1,Shelf(MO SDR)=1,Board(MO SDR)=13","","",Rectifier Failure Alarm(198092551),1. The normally open or closed setting of the alarm related to the dry contact is not correctly set.  2. The cable is not correctly connected or is faulty. 3. The dry contact device is faulty.,2023-07-04 09:42:07,"",ME(MO SDR),"U RNCId: 3022; Dry contact ID: 1; Board serial number: 710434400513; U nodeBId:739,L eNBId:500734",Unacknowledged,"","","","","","","","UMTS,LTE FDD",1319,1662661137429,10.225.83.20,"","MO SDR_OMMB3_VNPT,QBH(50000)",MO SDR_OMMB3_VNPT,Platform Alarm,"",00:03:27,2023-07-04 09:45:34,"","","",Normal,500734,UL-THA060M-QBH,SDR,500734,UL-THA060M-QBH,SA,"product:public,wcdma,ltefdd",uid=739#uuserlabel=#ufid=739#fddid=500734#fdduserlabel=UL-THA060M-QBH#fddfid=500734,User-defined dry contact alarm 2,""
Minor,Equipment Alarm,BSC_351Z_DNG(351),"RACKNO=1,SHELFNO=2,SLOTNO=13,CPUNO=1","","",Loss of Level 3 reference source clock(198026127),Input clock reference is in unavailable status for no more than 10 minutes. Probable causes include: 1. Clock reference input is abnormal. 2. The configured clock reference does not exist.,2023-07-04 09:42:51,"",BSC Function(GV3),Reference clock type:Reference clock 2Mbps1,Unacknowledged,"","","","","","","",GSM,70499,1662661137433,"","","OMCR_BSC_351Z_DNG,BSC_351Z_DNG(351),BSC_351Z_DNG(351)",OMCR_BSC_351Z_DNG,Controller Public Alarm(V3),"",00:00:33,2023-07-04 09:43:24,"","","",Normal,351,BSC_351Z_DNG,Board,13,BOARD(13),ICM,"product:gv3,gv3",CRC=0#MO=301#OTYPE=NE#NENAME=BSC_351Z_DNG#RAISETIME=2023-07-04 09:42:51,Loss of Level 3 reference source clock,Input clock reference is in unavailable status for no more than 10 minutes. Probable causes include: 1. Clock reference input is abnormal. 2. The configured clock reference does not exist.
Major,Communications Alarm,RNC_3353Z_QNM(3353),"EQRNCID=3353,RACKNO=1,SHELFNO=2,SLOTNO=8,CPUNO=2",3G_TKY016M_QNM(125),"",Association link broken(198066019),1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.,2023-07-04 09:44:35,"",ME(UMTS),Association ID:225; Home module:7; Alarm reason:Abort request from remote peer received; User type:NBAP; Office ID:0,Unacknowledged,"","","","","","","",UMTS,51091,1662661137438,10.9.53.129,"","OMCR_RNC_3353Z_QNM,SUBNET(UMTS)(3353)",OMCR_RNC_3353Z_QNM,Controller Public Alarm(V3),"",00:00:07,2023-07-04 09:44:42,"","","",Normal,125,3G_TKY016M_QNM,Association,225,3G_TKY016M_QNM$225:NBAP:225,RCB,"product:wcdma,wcdma",CRC=0#MO=301#OTYPE=UIubLink#NENAME=RNC_3353Z_QNM#RAISETIME=2023-07-04 09:44:35,Association link broken,1. The association is released in dynamic data management. 2. Association configuration is modified at local end. 3. Association is released at opposite end. 4. Bottom layer link is faulty.
